Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
571	44.1342	0.0772929	91.1573	0.159645	0	0	44.1342	91.1573	2.26166	0.00396087	0	0	87874	220366	42191	67712	6346	1709	2038
1326	0	0	0	0	0	0	0	0	0	0	0	0	184668	980300	29757	30067	30067	15136	28077
1259	195.657	0.155407	222.907	0.177051	221.902	0.176253	195.657	222.907	9.14146	0.00726089	49.8429	0.0395893	861369	2056220	1037838	71553	12002	27546	63910
483	696.953	1.44297	0	0	0	0	696.953	0	16.0578	0.0332459	79.7774	0.165171	120038	516674	42044	122847	122847	101247	586
704	252.1	0.358097	537.496	0.763488	84.0838	0.119437	252.1	537.496	6.0481	0.00859106	6.71608	0.00953989	85689	242709	219231	126320	50812	0	294604
601	48.7314	0.0810838	154.56	0.257172	0	0	48.7314	154.56	9.23631	0.0153682	14.3916	0.0239461	1592157	2031379	1394584	963817	12346	12408	296
462	0	0	0	0	0	0	0	0	0	0	0	0	198862	1171345	174416	88577	51319	70295	28314
1756	822.199	0.468223	3641.53	2.07376	556.629	0.316987	822.199	3641.53	109.595	0.062412	91.6265	0.0521791	230868	31029	260965	104449	2213	2080	27618
738	305.326	0.413722	150.597	0.204061	264.672	0.358635	305.326	150.597	50.0337	0.0677963	74.8363	0.101404	90421	104240	56116	2918	2968	2737	1794
1423	111.459	0.0783269	412.621	0.289966	42.286	0.0297161	111.459	412.621	24.4551	0.0171856	64.0906	0.0450391	37621	3197	30716	30746	30766	14316	10669
308	56.5823	0.183709	0	0	100.826	0.327358	56.5823	0	5.36961	0.0174338	11.7052	0.0380038	335501	0	246530	8619	0	0	0
769	56.0871	0.0729351	96.5751	0.125585	107.641	0.139975	56.0871	96.5751	6.06269	0.00788386	0	0	38742	43710	51631	34286	34323	18408	6061
727	0	0	0	0	0	0	0	0	0	0	0	0	4294	63940	0	809	0	931	1682
609	189.195	0.310665	212.56	0.349032	29.0548	0.0477091	189.195	212.56	23.8423	0.0391498	17.6537	0.028988	153381	140150	5718	72982	5995	5202	4103
1168	0	0	0	0	0	0	0	0	0	0	0	0	913892	1114993	161120	46087	8436	12442	0
780	34.7679	0.0445742	57.467	0.0736756	52.9072	0.0678298	34.7679	57.467	8.02523	0.0102888	7.67552	0.00984041	217439	210390	98177	21475	15092	3031	11361
706	0	0	182.251	0.258146	283.982	0.40224	0	182.251	6.82145	0.00966211	7.67552	0.0108718	913285	4745484	359044	359169	197378	14222	34201
1037	0	0	0	0	110.951	0.106992	0	0	9.73242	0.00938517	39.3371	0.0379335	749604	1052572	5825	741909	11062	18601	8331
2296	623.403	0.271517	319.988	0.139368	253.272	0.11031	623.403	319.988	24.0027	0.0104542	90.6671	0.0394892	680926	532809	615385	616301	2761	18755	0
1044	661.094	0.633232	0	0	0	0	661.094	0	7.99604	0.00765904	18.5172	0.0177368	277070	260623	322571	104864	104823	16456	24199
575	0	0	118.892	0.206769	101.004	0.175659	0	118.892	6.7339	0.0117111	8.25118	0.0143499	374683	479	197837	45561	45262	4094	6476
2190	1214.55	0.55459	980.348	0.447647	627.829	0.28668	1214.55	980.348	34.5523	0.0157773	25.8089	0.0117849	247073	320888	2135	239976	2141	34972	0
424	0	0	0	0	0	0	0	0	0.904663	0.00213364	1.39119	0.0032811	4921039	4768290	1183456	1184002	109937	552	0
440	0	0	118.892	0.27021	227.228	0.516428	0	118.892	0.729567	0.00165811	27.392	0.0622546	763887	575186	340491	195020	138200	353	2547
557	0	0	0	0	0	0	0	0	0	0	0	0	30802	1823	19752	19049	19069	2168	22303
514	35.1938	0.0684704	136.085	0.264758	0	0	35.1938	136.085	5.15073	0.0100209	6.81202	0.013253	880322	151816	144025	52844	36339	0	4064
1267	363.479	0.286882	1825.33	1.44067	309.159	0.244009	363.479	1825.33	28.8398	0.0227623	30.798	0.0243078	100367	87165	95315	95776	15141	24452	189168
549	0	0	94.5913	0.172298	39.2253	0.0714487	0	94.5913	3.356	0.00611294	13.4322	0.0244666	136218	24720	55404	55290	5550	810	2471634
621	1233.96	1.98706	122.257	0.196872	91.7219	0.1477	1233.96	122.257	16.3569	0.0263396	23.1225	0.0372343	122592	93123	114769	39122	30366	22205	71745
471	0	0	118.892	0.252425	0	0	0	118.892	0	0	7.67552	0.0162962	1763193	2241190	1749231	854825	14684	96	1155
1019	0	0	0	0	0	0	0	0	5.57389	0.00546997	0	0	2849	60364	36333	3970	3970	12	0
854	0	0	0	0	0	0	0	0	3.50192	0.0041006	7.67552	0.00898773	552229	48915	56078	56506	12688	0	0
2545	0	0	0	0	0	0	0	0	0	0	0	0	2646	255223	106985	32284	6840	0	0
645	757.253	1.17404	254.486	0.394552	0	0	757.253	254.486	5.02671	0.00779335	2.11077	0.00327251	550529	225098	130890	43621	38369	10892	24998
636	77.0434	0.121137	0	0	82.5719	0.12983	77.0434	0	8.98826	0.0141325	0	0	1506913	1754421	1381271	1334296	79332	0	1113
687	381.969	0.555996	214.543	0.31229	110.951	0.161501	381.969	214.543	4.3774	0.00637176	7.67552	0.0111725	2561695	3756546	243137	932577	31597	16132	0
629	244.091	0.388062	218.443	0.347286	66.5707	0.105836	244.091	218.443	4.80054	0.00763203	0	0	830	21257	39104	9559	9530	8767	10640
689	0	0	79.2639	0.115042	12.2429	0.0177691	0	79.2639	12.7309	0.0184774	6.71608	0.00974758	66048	12274	1159	0	0	0	0
410	213.729	0.52129	33.6514	0.0820765	55.6452	0.13572	213.729	33.6514	4.3774	0.0106766	0	0	60463	4991496	30429	19184	19204	11572	0
2603	468.1	0.179831	368.288	0.141486	110.632	0.0425019	468.1	368.288	16.3423	0.00627825	6.71608	0.00258013	43710	363154	35744	36049	18947	6483	0
2119	9271.73	4.37552	990.171	0.467282	294.397	0.138932	9271.73	990.171	88.015	0.0415361	146.123	0.0689584	567969	2784066	221346	351067	5251	1187	42812
989	557.95	0.564156	2251.48	2.27652	261.466	0.264374	557.95	2251.48	23.6671	0.0239304	33.8683	0.0342449	139300	5372	136952	6425	6385	448	0
1218	320.632	0.263245	224.82	0.184582	6.12144	0.00502581	320.632	224.82	6.25968	0.00513931	30.7021	0.025207	3719476	4914327	1168493	224196	78199	31302	1432
1540	347.667	0.225758	1929.88	1.25317	242.328	0.157356	347.667	1929.88	17.4658	0.0113414	16.4544	0.0106847	869247	94713	33415	33859	21404	774	0
905	412.084	0.455341	219.996	0.24309	2162.84	2.38988	412.084	219.996	1341.3	1.4821	784.247	0.866571	0	67485	21185	5003	4983	4911	0
704	252.327	0.358418	0	0	0	0	252.327	0	18.0349	0.0256177	27.7278	0.0393861	67276	131357	59715	60716	31198	15330	48339
856	398.199	0.465186	0	0	0	0	398.199	0	7.95957	0.00929857	9.11469	0.010648	9207	718833	10274	1618	1646	2483	13842
337	87.0633	0.258348	228.708	0.678658	39.0199	0.115786	87.0633	228.708	0.328305	0.000974199	13.672	0.0405698	1679768	3828662	1700012	1700698	1609573	1375665	1579902
851	335.293	0.393999	185.081	0.217487	73.3591	0.0862034	335.293	185.081	14.8467	0.0174462	7.67552	0.00901941	10343817	26783298	4565470	9997337	4087310	4188102	4326724
418	98.0061	0.234464	239.718	0.573489	0	0	98.0061	239.718	6.62446	0.015848	0	0	340020	303805	327755	88140	12400	4134	0
562	163.334	0.29063	91.0462	0.162004	26.0161	0.046292	163.334	91.0462	0.0583654	0.000103853	1.63105	0.00290222	902500	418528	102388	102624	4611	2257	28066
1736	2449.12	1.41078	2449.25	1.41086	1123.39	0.647116	2449.12	2449.25	161.526	0.093045	179.223	0.103239	116	108157	16169	16526	13147	871	3149
617	126.802	0.205514	118.892	0.192694	0	0	126.802	118.892	15.7441	0.0255171	24.8015	0.040197	87112	127647	56465	57111	8122	4551	0
693	0	0	0	0	0	0	0	0	0	0	0	0	82421	158995	5321	5718	4442	0	9249
568	0	0	0	0	0	0	0	0	0	0	0	0	4524	32680	1629	1989	1989	2272	2140
1357	214.034	0.157726	306.055	0.225538	43.3253	0.0319273	214.034	306.055	7.06221	0.00520428	20.1483	0.0148476	1439890	999952	1407456	717089	4991	8358	0
1768	54.1551	0.0306307	356.702	0.201755	0	0	54.1551	356.702	10.6517	0.0060247	15.3511	0.00868272	122224	2337798	102244	32691	19027	5827	0
1049	386.752	0.368687	1245.47	1.18729	92.3592	0.088045	386.752	1245.47	10.6809	0.0101819	26.0488	0.024832	4422183	4954435	1114336	1563180	226904	0	0
456	0	0	155.551	0.341121	0	0	0	155.551	0	0	0	0	1833813	3715271	1946890	151928	127644	27149	9452
1319	134.299	0.101819	0	0	0	0	134.299	0	0	0	0	0	166427	294477	139291	2357451	2223206	1825	2222973
982	105.738	0.107676	356.699	0.363237	0	0	105.738	356.699	0.729567	0.00074294	5.75664	0.00586216	301984	430034	274848	2222231	2087986	3052	2087753
1900	400.372	0.210722	254.073	0.133722	110.951	0.0583953	400.372	254.073	36.6097	0.0192682	51.9057	0.0273188	159814	365	65501	13692	4342	696	0
1670	113.66	0.0680597	198.004	0.118566	189.164	0.113272	113.66	198.004	7.77718	0.00465699	17.3179	0.01037	464094	888964	459393	14087	14087	3236	6447
1136	123.768	0.108951	167.063	0.147062	4.38672	0.00386155	123.768	167.063	12.1108	0.0106609	14.3916	0.0126687	365317	358268	246055	125130	5511	3509	13
1461	405.24	0.277372	1044.88	0.715184	353.251	0.241787	405.24	1044.88	16.8238	0.0115153	33.3406	0.0228204	148274	25189	89169	63270	10590	1469	393
823	933.498	1.13426	118.892	0.144462	0	0	933.498	118.892	15.9483	0.0193783	35.6432	0.0433089	96503	177684	68807	69723	1383	0	0
781	213.886	0.273862	302.111	0.386826	0	0	213.886	302.111	2.05738	0.00263429	21.1557	0.0270879	848630	1273175	427833	283176	1656	205	0
280	11.222	0.0400785	76.1923	0.272115	14.7763	0.0527726	11.222	76.1923	2.67021	0.00953647	0	0	69248	11775	10678	11099	9494	8829	6198
634	0	0	0	0	0	0	0	0	0	0	0	0	427942	859483	304905	372529	12639	1433	0
623	0	0	95.0045	0.152495	0	0	0	95.0045	14.1828	0.0227653	23.0266	0.0369608	2259769	2698991	2062196	293630	71424	1769	0
1820	232.375	0.127679	27.7416	0.0152426	0	0	232.375	27.7416	19.9463	0.0109595	45.1896	0.0248295	351831	610970	367544	58662	35374	276	84766
1116	335.578	0.300697	1340.11	1.20081	119.233	0.10684	335.578	1340.11	55.9797	0.050161	45.3336	0.0406215	29074	223	33033	33877	7957	5074	0
760	213.789	0.281301	787.013	1.03554	0	0	213.789	787.013	28.6428	0.0376879	24.4178	0.0321286	146676	21065	22110	73523	22553	93	9976
1179	811.063	0.687924	598.307	0.50747	742.704	0.629944	811.063	598.307	185.113	0.157008	176.681	0.149857	366557	32821	130541	60108	0	0	6869
1218	0	0	0	0	0	0	0	0	1.16731	0.00095838	0	0	974665	854427	144335	312973	101032	9367	6036
2060	972.961	0.472311	253.882	0.123244	461.257	0.223911	972.961	253.882	11.6001	0.00563112	18.9489	0.00919851	10003516	9975731	2958475	2671467	2668941	1230896	3064271
1665	80.8112	0.0485352	0	0	0	0	80.8112	0	14.9488	0.00897827	39.5769	0.0237699	3775	2360052	43962	14746	2320	332	7189
547	294.359	0.538134	31.1743	0.0569914	70.6381	0.129137	294.359	31.1743	27.7454	0.0507229	28.5913	0.0522693	266853	19343	277560	78297	77135	10603	4452
631	0	0	46.0237	0.0729377	0	0	0	46.0237	10.6079	0.0168113	0	0	32759	41662	37684	5095	5095	4261	12493
743	420.911	0.566502	0	0	0	0	420.911	0	9.47706	0.0127551	23.6502	0.0318307	2496852	2821114	1507396	446045	432665	176649	99396
527	31.3716	0.0595286	64.1947	0.121812	0	0	31.3716	64.1947	4.10017	0.0077802	0	0	200904	52660	54139	46114	20518	2871	15142
912	529.476	0.580566	317.069	0.347664	94.1248	0.103207	529.476	317.069	13.9931	0.0153433	43.1748	0.0473408	3310838	3843090	2991	451835	18939	3164	1960
1059	0	0	0	0	70.6002	0.0666669	0	0	8.82045	0.00832904	29.7427	0.0280856	725129	444792	477155	421161	68317	9374	0
832	0	0	0	0	0	0	0	0	2.1887	0.00263064	14.3916	0.0172976	352642	324857	127423	77453	16564	7622	1464
862	140.933	0.163496	348.307	0.404069	94.5422	0.109678	140.933	348.307	17.7941	0.0206428	72.4377	0.0840345	59607	550805	1111	40	800	1054	124
1135	1370.71	1.20768	288.237	0.253954	25.2509	0.0222475	1370.71	288.237	15.5398	0.0136914	29.2629	0.0257823	230375	873900	242248	19805	19764	1370	17564
701	147.705	0.210706	317.513	0.452944	110.951	0.158275	147.705	317.513	11.622	0.0165792	6.71608	0.00958071	234286	123979	367553	53721	53757	14066	4716
723	66.7	0.0922545	168.435	0.232967	294.619	0.407495	66.7	168.435	0.393966	0.000544905	0	0	1539518	1971059	1416481	565945	565425	40967	2023
881	0	0	0	0	0	0	0	0	0	0	0	0	2155159	3048484	675647	675571	26432	3706	12908
571	0	0	0	0	0	0	0	0	2.1887	0.00383309	6.71608	0.011762	1213766	130884	124848	125144	76676	364309	10724
237	105.738	0.446151	1130.78	4.77122	29.0928	0.122754	105.738	1130.78	11.7533	0.0495921	0	0	304213	47528	80170	9782	4562	3695	0
613	0	0	0	0	0	0	0	0	0	0	0	0	994287	1380090	1030429	608049	29839	2003	2402
1053	693.376	0.658477	680.815	0.646548	157.425	0.149502	693.376	680.815	91.4293	0.0868274	79.6815	0.075671	304176	698	221540	28127	26863	0	116714
339	64.6811	0.1908	394.369	1.16333	0	0	64.6811	394.369	4.94646	0.0145913	6.71608	0.0198114	943957	59319	103487	280349	93702	13718	0
897	668.811	0.745609	343.959	0.383455	0	0	668.811	343.959	26.9867	0.0300855	25.3772	0.0282912	280764	125583	284885	161185	1103	2526	22816
1724	0	0	0	0	0	0	0	0	0	0	7.67552	0.00445216	848506	651766	650113	551271	89518	2144	0
728	160.467	0.220422	176.952	0.243066	0	0	160.467	176.952	4.85891	0.00667433	6.62014	0.00909359	2498146	2745654	494962	415062	11962	4667	1476
435	177.457	0.407946	237.796	0.546658	0	0	177.457	237.796	9.01015	0.020713	8.34713	0.0191888	466099	1225316	487413	58278	7018	10098	0
763	0	0	0	0	0	0	0	0	0	0	1.91888	0.00251491	899599	1028166	254256	192281	131521	131429	335488
706	0	0	0	0	0	0	0	0	0	0	0	0	12044	462083	5633	6601	6601	2478	6630
1056	1862.41	1.76364	142.671	0.135105	36.7411	0.0347927	1862.41	142.671	17.7868	0.0168436	2.35063	0.00222597	14166	197912	27084	26755	26755	197	16521
5968	0	0	237.785	0.0398433	0	0	0	237.785	473.547	0.0793477	904.752	0.151601	901276	1186513	939901	71676	36174	17082	4645
952	196.053	0.205938	374.844	0.393744	0	0	196.053	374.844	6.82144	0.00716538	7.67552	0.00806252	251908	608237	126245	26171	26151	4420	26896
638	104.779	0.16423	0	0	331.99	0.520361	104.779	0	5.52282	0.00865646	28.7832	0.0451147	1204194	481964	490856	91581	182986	25665	8008
1111	343.362	0.309057	730.33	0.657362	285.98	0.257407	343.362	730.33	12.2567	0.0110322	29.4548	0.026512	229238	1024894	108552	58120	12904	621	6970
432	67.1206	0.155372	130.782	0.302735	17.5991	0.0407387	67.1206	130.782	7.51454	0.0173948	11.8011	0.0273174	522927	617826	310693	158971	1645	1411	3744
1252	1070.65	0.855149	108.413	0.0865919	169.46	0.135351	1070.65	108.413	17.8306	0.0142417	16.6943	0.0133341	6045191	22484672	266844	5698711	7341	107692	28098
2024	142.859	0.0705827	446.228	0.220469	57.7199	0.0285177	142.859	446.228	23.171	0.0114481	63.7068	0.0314757	396767	140484	265592	78788	404	359	17237
1696	505.524	0.298069	304.109	0.179309	141.929	0.0836846	505.524	304.109	26.921	0.0158732	34.4439	0.0203089	516265	855577	502230	429612	14259	7189	0
632	28.0819	0.0444334	121.997	0.193033	0	0	28.0819	121.997	4.88809	0.00773433	7.67552	0.0121448	524052	1560969	207615	10438	10418	1601	0
853	0	0	0	0	0	0	0	0	0	0	0	0	435870	2374720	306803	78617	35460	11906	27
603	219.626	0.364222	403.166	0.668601	0	0	219.626	403.166	4.16582	0.0069085	5.9965	0.00994444	37197	231738	33595	2841	2841	3563	23899
957	864.295	0.90313	118.892	0.124234	221.9	0.23187	864.295	118.892	16.1088	0.0168326	23.0266	0.0240612	1021586	433791	758907	587574	4455	5135	731
999	312.616	0.312929	239.774	0.240014	220.358	0.220579	312.616	239.774	4.34092	0.00434526	0	0	2001407	1812706	1578011	153225	47749	184	7401
1023	153.813	0.150355	863.999	0.844574	158.273	0.154714	153.813	863.999	9.59379	0.0093781	15.351	0.0150059	741100	558117	814170	319233	85314	9693	0
433	312.841	0.722496	118.892	0.274578	0	0	312.841	118.892	9.12688	0.0210782	9.2586	0.0213824	5794009	22233490	15662	5447529	16111	37270	0
1183	120.672	0.102005	492.351	0.416188	82.8797	0.0700589	120.672	492.351	22.3612	0.0189021	21.1077	0.0178425	651216	708504	655285	253634	75279	5158	9621
1709	0	0	0	0	0	0	0	0	4.3774	0.00256138	0	0	1446234	2471230	1175540	1175767	36256	26956	154936
838	0	0	0	0	0	0	0	0	0	0	0	0	1940903	7383724	999160	1526223	4712	17361	7299
1041	79.993	0.0768425	200.145	0.192262	58.2319	0.0559384	79.993	200.145	15.4814	0.0148717	23.0745	0.0221657	583762	525050	675651	174898	22447	6946	7155
812	169.292	0.208488	69.8066	0.0859687	0	0	169.292	69.8066	10.5933	0.0130459	22.1631	0.0272944	140116	49996	101252	79683	50402	18776	0
1304	80.8112	0.0619718	237.785	0.18235	46.676	0.0357945	80.8112	237.785	8.63806	0.00662428	22.307	0.0171066	3155936	389016	534534	357521	244896	257062	577562
470	30.9165	0.0657799	0	0	0	0	30.9165	0	1.16731	0.00248363	0	0	1488634	2915066	938775	935178	8935	9153	21504
652	61.6038	0.0944844	520.188	0.797834	0	0	61.6038	520.188	7.07679	0.010854	7.67552	0.0117723	1820049	6353887	1817257	562035	246699	6712	857
4095	947.277	0.231325	1259.55	0.307582	343.276	0.083828	947.277	1259.55	98.5717	0.0240712	448.394	0.109498	1710957	1970096	1726670	1299624	63139	7393	79775
1069	282.275	0.264056	139.709	0.130691	0	0	282.275	139.709	2.87449	0.00268896	13.4322	0.0125652	1717092	193543	83284	83756	28788	2476	6149
1201	1420.34	1.18263	566.737	0.471888	101.849	0.0848038	1420.34	566.737	44.6933	0.0372134	75.6039	0.0629508	481112	772675	522587	104489	0	3540	15258
599	105.738	0.176524	0	0	0	0	105.738	0	7.80636	0.0130323	21.0597	0.0351581	932904	590075	590316	23994	23992	3779	16782
1353	0	0	116.845	0.0863599	0	0	0	116.845	3.77915	0.00279317	22.4989	0.0166289	1537763	1969304	1414726	564190	563670	39212	268
766	393.088	0.51317	651.572	0.850616	103.492	0.135107	393.088	651.572	19.0709	0.0248967	6.71608	0.00876773	23727	276412	44558	44572	26892	34863	6572
1770	204.23	0.115384	406.026	0.229393	161.756	0.0913874	204.23	406.026	19.5889	0.0110672	27.8238	0.0157196	2567179	3118140	2156063	2156508	1245579	527991	59233
1385	51.4898	0.0371767	245.715	0.177412	235.656	0.170149	51.4898	245.715	3.93966	0.00284452	42.935	0.031	92	82063	16771	17923	16623	138	15704
2154	99.3821	0.0461384	65.8501	0.0305711	87.2867	0.0405231	99.3821	65.8501	26.6	0.0123491	39.6729	0.0184182	636659	52440	28052	28617	27897	1897	0
1168	826.426	0.707557	1076.94	0.922035	103.535	0.0886428	826.426	1076.94	15.0291	0.0128674	27.8238	0.0238217	570089	377278	513543	501924	42544	3986	4110
647	268.621	0.415179	0	0	14.5384	0.0224705	268.621	0	10.5131	0.0162489	18.3253	0.0283235	676827	1148582	452418	637357	234117	4460	1436
619	0	0	0	0	0	0	0	0	8.50674	0.0137427	0	0	979	380328	4038	7874	3214	3039	0
6992	6300.14	0.90105	2688.02	0.384443	1019.03	0.145742	6300.14	2688.02	121.203	0.0173345	183.781	0.0262844	163360	130238	22456	24265	23265	0	19411
3639	588.889	0.161827	341.68	0.0938938	293.042	0.0805282	588.889	341.68	78.3263	0.0215241	194.766	0.0535219	749078	268853	211986	212522	2084	5839	8867
1139	820.524	0.72039	801.63	0.703801	240.273	0.210951	820.524	801.63	21.6098	0.0189726	15.3511	0.0134777	11974	74491	36354	5314	2907	0	3770
1442	580.27	0.402406	1617.14	1.12146	211.016	0.146335	580.27	1617.14	244.777	0.169748	1403.61	0.97338	717558	1269269	752928	709221	104770	31129	1961
651	0	0	151.622	0.232907	55.6456	0.0854772	0	151.622	5.3915	0.00828187	7.05189	0.0108324	100369	488336	77701	19828	12499	3169	0
489	312.477	0.639012	200.743	0.410518	84.1655	0.172118	312.477	200.743	81.9231	0.167532	63.323	0.129495	970356	1534291	817086	256012	27050	8712	8698
230	0	0	0	0	24.4858	0.10646	0	0	1.53209	0.00666126	4.60531	0.0200231	192647	87809	105791	22441	14988	4932	4863
1198	650.241	0.542772	1765.42	1.47364	202.397	0.168946	650.241	1765.42	35.063	0.0292679	35.4034	0.029552	1199926	1154367	320668	360023	9700	4377	0
970	95.6713	0.0986302	0	0	256.987	0.264936	95.6713	0	159.717	0.164656	251.373	0.259148	12821	384906	82489	14011	14071	3636	0
1157	529.838	0.457941	1192.57	1.03075	178.782	0.154522	529.838	1192.57	15.7659	0.0136266	7.67552	0.00663398	368174	43358	138029	197048	17993	7981	0
1076	339.282	0.315318	167.459	0.155631	110.951	0.103114	339.282	167.459	8.28787	0.00770248	6.71608	0.00624171	768335	731252	414987	112828	31580	4286	789
763	938.827	1.23044	122.44	0.160472	319.633	0.418916	938.827	122.44	32.5095	0.0426075	7.86741	0.0103112	336656	1095873	357970	19375	19315	1498	8246
709	0	0	0	0	0	0	0	0	0	0	0	0	3651842	9094663	2710099	2718170	112535	3051	0
1110	744.134	0.670391	0	0	157.273	0.141687	744.134	0	4.81513	0.00433796	28.7832	0.0259308	650661	607817	155291	155531	60268	127059	11933
865	60.6844	0.0701553	16.8431	0.0194718	110.951	0.128267	60.6844	16.8431	6.44936	0.00745591	7.67552	0.00887343	415127	133406	133626	109318	21357	11109	1905
480	0	0	0	0	0	0	0	0	3.58217	0.00746285	0	0	24368	297583	0	0	0	1179	5012
3610	211.476	0.0585806	1624.25	0.449932	325.873	0.0902696	211.476	1624.25	200.397	0.0555118	518.002	0.143491	2283711	1456308	1068386	827341	23402	22283	8035
741	118.482	0.159894	99.3534	0.13408	179.546	0.242302	118.482	99.3534	6.50044	0.00877252	14.4396	0.0194866	185068	899	56956	52071	13945	3188	7345
2358	500.564	0.212283	2958.88	1.25482	387.14	0.164182	500.564	2958.88	38.1855	0.016194	67.9764	0.028828	9229	402878	2973	3320	3340	0	1060
769	1637.45	2.12933	0	0	2102.87	2.73455	1637.45	0	93.0416	0.12099	31.2778	0.0406733	21080	238055	15713	16063	16103	0	0
2976	135.006	0.0453648	0	0	0	0	135.006	0	9.27279	0.00311586	26.8164	0.00901088	2822808	8324649	697196	2818955	164675	5188	3197
575	236.841	0.411898	173.086	0.301019	76.645	0.133296	236.841	173.086	3.31223	0.0057604	0	0	110504	320556	32502	123662	5435	8650	10727
439	0	0	94.1231	0.214404	0	0	0	94.1231	2.10115	0.00478622	14.3916	0.0327827	39188	449953	20415	21146	20466	16098	19981
581	104.099	0.179172	0	0	117.672	0.202533	104.099	0	6.17943	0.0106358	0	0	160193	250293	28689	7565	4233	1221	0
751	34.8301	0.0463783	184.278	0.245376	0	0	34.8301	184.278	7.09138	0.00944258	0	0	47384	13796	87542	88846	9149	6254	0
919	0	0	0	0	0	0	0	0	7.12786	0.0077561	14.3916	0.0156601	2032828	2144581	1923999	1924446	23171	10831	2910
1524	1885.1	1.23694	125.34	0.082244	26.9638	0.0176928	1885.1	125.34	29.2848	0.0192158	33.7723	0.0221603	211531	1870292	244964	51351	0	6855	33022
1154	2764.1	2.39524	539.293	0.467325	168.463	0.145982	2764.1	539.293	37.1495	0.032192	30.7021	0.0266049	2526	138620	33248	1235	1171	56	39074
493	385.222	0.781384	185.101	0.375458	0	0	385.222	185.101	8.17844	0.0165891	13.0964	0.0265646	7052	474747	17050	18412	0	12731	0
603	105.738	0.175353	470.637	0.780492	0	0	105.738	470.637	5.72709	0.00949767	26.8164	0.0444716	31685	67328	5158	6184	704	2708	0
498	97.7143	0.196213	368.831	0.740624	129.277	0.259591	97.7143	368.831	2.61184	0.00524467	0	0	6220015	5707181	114216	74767	1906	12539	36205
900	231.502	0.257225	402.259	0.446954	235.894	0.262104	231.502	402.259	8.85694	0.00984104	18.2294	0.0202548	656	72359	4082	5654	4502	5135	5789
476	83.208	0.174807	41.092	0.0863277	0	0	83.208	41.092	6.80686	0.0143001	10.6978	0.0224743	665493	1963723	568400	37868	1279	10499	0
854	843.861	0.988127	307.246	0.359773	58.1703	0.0681151	843.861	307.246	10.71	0.012541	27.5839	0.0322997	58317	465691	15096	16769	13108	1360	0
994	192.781	0.193944	237.785	0.23922	271.26	0.272897	192.781	237.785	44.2482	0.0445153	89.9475	0.0904905	2625662	2922884	2738739	0	0	21157	4029
1202	279.778	0.232761	75.76	0.0630283	74.9876	0.0623857	279.778	75.76	7.44158	0.006191	14.3916	0.011973	2207291	1378917	1255827	261697	228817	1014	115
989	158.718	0.160483	709.326	0.717216	190.063	0.192177	158.718	709.326	5.91678	0.00598259	52.8172	0.0534046	136431	451709	112199	4110	4090	555	0
1218	365.054	0.299716	1182.58	0.970917	36.5441	0.0300034	365.054	1182.58	15.0728	0.0123751	38.0418	0.031233	597907	74833	96146	32458	31796	100	3255
660	359.921	0.545335	118.892	0.18014	0	0	359.921	118.892	12.14	0.0183939	31.2778	0.0473906	1711000	1822753	1602171	1602618	3769	9984	1065
835	0	0	0	0	92.4443	0.110712	0	0	2.6994	0.00323281	7.67552	0.00919224	424834	2546181	402776	115610	132644	38	35184
1748	10.1141	0.00578608	245.711	0.140567	0	0	10.1141	245.711	7.09138	0.00405686	39.6249	0.0226687	101083	54864	87267	103047	34053	4742	2106
1809	374.417	0.206975	118.892	0.0657227	110.951	0.0613328	374.417	118.892	16.8457	0.00931215	14.3916	0.00795556	1806821	4736894	1741245	575972	30880	7166	0
369	281.355	0.762481	2768.45	7.50258	587.608	1.59243	281.355	2768.45	26.8845	0.0728578	18.5172	0.0501821	32076	0	111	12525	6711	138	797
321	211.477	0.658806	0	0	577.801	1.8	211.477	0	27.4901	0.0856388	22.1151	0.0688944	5196	145032	72324	76144	16344	5150	62806
600	0	0	0	0	0	0	0	0	0	0	0	0	506968	488543	489587	490769	30187	15362	17775
585	274.461	0.469165	542.316	0.927037	189.872	0.324568	274.461	542.316	5.30394	0.00906657	22.307	0.0381316	14472142	30911623	8693795	14125662	8215635	8316427	8455049
675	105.738	0.156649	0	0	0	0	105.738	0	10.5568	0.0156398	18.5652	0.027504	99275	1100830	212814	180193	32552	13404	8837
1144	204.285	0.178571	94.5358	0.0826362	147.24	0.128706	204.285	94.5358	12.1254	0.0105991	7.67552	0.00670937	36446	196628	41386	42121	20098	9562	23745
1162	0	0	0	0	0	0	0	0	2.1887	0.00188356	0	0	1082483	2107479	811789	812016	22016	133077	173299
1141	211.476	0.185343	118.892	0.1042	221.902	0.19448	211.476	118.892	79.2309	0.0694399	81.6963	0.0716007	88119	23846	161402	109402	109442	119	14602
823	73.6208	0.0894542	0	0	0	0	73.6208	0	5.5447	0.00673719	0	0	19844	142103	4140	5545	5585	229	38882
