Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
861	1028.53	1.19458	147.493	0.171304	5425.18	6.30102	1028.53	147.493	6.53691	0.00759223	7.67552	0.00891466	245868	14783973	164758	157308	53242	13041	26253
765	0	0	0	0	0	0	0	0	13.4678	0.017605	13.4801	0.0176211	997459	1610279	678423	479263	466342	403393	449440
1035	108.187	0.104528	168.984	0.163269	33.3587	0.0322306	108.187	168.984	9.60839	0.00928346	20.1482	0.0194669	112390	571690	8121	7952	1172	0	0
971	105.738	0.108896	75.7456	0.0780078	0	0	105.738	75.7456	3.21009	0.00330596	13.4322	0.0138333	355354	1888571	371554	373582	373602	30660	3519486
418	0	0	0	0	7.15758	0.0171234	0	0	39.7395	0.0950706	9.88223	0.0236417	664047	540647	56972	546438	123457	7350	8093
3674	17353.8	4.72341	1506.2	0.409963	1051.72	0.286259	17353.8	1506.2	95.3252	0.0259459	132.882	0.0361683	1830	14389	8168	10501	7181	0	2962
1029	80.8112	0.0785337	707.768	0.687822	0	0	80.8112	707.768	10.1264	0.00984099	7.67552	0.0074592	205236	411063	156632	20957	20962	325	6067
2306	5256.11	2.27932	1503.23	0.651876	1957.22	0.848753	5256.11	1503.23	18.2829	0.00792842	52.4814	0.0227586	0	296422	42258	52007	0	1434	2223
518	71.7033	0.138423	431.429	0.832875	0	0	71.7033	431.429	19.246	0.0371544	47.972	0.0926101	321325	95734	46699	36676	2674	495	7922
1064	0	0	0	0	0	0	0	0	4.28255	0.00402495	6.71608	0.00631211	572954	482388	478777	255004	2136	2125	0
1775	46.8705	0.0264059	0	0	111.386	0.0627527	46.8705	0	16.6706	0.00939189	13.4322	0.00756742	887721	1004833	540665	540528	80842	1825	8470
1252	275.485	0.220036	335.774	0.26819	0	0	275.485	335.774	17.0865	0.0136473	30.7021	0.0245224	231516	73504	4606	111568	521	513	3479
814	256.978	0.315698	975.962	1.19897	99.5047	0.122242	256.978	975.962	16.3715	0.0201124	19.9564	0.0245164	100059	46439	30535	13313	12928	3462	36374
2028	816.249	0.40249	445.839	0.219841	298.867	0.14737	816.249	445.839	114.746	0.056581	77.7146	0.0383208	25694	209970	20698	3571	3532	10158	2825
1106	0	0	0	0	0	0	0	0	4.23148	0.00382593	14.3916	0.0130123	11799	322817	4459	5064	5044	0	0
11326	934.821	0.0825376	998.687	0.0881765	788.516	0.06962	934.821	998.687	4945.33	0.436635	11095.3	0.979635	0	41197	8049	8676	8916	456	4207
1070	105.738	0.0988205	237.785	0.222229	0	0	105.738	237.785	265.125	0.24778	923.653	0.863227	72474	218515	14285	13652	13652	4810	0
2575	417.435	0.162111	118.892	0.0461718	221.902	0.0861756	417.435	118.892	49.0269	0.0190396	50.8503	0.0197477	575814	1760187	442993	9780	9781	14061	6134
1351	200.814	0.148641	211.511	0.156559	377.198	0.279199	200.814	211.511	10.8122	0.00800309	30.846	0.022832	2313202	1639102	744081	708793	244235	3488	2967
907	567.713	0.625924	301.727	0.332665	84646.6	93.3259	567.713	301.727	10.3963	0.0114623	28.7352	0.0316816	65915	172800	52687	53362	9963	3435	3396
1198	186.07	0.155317	511.765	0.427183	81.1091	0.0677037	186.07	511.765	11.819	0.00986559	17.8456	0.0148961	1873742	4619195	333311	77003	77285	5832	16182
1674	266.89	0.159433	1532.98	0.91576	202.126	0.120744	266.89	1532.98	20.7197	0.0123774	28.7832	0.0171943	277488	126296	281609	157909	1816	0	23529
1347	322.063	0.239097	207.202	0.153825	858.218	0.637133	322.063	207.202	0	0	12.6646	0.00940209	580646	58466	26007	26242	26001	4132	1389
1209	325.785	0.269466	263.371	0.217842	23763.7	19.6557	325.785	263.371	77.6915	0.064261	52.6253	0.0435279	259179	136298	16888	17142	17742	2255	0
1014	347.44	0.342643	1104.7	1.08945	48.4961	0.0478265	347.44	1104.7	33.4215	0.03296	73.3492	0.0723365	169	241642	34196	551	570	574	0
2394	914.647	0.382058	1645.04	0.687149	237.621	0.0992569	914.647	1645.04	21.0991	0.00881331	29.7427	0.0124238	3242878	3502017	3258591	2831545	1595060	1522216	603391
914	154.868	0.16944	1070.06	1.17074	127.743	0.139763	154.868	1070.06	0	0	0	0	3426328	3000387	492839	261255	2123	902	0
971	288.396	0.29701	176.752	0.182031	84.7591	0.0872906	288.396	176.752	16.2401	0.0167252	30.2703	0.0311744	1271149	1440658	128272	1135759	61040	65766	441295
1155	63.9639	0.05538	41.2321	0.0356988	0	0	63.9639	41.2321	8.02523	0.00694825	14.3916	0.0124603	10479	162353	1309	1792	1772	0	9303
1859	7690.4	4.13685	561.84	0.302227	195.911	0.105385	7690.4	561.84	118.336	0.0636556	108.896	0.058578	12337	435909	3587	4996	4478	1269	1766
398	76.9132	0.193249	127.457	0.320244	153.937	0.386777	76.9132	127.457	1.16731	0.00293293	6.71608	0.0168746	2673	122105	13636	14434	4793	8343	12311
446	0	0	0	0	0	0	0	0	0.466923	0.00104691	14.3916	0.0322682	151786	2618192	3894	34609	34049	3629	15501
3846	0	0	0	0	0	0	0	0	0	0	0	0	2556003	2117302	2039869	2293687	3906	27634	0
4530	670.439	0.148	510.907	0.112783	535.569	0.118227	670.439	510.907	88.1317	0.0194551	103.38	0.0228211	10276	207242	1752	6182	2321	1855	3903
899	61.6368	0.0685615	0	0	107.105	0.119138	61.6368	0	15.9337	0.0177238	2.25468	0.00250799	394223	11214	264543	97915	32513	473	0
2351	2533.25	1.07752	378.658	0.161063	373.76	0.158979	2533.25	378.658	29.562	0.0125742	29.9345	0.0127327	5978	402821	26049	27682	0	0	8448
2840	720.423	0.25367	1070.32	0.376874	805.424	0.2836	720.423	1070.32	67.0472	0.0236082	60.4447	0.0212834	1510333	6953154	568590	1095653	108773	4952	23487
1517	376.894	0.248447	1343.74	0.885785	287.983	0.189837	376.894	1343.74	15.817	0.0104265	29.7427	0.0196062	1337574	4083027	869445	613009	96733	7732	0
583	528.614	0.906713	269.975	0.463078	100.808	0.172912	528.614	269.975	6.07	0.0104117	13.72	0.0235334	1979048	1612067	973137	51835	233	0	732
1168	148.971	0.127543	1073.29	0.918913	0	0	148.971	1073.29	21.8432	0.0187014	14.3916	0.0123216	33072	158385	36018	36370	32000	11021	12286
879	110.418	0.125617	525.728	0.598098	72.9048	0.0829406	110.418	525.728	16.0505	0.0182599	8.0593	0.00916871	3344528	524650	2273045	1386452	169979	962	1986
4452	0	0	0	0	0	0	0	0	36.1865	0.00812814	58.5258	0.013146	148140	18219	474399	24644	18175	3800	20240
688	0	0	156.983	0.228173	0	0	0	156.983	4.48683	0.00652156	14.4396	0.0209878	810112	337849	329297	68772	835	866	38474
887	580.674	0.65465	677.88	0.764239	217.898	0.245658	580.674	677.88	19.6983	0.0222078	14.3916	0.016225	960004	997792	377160	24447	6714	10222	94084
2795	1401.87	0.501565	845.276	0.302425	310.011	0.110916	1401.87	845.276	82.1857	0.0294045	121.609	0.0435095	0	98950	7606	9862	9902	2042	0
1563	686.224	0.439043	3396.52	2.17308	217.305	0.139031	686.224	3396.52	25.7172	0.0164538	0	0	154675	2963	90015	34639	14966	5020	26333
974	2089	2.14476	122.055	0.125313	293.672	0.301511	2089	122.055	208.955	0.214533	214.963	0.220701	226564	2982047	19178	7507	7490	2135	20216
1034	202.447	0.19579	1041.83	1.00757	201.914	0.195275	202.447	1041.83	31.4881	0.0304527	6.71608	0.00649524	90553	24857	28532	77587	28447	6589	0
7033	2598.14	0.369421	2876.52	0.409004	1494.86	0.21255	2598.14	2876.52	255.224	0.0362895	410.304	0.0583399	663375	985526	654625	655839	186319	211368	0
981	5338.9	5.44231	381.85	0.389246	846.992	0.863396	5338.9	381.85	470.483	0.479595	296.275	0.302013	1781739	2332700	1370623	1371068	460139	28464	10975
1349	9555.35	7.08328	647.561	0.480031	523.583	0.388127	9555.35	647.561	214.412	0.158942	188.386	0.139649	30660	9814	18511	37489	10411	106	0
340	0	0	101.62	0.298883	0	0	0	101.62	0.423148	0.00124455	0	0	548092	391653	55728	55590	55570	5506	14745
1238	0	0	40.0812	0.0323758	0	0	0	40.0812	1.86769	0.00150864	1.34322	0.00108499	0	56892	31649	40187	31667	2957	0
499	81.2905	0.162907	182.552	0.365835	185.484	0.371712	81.2905	182.552	6.5515	0.0131293	9.73832	0.0195157	1595	328345	8311	8493	0	8411	0
599	0	0	0	0	0	0	0	0	4.96834	0.0082944	14.3916	0.0240261	1062830	463151	1064098	371517	222099	1926	0
823	368.704	0.448	237.785	0.288924	221.876	0.269594	368.704	237.785	12.8185	0.0155753	41.5438	0.0504785	0	59370	12977	11756	11736	10396	6184
1323	68.6366	0.0518795	160.925	0.121637	0	0	68.6366	160.925	6.92358	0.00523325	21.2516	0.0160632	1404226	1205606	1370438	1138629	11194	4635	0
1061	667.386	0.629016	318.028	0.299744	96.0653	0.0905422	667.386	318.028	17.3491	0.0163516	8.01132	0.00755073	0	176809	22348	25138	4496	3049	10256
2859	5607.9	1.96149	616.217	0.215536	356.037	0.124532	5607.9	616.217	115.315	0.0403341	89.084	0.0311592	114605	45106	103395	10985	7748	1756	35744
642	123.782	0.192807	68.8125	0.107185	0	0	123.782	68.8125	7.76259	0.0120913	26.2887	0.0409481	1181933	1894258	1170198	189118	20616	8345	8153
1672	129.026	0.0771686	1058.79	0.633246	110.951	0.0663583	129.026	1058.79	30.6126	0.018309	14.3916	0.00860742	134176	32664	113386	16701	16701	1111	0
791	232.953	0.294505	544.996	0.688996	115.169	0.145599	232.953	544.996	28.8179	0.0364322	55.6475	0.0703509	95274	171211	120644	98285	22288	33105	0
1747	98.7673	0.0565354	274.01	0.156846	42.4362	0.0242909	98.7673	274.01	9.37492	0.0053663	19.0929	0.0109289	240194	3255	13156	43936	1156	177	0
628	371.05	0.590845	0	0	1.84704	0.00294115	371.05	0	8.68184	0.0138246	13.4322	0.0213888	22482	101057	3778	14360	4060	2577	8216
1215	643.815	0.529889	327.443	0.269501	110.951	0.0913178	643.815	327.443	20.5592	0.0169211	22.0671	0.0181622	1038186	19909	24931	24900	9877	0	35768
3310	19106.1	5.77225	1323.05	0.399714	866.358	0.26174	19106.1	1323.05	236.978	0.0715945	135.569	0.0409574	121186	199510	38950	15136	15136	24259	1526858
691	63.4427	0.0918129	32.6954	0.0473161	0	0	63.4427	32.6954	6.23049	0.00901663	2.49454	0.00361005	2502324	2139960	2053061	13161	13064	12642	19779
1103	1159.87	1.05156	520.566	0.471955	150.365	0.136324	1159.87	520.566	0	0	0	0	0	55625	51309	0	0	0	17952
1055	374.928	0.355382	1254.77	1.18935	187.16	0.177403	374.928	1254.77	18.6039	0.0176341	36.4587	0.034558	667017	162221	12350	13049	746	13489	6442
816	17.4697	0.021409	0	0	0	0	17.4697	0	20.2819	0.0248553	87.6928	0.107467	1211044	6364521	882426	783327	374998	82782	3908
1052	133.294	0.126705	109.595	0.104178	64.3022	0.0611238	133.294	109.595	0	0	4.60531	0.00437767	460926	932681	236517	421456	18216	47570	0
1137	362.969	0.319234	1373.28	1.20781	67.5299	0.0593931	362.969	1373.28	21.8724	0.0192369	0.671608	0.000590684	1225717	229358	487576	4274	4213	271	16712
1183	257.716	0.217849	118.892	0.100501	110.951	0.0937879	257.716	118.892	4.45765	0.00376809	7.91538	0.00669094	715936	362955	741495	42854	0	14094	0
1527	105.738	0.0692455	134.232	0.0879058	0	0	105.738	134.232	13.3657	0.00875289	21.1077	0.013823	300178	3618513	175574	176166	126763	23	1671
874	0	0	118.892	0.136032	122.423	0.140072	0	118.892	10.5058	0.0120203	13.1923	0.0150942	8292	514185	2800	3043	1873	3330	2940
1420	205.723	0.144876	580.798	0.409013	80.0053	0.0563418	205.723	580.798	15.3793	0.0108305	21.1077	0.0148646	0	111923	1105	2906	2926	2188	0
1020	735.834	0.721406	505.38	0.495471	39.8208	0.03904	735.834	505.38	10.9435	0.0107289	31.6615	0.0310407	0	43002	4223	5452	0	0	0
1078	257.294	0.238677	231.84	0.215065	185.799	0.172355	257.294	231.84	19.3627	0.0179617	29.9345	0.0277686	1523107	948830	1460448	1461422	178560	9496	0
895	176.93	0.197687	625.994	0.699435	39.9431	0.0446291	176.93	625.994	11.104	0.0124067	36.9864	0.0413256	83733	331457	9781	11211	11174	7259	457
519	939.411	1.81004	266.788	0.514043	74.2639	0.14309	939.411	266.788	10.3453	0.0199331	7.1958	0.0138647	25344	59010	9142	10575	9475	4516	0
7117	1632.98	0.229447	1008.08	0.141643	763.92	0.107337	1632.98	1008.08	393.39	0.0552747	400.758	0.05631	0	238955	32659	110	73	78	29232
541	861.348	1.59214	268.423	0.496161	68.5187	0.126652	861.348	268.423	0	0	0	0	837088	430649	432622	7135	7135	569	0
2314	681.703	0.294599	3070.57	1.32695	65.8746	0.0284678	681.703	3070.57	153.88	0.0664996	179.415	0.0775347	176688	518	68205	64852	7975	8458	0
2098	105.738	0.0503994	224.394	0.106956	0	0	105.738	224.394	7.58749	0.00361653	7.67552	0.00365849	2587713	3139424	2623083	2579376	496956	38403	16953
3561	870.881	0.244561	731.862	0.205521	371.367	0.104287	870.881	731.862	61.4733	0.0172629	112.542	0.0316041	148148	361965	131497	108938	24179	7265	20543
747	2333.36	3.12364	850.981	1.1392	55.8759	0.0748004	2333.36	850.981	6.17213	0.00826256	23.2185	0.0310823	498772	220183	361754	100471	51072	5086	67723
654	0	0	0	0	0	0	0	0	1.91147	0.00292273	15.3511	0.0234726	49003	2792	104439	29625	9302	3208	4457
1095	229.653	0.209728	273.782	0.25003	156.734	0.143136	229.653	273.782	0	0	0	0	0	99841	53277	6536	6536	2625	32063
1075	7038.46	6.54741	354.388	0.329663	589.509	0.548381	7038.46	354.388	16.0869	0.0149646	6.71608	0.00624752	547173	4966530	607523	608831	17148	11221	608932
1968	559.589	0.284344	617.742	0.313893	206.396	0.104876	559.589	617.742	11.7314	0.00596109	23.4103	0.0118955	960555	1145378	279368	279924	89982	0	124
847	307.788	0.363386	2387.09	2.81829	110.515	0.130479	307.788	2387.09	98.8053	0.116653	47.5882	0.0561845	959603	487340	179955	79876	3491	167	63830
751	226.975	0.30223	1521.18	2.02553	134.65	0.179294	226.975	1521.18	241.187	0.321155	80.3531	0.106995	819846	3565299	784664	95281	13789	12674	0
4659	1183.93	0.254117	1117.28	0.23981	513.852	0.110292	1183.93	1117.28	58.2121	0.0124945	152.503	0.032733	910538	380682	859172	246176	4036	5172	14547
687	83.4993	0.121542	178.795	0.260254	110.951	0.161501	83.4993	178.795	9.63027	0.0140179	11.8491	0.0172476	778532	3546196	875142	47194	13609	20934	3107
957	446.025	0.466066	67.4275	0.0704571	0	0	446.025	67.4275	5.45716	0.00570236	10.8896	0.0113789	940012	1199151	955725	528679	551967	23287	23980
1682	4089.75	2.43148	193.807	0.115224	251.969	0.149803	4089.75	193.807	19.494	0.0115898	22.0671	0.0131196	674496	46004	546574	95971	96011	3588	7277
1252	83.2399	0.0664856	152.54	0.121837	123.926	0.0989823	83.2399	152.54	362.04	0.28917	800.173	0.639116	23073	5693	6128	7113	7608	0	15988
1277	155.711	0.121935	378.4	0.29632	163.434	0.127983	155.711	378.4	5.86571	0.00459335	9.35454	0.0073254	350	23072	0	620	0	0	0
1267	134.344	0.166268	0	0	104.277	0.148966	134.344	0	92.7644	0.0732158	185.028	0.146036	562982	450914	465411	396440	93580	2808	998
1106	1683.17	1.52185	175.046	0.15827	128.364	0.116062	1683.17	175.046	11.3083	0.0102245	12.8565	0.0116243	140933	14257	49110	10582	10561	0	2324
777	240.9	0.310038	290.302	0.373619	110.951	0.142794	240.9	290.302	19.4502	0.0250325	8.49104	0.010928	2842631	3702116	2777055	457881	152726	0	2739
1166	634.429	0.544107	291.793	0.250251	16.6244	0.0142577	634.429	291.793	14.5184	0.0124514	21.1077	0.0181026	48207	1507243	42109	7046	7046	44413	366845
1627	717.459	0.440971	496.493	0.305159	262.17	0.161137	717.459	496.493	90.6851	0.0557376	104.771	0.0643951	101685	476441	1565	2162	2202	1821	3084
611	155.676	0.254789	579.007	0.947639	99.728	0.163221	155.676	579.007	8.63077	0.0141257	13.4322	0.0219839	216950	45834	45300	46973	45513	452	9815
946	0	0	0	0	0	0	0	0	9.2582	0.00978668	10.6978	0.0113084	2564512	1481018	974454	466189	120753	16459	0
701	105.738	0.150839	28.7164	0.040965	110.951	0.158275	105.738	28.7164	7.39781	0.0105532	15.3511	0.0218988	336426	14043	184143	47976	48016	12789	4779
1193	0	0	221.932	0.186029	92.5868	0.0776084	0	221.932	10.9654	0.00919143	19.2847	0.0161649	242864	2721066	52727	52865	52865	4039	10165
970	77.2053	0.079593	258.617	0.266616	0	0	77.2053	258.617	5.48634	0.00565602	21.1077	0.0217605	346119	7578	40464	138315	39013	7072	5825
591	0	0	31.1756	0.0527506	96.0143	0.162461	0	31.1756	4.48683	0.00759193	2.25468	0.00381503	3615	808530	21143	22210	13651	1962	9494
2465	388.924	0.157778	1026.56	0.416453	228.629	0.0927503	388.924	1026.56	16.8822	0.00684875	49.8909	0.0202397	6797999	23237480	1019652	6451519	541492	642284	780906
1434	191.383	0.133461	118.892	0.0829096	0	0	191.383	118.892	13.4386	0.00937142	34.348	0.0239526	130342	918972	47818	15692	15357	4858	0
1176	371.28	0.315714	107.251	0.0911995	103.504	0.0880134	371.28	107.251	21.172	0.0180034	22.5948	0.0192133	99922	295741	155415	49649	43289	18252	58051
951	803.666	0.845075	912.839	0.959872	273.229	0.287307	803.666	912.839	8.84235	0.00929795	14.3916	0.0151331	211348	101338	98528	26025	8441	3715	64466
2443	231.311	0.0946833	0.98966	0.0004051	21.6773	0.00887323	231.311	0.98966	16.1088	0.00659387	56.8468	0.0232693	793089	1179135	788031	0	0	11070	0
482	668.167	1.38624	67.3724	0.139777	1968.77	4.08458	668.167	67.3724	14.2411	0.0295459	2.59049	0.00537446	695326	248456	615439	560136	93564	0	11523
1950	10188.8	5.22502	524.406	0.268926	402.736	0.206531	10188.8	524.406	96.6675	0.0495731	169.821	0.0870876	10681	636611	26181	27411	26891	0	474
941	317.215	0.337104	140.689	0.14951	0	0	317.215	140.689	6.7193	0.0071406	13.4322	0.0142743	541772	378233	378606	546125	85502	1731	15350
857	135.089	0.15763	134.727	0.157208	2.53968	0.00296345	135.089	134.727	7.98146	0.00931325	35.8351	0.0418146	194166	427295	190059	168189	16805	9106	0
809	280.304	0.346482	0	0	89.7138	0.110895	280.304	0	2.97663	0.0036794	44.1342	0.0545541	777491	1306877	461054	263877	13677	6352	0
1486	105.738	0.0711561	208.524	0.140326	110.951	0.0746643	105.738	208.524	18.531	0.0124704	37.4182	0.0251805	0	89873	16458	16483	16819	1248	17428
483	0	0	0	0	0	0	0	0	2.1887	0.00453146	6.47622	0.0134083	3339295	3778517	3141722	501184	156602	35911	126173
2314	0	0	0	0	0	0	0	0	12.6361	0.00546071	6.71608	0.00290237	513683	127782	59324	61864	74476	1074	0
1129	382.265	0.338588	594.547	0.526614	216.802	0.192031	382.265	594.547	17.6555	0.0156382	15.7828	0.0139794	626466	44196	87402	13377	13129	3458	3368
1277	956.373	0.748922	804.656	0.630115	339.974	0.266229	956.373	804.656	60.6708	0.0475104	49.8909	0.0390688	165398	4623	21697	23226	21946	1222	0
629	0	0	0	0	0	0	0	0	5.06319	0.00804959	16.2625	0.0258546	350300	1019740	188494	11314	5674	354	0
961	311.698	0.324348	356.697	0.371173	110.951	0.115454	311.698	356.697	20.9896	0.0218414	20.1482	0.0209659	111451	489776	4671	29346	4971	477	0
1710	659.285	0.385547	1339.27	0.783196	0	0	659.285	1339.27	25.0898	0.0146724	19.1408	0.0111935	613683	2349239	149966	316931	76914	12053	3858
856	398.199	0.465186	0	0	0	0	398.199	0	7.95957	0.00929857	9.11469	0.010648	15340	174042	72451	59	59	0	0
762	243.777	0.319917	281.275	0.369127	171.465	0.22502	243.777	281.275	0	0	0	0	160519	195560	3698	2582	0	1796	0
8253	3577.11	0.433431	13366.3	1.61957	1814.61	0.219873	3577.11	13366.3	190.76	0.023114	263.654	0.0319465	21646	564650	90682	69090	8996	7985	0
1450	247.099	0.170413	152.835	0.105403	0	0	247.099	152.835	26.4833	0.0182643	42.2154	0.0291141	564389	155297	476795	40590	40592	384	246542
5742	538.296	0.0937471	949.353	0.165335	526.95	0.0917712	538.296	949.353	50.2234	0.00874667	119.354	0.0207862	1282018	267441	268449	1270307	136294	1837	15682
1934	0	0	0	0	0	0	0	0	408.864	0.211408	505.625	0.26144	1834563	751069	244505	125362	50084	0	0
702	731.045	1.04138	22.6329	0.0322406	0	0	731.045	22.6329	23.2148	0.0330695	28.1116	0.040045	7769	354031	37591	39432	8948	4669	4608
1932	0	0	0	0	0	0	0	0	21.9745	0.011374	34.5399	0.0178778	446638	9713	10397	11648	10777	9415	980
3895	105.738	0.0271471	0	0	0	0	105.738	0	13.2781	0.00340902	35.4993	0.00911407	208252	193271	52677	52592	34985	10659	13100
780	0	0	0	0	0	0	0	0	0.569061	0.000729565	7.67552	0.00984041	706733	147187	567245	56070	3562	2591	3770
922	655.631	0.711096	208.125	0.225732	0	0	655.631	208.125	8.82046	0.00956666	36.3148	0.039387	995334	4827533	441093	441218	113035	14217	14524
2659	0	0	72.274	0.0271809	110.951	0.0417266	0	72.274	83.2727	0.0313173	64.2825	0.0241754	24612	150441	33065	17758	17778	17791	5262
1276	2140.54	1.67754	246.228	0.192969	111.162	0.0871175	2140.54	246.228	18.7936	0.0147285	28.7832	0.0225574	3350	446786	11945	12263	12283	10734	0
2363	1861.39	0.787724	5831.66	2.4679	1037.3	0.438976	1861.39	5831.66	0	0	0	0	4221	226202	71149	34064	7492	3174	0
1932	105.738	0.0547298	118.892	0.0615385	162.218	0.0839639	105.738	118.892	19.9318	0.0103166	36.4587	0.018871	0	55116	1479	2966	2746	2328	4409
3639	588.889	0.161827	341.68	0.0938938	293.042	0.0805282	588.889	341.68	78.3263	0.0215241	194.766	0.0535219	1683276	4128307	1458530	554591	46469	0	2186
1162	743.131	0.639528	225.386	0.193964	131.611	0.113262	743.131	225.386	11.6804	0.0100519	55.5516	0.0478069	11023	1013906	1252	2161	1141	1535	21833
414	77.5114	0.187226	0	0	0	0	77.5114	0	12.461	0.030099	10.5538	0.0254924	796551	778126	779170	424326	42556	0	0
1252	815.006	0.650963	2383.82	1.90401	1812.67	1.44782	815.006	2383.82	5.46445	0.00436458	21.5394	0.017204	80814	264171	812	1377	0	1444	0
1326	148.653	0.112106	233.265	0.175916	0	0	148.653	233.265	16.1307	0.012165	17.8936	0.0134944	2015449	2272474	1899351	336072	56752	11194	3997
810	0	0	0	0	0	0	0	0	6.35453	0.00784509	0.911468	0.00112527	37749	89635	71740	21252	18492	5731	31810
868	2035.17	2.34467	391.468	0.451	49.2006	0.0566828	2035.17	391.468	66.5365	0.0766549	49.3152	0.0568148	153933	1519271	189480	189722	131962	4654	23969
1161	3273.26	2.81935	134.53	0.115875	223.679	0.192661	3273.26	134.53	58.3508	0.050259	60.4927	0.052104	1063598	5984892	1060806	88173	9864	117401	0
617	397.637	0.644468	476.096	0.771631	557.389	0.903385	397.637	476.096	40.1189	0.0650225	49.747	0.0806272	82300	420296	69916	14960	3737	10450	4926
438	0	0	36.6285	0.0836268	0	0	0	36.6285	1.73637	0.00396431	7.67552	0.017524	2744183	2043799	188906	346740	146645	636	11925
682	460.15	0.674707	0	0	0	0	460.15	0	43.0736	0.0631578	21.5394	0.0315828	10	29775	1645	2957	2957	2622	7764
3674	11011.1	2.99704	648.033	0.176384	748.985	0.203861	11011.1	648.033	44.4306	0.0120932	53.8246	0.0146501	16753451	17075602	16744701	16745915	16276395	16301444	13659241
1547	196.765	0.127191	118.894	0.0768546	0	0	196.765	118.894	16.9332	0.0109459	17.2699	0.0111635	274220	825931	309590	265883	249065	34553	12567
1067	256.792	0.240668	309.535	0.290099	65.5741	0.0614565	256.792	309.535	7.66774	0.00718626	50.6585	0.0474775	5134910	10636751	3009298	5131057	2476777	2305789	584953
1186	214.329	0.180716	41.8121	0.0352547	82.6087	0.0696532	214.329	41.8121	13.1614	0.0110973	0	0	938019	6091496	609401	510302	101973	15389	0
2951	280.638	0.0950991	2902.62	0.983605	424.084	0.143708	280.638	2902.62	44.5692	0.0151031	178.456	0.060473	44312	92028	33092	34279	21859	4900	480
2351	183.673	0.0781254	356.693	0.15172	221.902	0.0943863	183.673	356.693	62.7865	0.0267063	77.3309	0.0328928	580523	155184	157157	47621	47145	5202	86898
6381	965.192	0.15126	1108.99	0.173795	769.459	0.120586	965.192	1108.99	66.7116	0.0104547	184.356	0.0288915	1351191	1673342	1342441	1343655	874135	899184	0
1301	312.616	0.240289	462.691	0.355643	0	0	312.616	462.691	9.68134	0.00744146	6.71608	0.00516224	173596	24489	87690	13984	13567	1524	8387
453	58.6762	0.129528	167.704	0.370208	46.7095	0.103112	58.6762	167.704	0.510697	0.00112737	0	0	115766	253658	89451	139847	104814	116467	58405
767	0	0	0	0	0	0	0	0	4.55249	0.00593546	15.495	0.020202	929023	1446728	889490	225072	18601	8424	0
1009	189.966	0.188272	430.42	0.42658	0	0	189.966	430.42	8.2514	0.0081778	47.3964	0.0469736	3417528	3969239	3452898	3409191	1326771	5599	160773
703	0	0	0	0	0	0	0	0	11.4834	0.0163348	21.1077	0.0300252	518476	81013	73220	22299	17907	1960	26685
543	205.22	0.377937	0	0	91.9343	0.169308	205.22	0	11.498	0.0211749	20.1482	0.0371054	35276	160463	27998	33213	17578	714	0
4385	3707.67	0.845534	436.078	0.0994476	1254.21	0.286022	3707.67	436.078	0	0	0	0	173031	880318	74539	72388	3951	15685	0
1078	186.829	0.17331	305.124	0.283046	111.382	0.103323	186.829	305.124	16.7071	0.0154982	13.4322	0.0124603	148752	712687	0	2612	1292	179	0
920	262.047	0.284833	60.4553	0.0657123	62.5925	0.0680354	262.047	60.4553	9.63028	0.0104677	21.1077	0.0229431	1598180	1442008	1467359	433373	91886	6786	0
1012	0	0	0	0	0	0	0	0	5.2091	0.00514733	0	0	355577	206995	386872	70302	15774	6345	11715
579	84.1766	0.145383	44.5347	0.0769166	31.8635	0.055032	84.1766	44.5347	8.55782	0.0147803	71.3823	0.123286	1645	98560	71662	72890	18501	6526	38117
1563	3227.78	2.06512	506.574	0.324104	412.525	0.263932	3227.78	506.574	410.206	0.262448	269.219	0.172245	0	389536	8722	6289	0	0	0
1458	1495.07	1.02543	507.125	0.347822	238.66	0.16369	1495.07	507.125	0	0	0	0	109109	64935	67351	68051	11511	2763	10374
1158	38.7944	0.0335012	0	0	0	0	38.7944	0	5.24558	0.00452986	15.3031	0.0132151	900790	64286	76019	76408	15086	1600	19197
621	774.565	1.24729	454.215	0.731425	466.488	0.751188	774.565	454.215	5.85112	0.00942209	6.71608	0.0108149	219681	227782	210094	31809	11956	722	77084
1025	105.738	0.103159	266.495	0.259995	0	0	105.738	266.495	394.761	0.385133	393.227	0.383636	1670054	1177033	703263	841226	27984	18709	4843
715	0	0	118.892	0.166283	128.55	0.179791	0	118.892	2.14493	0.0029999	8.34713	0.0116743	940304	1269694	888960	889747	889747	562845	895793
1731	636.105	0.367479	356.677	0.206053	206.314	0.119188	636.105	356.677	28.5188	0.0164753	133.89	0.0773483	8066	219426	91134	18756	18748	2740	14979
903	187.487	0.207627	222.973	0.246924	0	0	187.487	222.973	3.67701	0.00407199	29.7427	0.0329376	1274238	1412245	670711	492861	8635	4209	0
