DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	DistanceToOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
1	726	2432.52	3.35058	279.663	0.385211	1889	2.60193	748.4	1.03085	68.9441	0.0949643	45.9572	0.0633019	9615	0	6351	6311	3827	8599	0
1	1318	20.2281	0.0153476	68.3668	0.0518716	0	0	0	0	0	0	0	0	22228	6305	27314	14355	26878	56116	90256
1	831	0	0	221.91	0.26704	22.2573	0.0267837	472.2	0.568231	7.81366	0.00940271	10.1221	0.0121806	1758	9958	54259	3662	609630	396939	550009
1	636	34.9395	0.0549363	56.4683	0.0887867	91.8216	0.144374	262.6	0.412893	168.005	0.264158	700.967	1.10215	1582	3158	887	8827	119798	886966	1040036
1	764	105.738	0.1384	0	0	0	0	70.9	0.259707	1.5175	0.00198626	0	0	14810	1158	669238	40034	878759	1623491	1761096
1	658	122.156	0.185648	153.532	0.233331	8.31222	0.0126326	184.8	0.280851	6.69013	0.0101674	28.3035	0.0430144	36302	10371	649059	85002	528250	1272982	1410587
1	418	105.738	0.252961	118.892	0.284432	0	0	210.1	0.502632	9.51355	0.0227597	0	0	27500	756	76069	26549	75517	414931	86608
1	880	214.487	0.243735	352.73	0.400829	0	0	303.2	0.344545	10.2942	0.0116979	0	0	0	1279	93196	5264	239965	170735	577790
1	737	80.0182	0.108573	422.695	0.573535	91.7313	0.124466	337.8	0.458345	6.26698	0.00850336	11.5613	0.0156869	6188	3719	47240	35276	32206	33714	149835
1	388	215.784	0.556144	446.448	1.15064	37.2599	0.0960308	22.2	0.0572165	34.8149	0.0897292	17.078	0.0440155	320	1132	310289	0	652321	394558	665584
1	296	101.341	0.342369	190.75	0.644426	108.855	0.367752	0	0	0.846298	0.00285911	6.71608	0.0226895	1302	14281	177716	17929	54561	169759	247399
1	956	0	0	334.388	0.349778	0	0	32.8	0.0343096	9.30926	0.00973772	14.3916	0.015054	5465	8462	64648	5318	496338	398906	539178
1	1464	249.313	0.170296	391.892	0.267686	85.1653	0.058173	1117	0.762978	13.5116	0.00922922	26.0968	0.0178257	9558	4372	12842	12596	40777	34412	83617
1	1247	278.024	0.222954	647.555	0.51929	128.73	0.103232	284.6	0.228228	25.5932	0.0205238	48.4517	0.0388546	9271	0	43644	21601	79458	5050	183034
1	1169	111.431	0.0953215	166.561	0.142482	0	0	112	0.0958084	15.2042	0.0130061	33.1007	0.0283154	6524	2485	326916	15306	578779	684786	983847
1	1638	4533.53	2.76772	1067.36	0.651624	378.379	0.231001	2437.3	1.48797	45.6125	0.0278465	37.4182	0.0228438	722	0	19996	16623	50283	102717	249
1	1302	2976.48	2.28608	145.272	0.111576	88.101	0.0676659	511.7	0.393011	52.0181	0.0399525	43.1748	0.0331604	5320	1104	15734	12361	54881	107315	0
1	779	1.3203	0.00169487	158.887	0.203963	0	0	65.4	0.0839538	10.0242	0.0128681	6.71608	0.00862141	865	1047	35175	3940	20229	80889	29786
1	1070	423.516	0.39581	333.523	0.311704	0	0	432.4	0.404112	15.6273	0.014605	1.24727	0.00116567	18230	9870	31244	9995	83252	384195	90160
1	527	59.0685	0.112084	296.743	0.56308	26.7806	0.0508171	158	0.29981	9.33116	0.0177062	6.71608	0.012744	60578	20559	16895	16915	156068	242298	189232
1	542	10.1223	0.0186758	377.979	0.697378	85.6893	0.158098	0	0	4.40658	0.00813022	7.67552	0.0141615	2046	13408	16763	24643	428951	999127	340956
1	1539	2853.3	1.85399	766.828	0.498264	568.512	0.369404	1865.8	1.21235	6.27427	0.00407685	7.67552	0.00498734	1209	23459	11836	14847	71330	1261456	5046
1	633	717.798	1.13396	237.785	0.375647	157.552	0.248898	241.8	0.381991	1.02139	0.00161358	0	0	0	22655	17759	20770	66313	1256439	10969
1	1286	524.86	0.408134	46.7607	0.0363613	0	0	700.7	0.544868	4.27526	0.00332446	0	0	1765	16644	23117	26128	60302	1250428	14493
1	5892	2093.11	0.355246	2178.64	0.369763	1100.8	0.186829	2989.2	0.507332	22.6166	0.00383852	14.3916	0.00244257	3365	10438	24717	21762	54096	1244222	8287
1	645	156.671	0.2429	70.1118	0.108701	0	0	331.1	0.663527	3.07877	0.00477329	0	0	12654	94	22627	22307	1364755	209144	1349500
1	865	60.6844	0.0701553	16.8431	0.0194718	110.951	0.128267	0	0	6.44936	0.00745591	7.67552	0.00887343	4217	1816	424219	121492	947394	469266	997267
1	508	21.7599	0.0428344	228.298	0.449405	34.3458	0.0676099	0	0	4.0272	0.00792756	27.8238	0.0547712	2233	8429	90145	23239	432374	45128	482247
1	524	424.553	0.810216	0	0	13.0081	0.0248245	557.6	1.06412	8.55052	0.0163178	0	0	37053	0	58004	58064	58561	465073	14194
1	634	281.609	0.444178	115.061	0.181484	103.688	0.163546	492.7	0.919216	4.90269	0.00773294	0	0	9447	634	17173	2269	2248	326524	7245
1	619	211.476	0.341642	29.6898	0.0479641	110.951	0.179242	197.7	0.319386	3.50192	0.00565738	6.71608	0.0108499	1938	4016	103981	27081	122788	558451	418786
1	871	255.659	0.293524	486.244	0.558259	0	0	66.5	0.076349	12.1181	0.0139129	0	0	33708	5351	131903	11861	131950	10422	764300
1	660	46.5362	0.0705094	79.0954	0.119842	98.2534	0.148869	455.8	0.690606	12.782	0.0193667	0	0	54101	6898	40363	0	195290	41520	155602
1	564	0	0	356.705	0.632456	0	0	375	0.664894	3.3633	0.0059633	20.1483	0.0357238	8759	555	52880	16000	52063	47963	318446
1	916	29.4227	0.0321209	68.3631	0.0746322	0	0	93	0.158433	23.3461	0.025487	29.167	0.0318417	37231	6962	3117	3097	65223	305633	401824
1	778	211.477	0.271821	90.1601	0.115887	110.951	0.142611	596.8	0.767095	2.26166	0.00290701	0	0	10408	8123	18136	27469	85062	121359	159177
1	585	243.227	0.415773	70.2652	0.120112	166.945	0.285376	437.9	0.748547	7.11327	0.0121594	47.2524	0.0807734	0	8578	722282	90502	789208	825505	863323
1	1073	183.547	0.17106	95.5832	0.0890804	149.894	0.139696	154	0.143523	216.142	0.201437	950.806	0.886119	0	9571	723275	89021	790201	826498	864316
1	887	289.186	0.326027	206.204	0.232474	87.3669	0.098497	69.5	0.078354	18.7936	0.0211879	21.4435	0.0241753	0	39332	33	0	254042	1992956	230147
1	2840	720.423	0.25367	1070.32	0.376874	805.424	0.2836	5645.7	1.98792	67.0472	0.0236082	60.4447	0.0212834	97568	0	89186	88466	88429	2884750	376924
1	389	19.1335	0.0491865	0	0	0	0	7096.1	18.2419	313.583	0.806125	262.743	0.675431	0	4015	642996	239756	458057	1154221	682466
1	2342	424.548	0.181276	312.873	0.133592	198.904	0.084929	18479.4	7.89044	892.501	0.381085	1170.09	0.499609	0	5982	639076	235836	454137	1150301	678546
1	1399	105.738	0.0755811	199.145	0.142348	65.8055	0.0470375	2821.8	2.01701	52.0108	0.0371772	172.891	0.123582	1436	4460	637357	234117	452418	1148582	676827
1	572	169.181	0.29577	118.892	0.207854	0	0	1286.5	2.24913	595.837	1.04167	129.525	0.226441	10611	2211	629009	225769	444070	1140234	668479
1	1429	0	0	0	0	0	0	336.6	0.332609	1.02139	0.000714761	11.945	0.00835901	2057	49873	423759	20519	238820	934984	463229
1	807	0	0	0	0	0	0	193	1.63559	1.05787	0.00131087	2.63846	0.00326947	0	47570	421456	18216	236517	932681	460926
1	781	0	0	0	0	0	0	0	0	1.02139	0.0013078	10.7457	0.0137589	0	45848	419734	16494	234795	930959	459204
1	6381	965.192	0.15126	1108.99	0.173795	769.459	0.120586	15931.2	2.49666	66.7116	0.0104547	184.356	0.0288915	0	6227	380113	5010	195174	891338	419583
1	535	0	0	0	0	0	0	724.3	1.35383	3.35601	0.00627291	0	0	0	11918	361139	13281	176200	872364	400609
1	2403	1897.29	0.789551	617.665	0.257039	1254.98	0.522256	3834.8	1.59584	250.825	0.10438	184.788	0.076899	13973	18	9175	0	7827	149048	2436
1	1203	3793.27	3.15318	311.912	0.259279	201.297	0.167329	1374.1	1.14223	68.9514	0.0573162	64.4744	0.0535947	13974	234	6316	6627	6076	194136	0
1	966	0	0	0	0	0	0	0	0	3.21009	0.00332307	0	0	377357	54699	75967	65303	121000	146704	1427350
1	875	1076.53	1.23032	2903.39	3.31816	231.43	0.264491	413.1	0.472114	7.05491	0.00806275	0	0	39	129	2661	2587	63071	0	203218
1	1058	478.277	0.452057	596.026	0.563351	117.185	0.110761	610.6	0.577127	38.5941	0.0364783	35.4993	0.0335532	234185	266	19760	19760	19065	31986	74886
1	1000	417.979	0.417979	0	0	0	0	156.7	0.1567	10.068	0.010068	16.3105	0.0163105	60006	921	19192	19181	17284	310889	40016
1	571	82.7514	0.144924	0	0	77.2832	0.135347	0	0	8.65266	0.0151535	5.9965	0.0105018	14424	2537	100294	9403	1392950	629701	2003616
1	1079	105.738	0.0979962	118.892	0.110188	0	0	88	0.111675	0.452332	0.000419214	0	0	13325	11476	309623	11929	1602279	839030	2212945
1	416	148.953	0.358059	281.383	0.676401	110.951	0.266709	46.2	0.111058	1.16731	0.00280603	0	0	2026	3087	1156975	115567	1155380	2131787	1153637
1	629	211.476	0.33621	356.704	0.567098	0.76518	0.0012165	77.1	0.122576	6.92359	0.0110073	4.84517	0.00770298	0	1315	325485	41700	413198	579941	357143
1	453	58.6762	0.129528	167.704	0.370208	46.7095	0.103112	0	0	0.510697	0.00112737	0	0	0	1077	1651	1211	2364	20165	349576
1	1377	109.83	0.0797604	80.6802	0.0585913	0	0	0	0	1.69259	0.00122919	0	0	3784	5737	77459	15773	111882	111586	259272
1	800	0	0	0	0	0	0	245.9	0.307375	8.17115	0.0102139	5.133	0.00641626	10624	1926	76834	3434	231008	600577	245598
1	763	371.463	0.486846	277.427	0.363601	0	0	151.8	0.198952	8.4265	0.0110439	22.1151	0.0289844	28148	22526	22346	6292	22160	1418872	60102
1	2929	11837.5	4.04149	645.607	0.220419	579.465	0.197837	2083.3	0.711267	307.264	0.104904	182.725	0.0623849	4671	0	1470	1470	19246	188506	0
1	1157	4049.21	3.49975	445.534	0.385077	0	0	451.4	0.390147	66.449	0.0574321	27.0562	0.0233848	9141	2843	5940	5940	16548	192976	0
1	948	3871.78	4.08416	214.735	0.226514	57170.4	60.3063	24853.2	26.2165	1332.86	1.40597	815.045	0.859752	11977	0	0	0	0	185782	0
1	3936	19699.3	5.00489	1551.39	0.394154	829.384	0.210717	3487.9	0.886153	442.11	0.112325	400.71	0.101806	9685	0	8888	1048	7492	108670	0
1	606	131.862	0.217595	313.255	0.516923	55.414	0.0914423	93.1	0.15363	2.13033	0.0035154	27.8238	0.0459138	21217	7340	7131	7199	7232	660970	611204
1	1076	339.282	0.315318	167.459	0.155631	110.951	0.103114	286.2	0.265985	8.28787	0.00770248	6.71608	0.00624171	5932	0	26771	26676	82782	82332	55493
1	563	55.7895	0.0990933	19.7932	0.0351567	0	0	362.4	0.643694	26.2425	0.0466119	72.4377	0.128664	50390	5837	53693	176	58118	114656	932
1	531	261.513	0.492491	0	0	0	0	195.9	0.368927	23.7547	0.0447358	35.8831	0.0675764	30533	6747	40437	12848	39692	55241	7615
1	3674	17353.8	4.72341	1506.2	0.409963	1051.72	0.286259	873.2	0.238254	95.3252	0.0259459	132.882	0.0361683	4207	456	8676	8916	8049	41197	0
1	398	595.007	1.49499	69.4445	0.174484	178.098	0.447482	325	0.816583	23.1419	0.0581454	16.6943	0.0419454	0	6980	53999	54019	12911	16028	2040
1	972	3349.03	3.44551	189.552	0.195012	269.308	0.277066	1506	1.54938	84.1191	0.0865423	65.2419	0.0671213	0	0	18965	18985	17569	88050	0
1	892	0	0	0	0	110.951	0.124385	347	0.389013	8.84235	0.00991295	28.7832	0.0322682	7980	11507	55491	13691	31120	259218	53405
1	1277	6405.84	5.01632	310.502	0.24315	143.971	0.112741	2227.5	1.74432	96.9302	0.0759046	93.7373	0.0734043	1571	0	5582	5562	21748	163354	0
1	475	182.376	0.383949	118.892	0.2503	0	0	32.4	0.0682105	1.02139	0.0021503	4.17356	0.00878645	0	1047	75638	23313	45967	1156649	1926329
1	524	22.9865	0.0438674	37.6493	0.0718497	42.0849	0.0803147	171.8	0.327863	5.60307	0.0106929	0	0	19409	5858	331297	23751	329066	970941	683196
1	692	0	0	73.1024	0.105639	0	0	0	0	1.98442	0.00286766	7.67552	0.0110918	0	1036	55219	23659	23373	25444	186599
1	422	99.6619	0.236166	111.109	0.263291	63.6924	0.15093	0	0	6.40559	0.0151791	13.4322	0.0318298	689	2206	47233	10557	20450	227465	35630
1	415	96.3562	0.232184	0	0	165.062	0.397739	243.2	0.586024	6.87981	0.0165779	13.4322	0.0323667	1213	1436	46463	11334	19680	228242	36407
1	693	24.8254	0.0358231	230.859	0.33313	0	0	0	0	6.51503	0.0094012	14.3916	0.0207671	57319	8423	72960	39160	187295	595577	306198
1	440	14.7114	0.0334349	332.926	0.756649	91.8216	0.208685	0	0	9.77619	0.0222186	2.7344	0.00621455	1814	385	69084	69051	114188	16485	104223
1	444	145.593	0.327912	72.8233	0.164016	68.6984	0.154726	51.5	0.115991	16.2548	0.0366098	0	0	36795	3378	59189	12249	57745	12849	22043
1	943	66.8812	0.0709239	205.591	0.218018	41.473	0.0439799	112.1	0.118876	8.70372	0.00922982	12.7126	0.013481	55151	21784	81516	37673	162819	113224	169388
1	700	130.609	0.186584	42.8393	0.061199	0	0	382.5	0.546429	5.69062	0.00812945	0	0	0	4657	447612	13753	592638	794157	630346
1	758	0	0	107.948	0.142412	9.69262	0.0127871	50.4	0.0664908	3.32682	0.00438895	28.7832	0.0379726	0	1477	522648	1747	667674	869193	705382
1	764	1494.7	1.95641	350.434	0.458683	262.059	0.34301	2054.2	2.68874	101.001	0.132201	91.9144	0.120307	17920	0	1207	1207	1345	2132972	384
1	601	463.525	0.771257	194.107	0.322974	165.764	0.275813	797.2	1.32646	15.4157	0.0256502	20.1482	0.0335245	2083	8980	252573	252525	599537	1531170	602349
1	1654	654.25	0.395556	260.576	0.157543	68.8662	0.0416362	91588.8	55.3741	304.332	0.183997	261.16	0.157896	176660	22408	165851	22620	165381	357242	265284
1	655	0	0	0	0	0	0	0	0	0	0	0	0	65743	77782	78237	76377	93873	83487	87942
1	1003	0	0	0	0	77.2832	0.077052	0	0	0	0	0	0	63985	76024	76479	74619	92115	81729	86184
1	1587	0	0	118.892	0.0749164	0	0	335.4	0.28472	8.60888	0.00542463	35.4993	0.0223688	842	12881	13336	11476	28972	18586	23041
1	628	377.415	0.600979	131.275	0.209037	41.9927	0.0668673	202.5	0.322452	11.6658	0.0185761	51.2821	0.0816594	0	2708	6184	704	5158	67328	31685
1	1179	489.416	0.415111	263.998	0.223917	145.05	0.123028	2254.7	2.02943	142.521	0.120883	169.725	0.143957	9790	10454	41047	0	165130	38287	80258
1	501	0	0	113.939	0.227424	0	0	0	0	4.70571	0.00939263	8.34714	0.0166609	0	3079	20857	3164	20703	26399	13067
1	623	368.135	0.590907	638.008	1.02409	227.625	0.365369	691.7	1.11027	21.7484	0.0349091	11.8491	0.0190194	8417	12592	22184	17237	91727	2177	89954
1	1817	3598.12	1.98025	529.237	0.29127	197.883	0.108907	1623	0.893231	259.186	0.142645	227.483	0.125197	2853	0	8271	8289	10961	58963	0
1	898	0	0	0	0	0	0	0	0	3.44355	0.00383469	0	0	22793	11434	11634	11629	140967	18403	10050
1	545	7.26158	0.013324	64.5998	0.118532	54.1399	0.0993392	91.8	0.16844	11.8336	0.021713	10.7937	0.019805	37990	9310	28292	65	84638	64338	90487
1	514	241.284	0.469425	295.581	0.575061	5.66176	0.0110151	377.7	0.734825	1.93335	0.00376138	1.24727	0.0024266	0	2358	19044	11792	20197	70732	82816
1	1327	25.7449	0.0194008	0	0	0	0	82.9	0.0649178	16.8822	0.0127221	32.9568	0.0248355	100	392	6761	715	622	578540	1078
1	428	103.899	0.242755	60.437	0.141208	0	0	0	0	4.47224	0.0104492	0	0	45093	8998	10006	10006	10120	212435	70178
1	914	191.233	0.209227	88.1441	0.0964378	0	0	109.5	0.119803	11.3521	0.0124202	25.9529	0.0283948	0	922	364988	27811	305969	211298	536114
1	546	156.501	0.286631	23.778	0.0435495	89.8099	0.164487	118.1	0.2163	3.11525	0.00570558	0	0	2762	752	447387	276586	305442	1122250	938396
1	1141	105.738	0.0926713	0	0	68.1731	0.0597486	310.8	0.272393	5.17263	0.00453341	6.5242	0.00571797	0	19671	1082334	68553	1615521	2105568	1740481
1	674	26.28	0.0389911	44.5846	0.0661493	0	0	72.3	0.10727	2.1887	0.00324732	0.863496	0.00128115	83	5605	1257926	19699	1542521	1930443	1916073
1	855	125.047	0.146253	36.6585	0.0428754	16.0688	0.0187939	259.7	0.325847	3.80833	0.00445419	15.3511	0.0179545	8035	22283	827341	23402	1068386	1456308	2283711
1	1245	105.738	0.08493	276.425	0.222028	110.951	0.0891173	70.8	0.0568675	26.155	0.021008	28.1596	0.0226181	0	17500	141172	38611	382217	770139	1597542
1	791	0	0	36.6585	0.0463445	0	0	69.3	0.0876106	5.99703	0.00758158	21.1077	0.0266848	0	8970	29493	29550	270538	658460	1485863
1	587	160.163	0.272849	187.402	0.319254	119.289	0.203218	502.7	0.856388	4.3701	0.00744481	0	0	16819	1268	695538	58846	919030	1006924	930546
1	1233	23.724	0.0192409	0	0	92.3592	0.0749061	99.5	0.122688	4.47224	0.00362712	0	0	44125	5676	19150	22540	19160	319450	150134
1	701	24.6456	0.0351578	88.7848	0.126654	33.7589	0.0481582	446.5	0.979167	14.0515	0.0200449	6.71608	0.00958071	7792	1241	1734	1754	1037	44050	12075
1	466	278.595	0.597844	574.348	1.23251	120.246	0.258038	585.9	1.2573	11.104	0.0238283	36.5547	0.0784435	9866	1360	17077	16730	19671	35081	34734
1	592	105.738	0.178611	345.779	0.584087	0	0	20.4	0.0344595	6.42019	0.0108449	0	0	0	5144	91572	43786	1001371	844726	1096011
1	910	398.025	0.43739	81.2461	0.0892815	77.2748	0.0849174	137.9	0.151538	13.7888	0.0151525	28.7832	0.0316299	772	33512	839296	16541	2277919	2121274	2372559
1	606	461.422	0.761422	70.6836	0.11664	0	0	165.1	0.272442	2.45134	0.00404512	14.6794	0.0242235	16026	0	25330	10437	24958	27125	2591
1	601	50.7562	0.0844529	0	0	64.4684	0.107269	0.3	0.000499168	6.33993	0.010549	13.4322	0.0223497	4364	11981	562592	251819	606299	1122640	570929
1	823	347.85	0.422661	0	0	0	0	1617.8	1.96574	5.26747	0.00640032	22.211	0.0269879	12481	37178	587789	226400	631496	1147837	596126
1	1148	217.912	0.189819	0	0	95.5546	0.0832357	2810.7	2.44834	118.452	0.103182	95.7521	0.0834078	11044	35638	641012	172852	684719	1201060	649349
1	640	63.5542	0.0993035	0	0	0	0	169.7	0.265156	9.68136	0.0151271	9.9302	0.0155159	0	11990	665168	149204	708875	1225216	673505
1	1357	188.702	0.139058	237.785	0.175228	205.047	0.151103	2584.5	1.90457	17.6482	0.0130053	38.1857	0.0281398	5690	4551	671890	141765	715597	1231938	680227
1	1001	257.557	0.2573	118.892	0.118774	3.8259	0.00382208	2094.1	2.09201	4.82243	0.00481762	26.5765	0.02655	6874	3243	673554	140457	717261	1233602	681891
1	1806	105.738	0.0585481	118.892	0.0658319	248.683	0.137699	6481.8	3.67033	27.5047	0.0152296	95.944	0.0531251	0	24148	702240	110966	745947	1262288	710577
1	534	84.5903	0.158409	0	0	0	0	5726.2	10.7232	2.33461	0.00437193	7.67552	0.0143736	1251	29900	707992	106486	751699	1268040	716329
1	623	122.658	0.196883	87.6707	0.140723	169.996	0.272867	6776.2	10.8767	62.2613	0.0999378	60.4447	0.097022	0	34681	712773	101616	756480	1272821	721110
1	1594	332.58	0.208645	97.6085	0.0612349	0	0	5368	3.36763	53.5648	0.033604	131.251	0.0823409	5769	42647	720739	92679	764446	1280787	729076
1	965	65.4096	0.067782	0	0	192.17	0.19914	728.8	0.755233	14.3725	0.0148937	65.7217	0.0681054	4463	16135	762571	51476	806278	1322619	770908
1	935	0	0	118.892	0.127158	0	0	593.2	0.874926	17.0062	0.0181884	21.2996	0.0227803	0	7766	770970	43107	814677	1331018	779307
1	1477	211.476	0.143179	365.585	0.247519	110.951	0.0751192	2262.6	1.53189	14.0223	0.00949375	53.0571	0.0359222	0	5744	772450	41085	816157	1332498	780787
1	1137	125.191	0.110106	309.076	0.271835	110.951	0.0975823	1542	1.3562	10.8778	0.00956714	21.1077	0.0185644	905	699	777835	36040	821542	1337883	786172
1	1259	195.657	0.155407	222.907	0.177051	221.902	0.176253	1235.2	0.981096	9.14146	0.00726089	49.8429	0.0395893	10524	7489	787454	26299	831161	1347502	795791
1	737	0	0	160.611	0.217925	218.581	0.296582	305.5	0.414518	9.22901	0.0125224	6.71608	0.00911273	1416	18085	2493516	411096	2537223	3053564	2501853
1	1930	357.992	0.185488	237.785	0.123205	110.951	0.0574876	4233.2	2.19337	31.9842	0.0165721	14.3916	0.00745679	20405	8189	2512505	430085	2556212	3072553	2520842
1	2053	240.037	0.11692	206.541	0.100604	303.023	0.1476	2740	1.6506	18.7426	0.00912936	52.5294	0.0255866	25228	0	2522486	440066	2566193	3082534	2530823
1	701	0	0	238.776	0.340621	0	0	1825.5	2.60414	9.11229	0.012999	7.67552	0.0109494	617	7476	2548449	466029	2592156	3108497	2556786
1	969	126.588	0.130638	45.771	0.0472352	169.591	0.175016	336.9	0.347678	12.0962	0.0124832	0	0	0	10509	2551482	469062	2595189	3111530	2559819
1	2952	520.062	0.176173	481.404	0.163077	110.951	0.0375851	3286.3	1.23731	137.633	0.0466236	107.457	0.0364015	0	12955	2553928	471508	2597635	3113976	2562265
1	1030	273.246	0.265287	136.864	0.132877	50.0456	0.048588	1848	1.79417	57.5628	0.0558862	42.6951	0.0414516	3418	24868	2565841	483421	2609548	3125889	2574178
1	704	133.475	0.189596	222.56	0.316136	8.95443	0.0127194	2604.5	3.69957	42.1689	0.0598991	51.2341	0.0727757	5090	26540	2567513	485093	2611220	3127561	2575850
1	821	280.921	0.342169	0	0	0	0	1173.1	1.42887	28.993	0.0353142	23.5543	0.0286897	6461	27911	2568884	486464	2612591	3128932	2577221
1	349	0	0	14.8449	0.0425355	0	0	11.8	0.0338109	1.07246	0.00307296	7.67552	0.0219929	7956	29406	2570379	487959	2614086	3130427	2578716
1	4268	789.087	0.184884	1073.08	0.251425	273.389	0.0640555	7665.3	1.79599	62.2977	0.0145965	80.7369	0.0189168	10355	31805	2572778	490358	2616485	3132826	2581115
1	562	0	0	118.892	0.211552	67.3358	0.119815	536.5	0.954626	14.6059	0.0259892	13.4322	0.0239006	16953	38403	2579376	496956	2623083	3139424	2587713
1	3639	588.889	0.161827	341.68	0.0938938	293.042	0.0805282	7853.8	2.15823	78.3263	0.0215241	194.766	0.0535219	17855	39305	2580278	497858	2623985	3140326	2588615
1	1915	317.214	0.165647	386.888	0.20203	0	0	4175.7	2.18052	47.0935	0.0245919	96.6636	0.0504771	25378	46828	2587801	505381	2631508	3147849	2596138
1	3032	641.742	0.211656	433.954	0.143125	561.426	0.185167	48157.4	15.883	1454.73	0.479791	1420.4	0.468471	143628	6976	3392046	1309626	3435753	3952094	3400383
1	3574	883.305	0.247147	903.571	0.252818	452.316	0.126557	72618.2	20.3185	1422.19	0.397926	1671.54	0.467694	147518	3788	3395936	1313516	3439643	3955984	3404273
1	957	447.969	0.468097	352.792	0.368644	32.9785	0.0344603	32114.8	33.5578	766.709	0.801159	517.33	0.540574	155116	0	3403534	1321114	3447241	3963582	3411871
1	785	0	0	0	0	0	0	0	0	13.8982	0.0177048	10.0741	0.0128333	160773	5599	3409191	1326771	3452898	3969239	3417528
1	899	0	0	0	0	0	0	0	0	0.116731	0.000129845	0	0	162627	7453	3411045	1328625	3454752	3971093	3419382
1	990	0	0	0	0	0	0	0	0	0	0	0	0	164609	9435	3413027	1330607	3456734	3973075	3421364
1	972	266.745	0.274429	173.813	0.17882	0	0	6203.4	10.55	137.932	0.141905	135.425	0.139326	168874	13700	3417292	1334872	3460999	3977340	3425629
1	622	208.148	0.334643	118.892	0.191145	0	0	365.2	0.587138	8.28788	0.0133246	7.77146	0.0124943	0	63523	1621548	496149	2149211	1965298	2137946
1	567	105.738	0.186487	33.6862	0.0594113	0	0	1331.1	2.34762	1.13812	0.00200727	0	0	15397	40109	1598134	472735	2125797	1941884	2114532
1	1429	205.959	0.144128	118.892	0.0831997	0	0	5685.5	3.97866	12.4026	0.00867923	36.4587	0.0255135	6460	1985	1560010	434611	2087673	1903760	2076408
1	1755	633.509	0.360974	524.143	0.298657	0	0	6725.3	4.02472	16.1453	0.00919961	27.5839	0.0157173	4112	15248	1540728	415329	2068391	1884478	2057126
1	1223	283.785	0.23204	181.744	0.148605	0	0	3496	2.85854	23.5942	0.0192921	90.763	0.0742134	1286	16324	1535469	410070	2063132	1879219	2051867
1	2022	79.8525	0.0394918	161.382	0.0798133	198.541	0.0981905	3052	1.5094	39.2507	0.0194118	96.9035	0.0479246	0	7069	1526214	400815	2053877	1869964	2042612
1	1075	7038.46	6.54741	354.388	0.329663	589.509	0.548381	1959.2	1.82251	16.0869	0.0149646	6.71608	0.00624752	0	0	5011	4991	1913	478424	0
1	2757	9453.64	3.42896	762.102	0.276424	302.575	0.109748	1156.5	0.419478	529.381	0.192013	365.835	0.132693	0	541	14292	0	9593	237664	0
1	477	414.83	0.869664	401.495	0.841709	155.149	0.325261	0	0	20.209	0.0423669	26.9603	0.0565205	927	96	12968	12948	23707	58586	14594
1	1920	3147.18	1.63916	254.284	0.13244	87678.5	45.6659	3349.7	1.74464	400.437	0.208561	196.445	0.102315	25261	0	472	0	0	19880	0
1	671	184.93	0.275604	247.849	0.369373	0	0	376.6	0.561252	6.3837	0.00951372	26.8643	0.0400363	0	1491	2718	2718	22338	84917	161153
1	965	556.625	0.576813	141.969	0.147118	41833.3	43.3506	1567.6	1.62446	1006.34	1.04284	418.508	0.433687	1537	0	127	127	0	92158	1398
1	551	116.427	0.211301	58.948	0.106984	264.329	0.479726	294.6	0.743939	5.28206	0.00958632	20.6759	0.0375244	19829	534	16011	410	51	153216	13751
1	1147	7065.53	6.16	406.086	0.354042	12966.1	11.3043	1348.5	1.17568	358.487	0.312543	281.26	0.245213	5417	0	800	780	0	69642	0
1	2680	13745.6	5.12895	1056.95	0.394383	3963.25	1.47883	4285.4	1.59903	197.917	0.0738496	212.996	0.079476	0	0	277	297	0	374487	0
1	1854	9308.06	5.02053	327.489	0.176639	841.003	0.453616	1042	0.562028	116.249	0.0627018	126.742	0.0683614	0	610	3761	3761	2599	382431	0
1	1207	2539.23	2.10376	175.997	0.145813	62561.1	51.8319	2366.2	1.9604	572.462	0.474285	321.077	0.266012	0	229	583	0	0	361621	0
1	2035	10820.8	5.31734	706.111	0.346983	700.428	0.344191	1454.9	0.714939	291.28	0.143135	284.954	0.140026	0	0	931	0	424	130245	0
1	519	3987.44	7.68292	343.083	0.661046	250.6	0.482853	129	0.248555	26.0528	0.0501981	44.9977	0.0867009	9078	37	2931	2911	1178	68450	0
