DSBType	Size	Sum_H3K36me3	Sum_H3K27me3	Sum_H3K4me3	Sum_CTCF	Sum_DNaseIHSS1	Sum_DNaseIHSS2	DistancetoOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
0	448	3.67784	444.391	90.3206	0	2.55348	22.0671	23519	9789	35077	14161	32783	382659	9232
0	581	476.561	346.184	148.882	33.2	6.28157	10.6018	1662	0	38322	35082	120760	97609	181142
0	941	421.114	0	110.951	446.6	8.20032	6.71608	1514	343	68091	33952	67581	33808	133942
0	796	287.365	340.445	89.8675	315.4	6.62446	6.71608	2579	5550	14316	9496	251946	218173	318307
0	369	0	237.789	0	0	0.70768	3.69384	62917	1997	108348	99292	549742	533805	633939
0	852	147.688	842.036	96.6153	742.6	13.9055	5.70867	3293	3954	126915	4849	425119	553197	758752
0	545	194.926	407.684	80.3758	0	14.5403	4.50937	31923	1783	49757	1833	49221	62664	1249368
0	540	224.072	1579.66	84.2259	115.1	10.0097	35.5952	70783	3830	19673	7788	19037	21813	1289979
0	546	183.939	1299.83	0	646.9	13.6429	17.9415	42842	1130	7287	6557	4278	4545	1317918
0	336	4.401	974.8	0	278.6	2.15222	15.1592	15814	2736	123039	66877	277621	278692	1602107
0	1674	3648.42	1259.38	193.567	2457.6	25.5056	21.1077	17708	4385	27442	13853	54155	55226	1378641
0	1141	466.191	982.178	239.604	933.2	63.8225	67.9764	11368	1664	18647	6823	70353	131608	811429
0	745	105.738	237.787	247.918	941.5	3.56758	7.67552	0	0	149964	90057	149999	89649	219892
0	871	118.868	148.958	0	644.2	10.1483	6.71608	14358	7097	36154	18714	94341	139900	115844
0	723	0	0	0	0	0	0	11418	9428	12405	12405	44660	189315	66163
0	707	0	0	0	0	0	0	21860	2269	2268	2188	701	444095	38745
0	382	0	0	0	0	0	0	479	2085	36418	2168	34943	508868	3823
0	521	0	0	0	0	0	0	0	7455	71542	9165	70735	818679	1547154
0	3879	0	0	0	0	2.1887	0	77750	8555	37408	37428	195130	82493	552004
0	537	0	0	0	0	0	0	0	4333	9776	9796	9496	396749	75958
0	525	105.738	0	0	0	1.16731	0	8254	511	5221	4201	4013	468735	29272
0	715	380.769	185.217	179.069	383.7	5.0486	8.25118	17859	0	27251	24295	152406	243802	194192
0	2931	694.285	875.556	248.864	1149.9	18.1297	18.6131	82077	0	29855	13927	60783	94924	565764
0	341	99.2424	489.539	24.8555	29	32.079	13.0484	43194	6986	252018	17979	798082	1089603	2320445
0	837	2123.19	62.7782	147.54	617.9	21.1501	69.5594	0	2296	949606	25617	1495670	1787191	2588288
0	1049	1700.53	503.403	99.8677	575.9	18.9031	22.0671	4495	2495	12353	12333	1059891	1139863	1526508
0	475	137.631	148.89	31.0478	78.7	9.81997	6.71608	1066	611	96788	96448	949531	1029503	1416148
0	778	384.061	563.296	35.3929	326.9	22.3247	10.4579	14299	5224	20526	31865	191121	185670	200095
0	280	349.167	135.609	86.0731	37.7	9.48437	8.82685	0	8069	7070	7009	121216	182587	288658
0	799	489.977	1048.78	104.718	18662.3	70.943	58.4299	5917	4079	36577	24334	483944	179123	651386
0	748	258.305	1237.12	155.766	60	24.0319	60.5407	6620	13696	86247	8027	438512	228793	701056
0	610	81.2905	247.586	0	535	20.0193	23.7941	1190	22185	788417	26680	943504	1735189	1926350
0	1542	3362.89	2285.77	348.303	942.7	79.5812	55.8394	1915	0	944355	3576	1099442	1891127	1770483
0	1068	0	0	0	124.1	1.16731	6.71608	6667	11371	877897	152380	877615	1316999	1155936
0	761	0	142.78	89.7138	977.1	8.85694	27.8717	0	401	11283	3467	181892	110451	29076
0	1087	2456.65	100.447	165.726	1243.9	26.1039	24.3218	26644	1896	141651	104065	140682	572621	149839
0	1021	337.53	41.2305	0	731.6	12.3297	28.3994	57146	409	15198	15287	15981	220879	41272
0	435	268.994	53.956	1575.63	83.7	63.8225	58.4299	833	2053	24263	463	81588	80457	181564
0	486	254.394	126.777	0	254.3	78.6545	37.8499	22643	3471	155522	48622	48567	49854	312823
0	432	3157.69	255.261	57.9274	0	7.32485	21.1077	32106	7179	2076	1896	3047	822008	329675
0	261	74.9769	82.0578	495.879	118.9	12.6069	7.1958	25578	2605	80419	10834	181717	1418771	266373
0	1036	532.658	538.564	5720.97	901.4	44.9632	52.8652	77363	7448	133706	721	178999	1952647	129362
0	1189	2621.5	311.545	205.695	420.9	24.3748	31.1338	0	609	6148	6073	30812	2538722	4738
0	2707	954.297	3534.63	353.644	1526.5	44.1899	42.2154	17567	1003	333470	37114	482674	3352159	489392
0	335	132.756	632.837	43.1482	25565.4	17.7795	27.0562	13374	7981	7585	50907	49934	2488038	103366
0	892	1062.82	1655.38	175.86	477.7	23.4994	17.7017	0	1629	21868	9052	21422	1910993	35409
0	312	176.081	574.112	19.9207	69	4.65463	0	55140	2789	38451	16155	38006	1779460	0
0	849	131.47	54.4923	98.7082	758.5	6.87252	14.3916	5035	739	21308	21328	67962	1659527	9657
0	759	315.403	1163.09	178.707	69.3	13.7231	21.8752	0	2692	18325	18409	54139	1494520	72560
0	2013	888.046	846.588	321.378	3088.1	33.8446	105.203	4915	7136	115246	13002	60304	58722	199828
0	628	54.2481	151.491	84.5562	487.8	11.8773	22.0671	0	2712	163762	37974	37572	94780	213560
0	446	137.463	2.2266	3466.74	2513.6	3907.94	1690.82	2655	270	75255	10692	121537	1097	108568
0	391	284.977	463.568	78.8711	641	2.27625	1.5351	0	954	16462	1002	136929	5662	167157
0	457	36.8902	294.356	49.9004	680.8	6.85792	15.8308	1055	6294	6616	6556	273845	160488	967173
0	746	2830.2	1111.2	184.802	44.9	45.5177	32.9568	0	1932	21316	21296	481368	253862	611150
0	617	37.6979	0	0	0	1.16731	6.71608	11632	4549	11493	11433	226217	563	355999
0	805	0	0	0	59.8	2.04279	0	3833	1475	46197	15174	45950	1227564	534908
0	733	353.794	1069.5	76.0612	833.5	6.25968	5.6607	23115	9135	10061	5061	8320	670626	1091890
0	612	0	0	87.5901	98.4	0	0	64766	1955	74207	74187	161684	111052	1651128
0	598	64.2219	0	137.142	151.9	7.96686	30.3183	29528	5688	93667	93887	1603460	1782178	2076314
0	416	166.087	429.518	144.398	219.7	9.51355	0	9505	0	22418	22638	1674542	1853260	2005065
0	529	296.961	869.641	164.153	390.6	2.8599	0	5406	870	395712	147400	1423507	1499636	1426979
0	1661	1587.95	240.306	462.937	1339.7	29.635	37.5141	27235	13339	51823	42495	1079618	1155747	1083090
0	739	0	0	0	192.6	8.21492	6.71608	11272	1577	424589	81889	423603	499732	427075
0	724	384.601	794.497	60.2178	636.3	9.76889	7.57958	38148	4872	61130	7148	26065	82948	209884
0	565	193.08	255.345	99.0498	487.6	6.55151	5.46881	28233	2306	2556	1205	1693	64647	14112
0	617	380.691	239.779	110.951	492.6	5.58118	7.67552	58607	2487	74746	74266	73412	374624	28203
0	569	48.7314	380.971	0	163.6	14.5913	7.67552	24186	3063	240392	131559	273140	325527	1879853
0	515	68.6957	370.834	67.8371	209.3	9.14876	4.17356	0	7017	76095	76115	77321	76865	2127804
0	451	112.113	383.603	0	196.1	5.74168	3.9337	29213	4815	625359	38846	623245	624432	1953986
0	426	155.273	115.721	0	608.8	3.62594	7.67552	12194	2302	10870	3187	23112	3214263	211509
0	928	768.711	1520.55	224.626	635.7	23.3534	33.0047	7161	5472	42066	9127	41925	3446993	72308
0	884	95.6239	0	0	54.9	0.510697	0	7772	2116	17740	17119	17365	3566252	1889
0	537	211.476	764.825	79.3985	30.2	6.87251	7.67552	3894	23028	436884	63210	1749507	5531750	1735637
0	654	90.7124	323.769	50.6743	198.8	7.31025	0	15595	8115	237364	244044	1948438	5730681	1934568
0	473	0	265.768	0	536.5	0.0145913	1.05538	29339	10938	82349	17809	2269639	6051882	2255769
0	384	0	122.524	0	238.1	6.47855	1.72699	12753	578	608660	136017	3237030	6301394	3223160
0	656	374.542	818.852	79.8494	342.2	6.99654	13.2403	17666	5607	56984	56980	3994671	5543644	3980801
0	877	211.476	866.453	0	251.2	15.5179	25.6171	5736	7559	592952	13593	3617623	4721214	4803053
0	474	24.0548	967.675	90.9972	403.7	5.17992	13.3362	0	5260	774981	105040	3435650	4539241	4946443
0	812	269.917	183.904	124.623	467.2	13.9128	8.20321	1795	9357	1191063	9664	3019477	4123068	4530270
0	557	241.984	204.94	8.3121	772.2	7.75529	13.6241	2119	6377	1693912	61669	2516714	3620305	4027507
0	3160	991.604	3272.94	374.69	2209.1	71.0744	36.5547	6489	14527	2345138	103524	1865046	2968637	3375839
0	716	408.31	695.523	145.833	296.9	11.425	20.8678	49	6870	1933403	92965	1429776	2533367	2940569
0	739	152.446	990.636	255.958	319.2	12.4318	27.8238	1911	5221	1931754	94827	1428127	2531718	2938920
0	555	396.588	120.874	298.209	624.5	5.5447	6.57216	14302	3222	3263	3243	53229	448447	855649
0	594	616.622	1653.13	122.968	65.9	8.27329	10.0741	14367	588	16332	16332	63961	42843	91778
0	1187	486.92	973.465	46.4086	1535.6	15.0218	15.351	25835	4713	8837	5037	5108	7199	399338
0	623	512.925	397.763	243.872	454.9	104.292	7.67552	0	2632	47365	41384	272417	905534	347490
0	905	49.0711	345	58.4159	641	23.244	30.798	6649	8267	2439	2418	310100	310817	740150
0	580	241.573	1202.76	60.7666	281.4	10.1556	0	27630	0	39619	2779	38146	411124	17471
0	728	31.4663	1569.59	230.659	724.2	22.1788	28.7832	12347	3468	71578	33738	64803	768501	98512
0	772	541.419	1725.65	68.8662	123.1	20.9678	25.1853	2552	1031	62629	1067	3694	909291	8040
0	432	525.933	302.621	192.17	524.1	5.34042	0	3662	40	176574	68800	197414	42945	284203
0	601	393.018	249.064	61.6486	10437.1	22.6895	14.3916	753	13644	34	0	126987	522933	7159
0	642	323.938	1780.98	44.3318	247.4	17.1448	24.6576	5990	3895	282	270	62403	458349	51863
0	829	276.816	390.604	45.7154	131.4	19.7713	7.67552	12784	1299	7002	184	41567	437513	31027
0	809	199.971	1084.95	75.7528	664.3	9.16335	0	14112	5185	55980	37880	52892	252108	42427
0	635	755.414	56.6041	513.304	69	223.89	234.487	0	912	0	0	46018	579298	1919
0	707	716.769	1579.01	116.185	836.1	17.6774	7.67552	2555	5461	13099	13099	19082	356908	4090
0	1304	398.043	920.669	159.688	951.9	24.0757	7.67552	424	1130	4464	4424	217	305493	41158
0	1675	1543.25	741.391	1920.8	1562.4	110.719	142.957	0	2026	18164	10644	17120	219393	57911
0	271	52.1138	234.526	64.0903	314.8	9.95129	7.67552	23430	2268	10948	9185	5783	143862	934
0	1282	720.456	3210.93	82.1861	3308.8	23.0543	14.5835	0	3556	192886	10181	23305	384484	179875
0	913	348.89	312.742	66.353	276.2	11.549	3.11818	11885	4010	180936	1158	35565	372534	167925
0	385	220.496	445.664	0	639.9	6.71931	14.3916	6917	9368	82929	50468	602140	1795002	2015690
0	621	0	0	0	0	0	0	0	2899	187082	31463	910233	1901929	1842440
0	1080	3794.3	2036.4	273.621	324.2	81.6677	70.327	38699	13428	22736	29362	72149	483863	424374
0	763	434.77	2124.01	153.403	845.6	37.9958	14.4875	7977	8569	13358	13518	12273	109384	49895
0	1122	133.465	184.508	76.2175	1707	23.2732	33.5804	11738	7623	537218	36576	804836	552891	625589
0	478	479.887	1312.31	0	279.7	23.3097	0	2044	6945	858027	161967	1074001	873700	946398
0	566	198.637	0	84.8596	418.3	3.66972	0	3049	0	583718	1709	407265	1540508	1613206
0	492	20.4093	253.072	153	645.3	54.6737	94.217	0	0	294432	31451	117979	1518269	1861811
0	561	281.522	334.495	111.452	215.8	7.60208	30.1744	9055	8136	97628	66977	77787	1321465	1665007
0	545	1981.61	150.048	109.557	717.6	8.02524	0	8535	9149	220723	15724	220784	836334	1179876
0	674	317.214	931.386	45.1407	72.9	6.2305	6.71608	6319	5770	10631	7931	45197	270382	3817
0	941	146.194	0	0	74.6	14.657	6.71608	0	4121	2410	1990	1861	321141	7519
0	521	47.2097	529.945	91.4754	7.9	3.7062	6.71608	17088	9740	121740	20333	126297	517871	140539
0	948	496.282	1380.48	446.858	1011.4	5.74898	0.191888	24508	4055	58757	46617	57715	586779	71957
0	623	1613.59	317.889	321.323	565.6	10.0024	28.7832	11886	0	0	0	69516	809226	127323
0	814	176.094	604.881	35.7876	109.6	14.3141	41.9275	37154	4856	48371	18262	44424	121172	41244
0	373	36.6278	853.731	0	489.4	2.05738	20.6759	671	3223	18184	1004	65094	18366	53328
0	1003	611.457	667.855	110.951	170.1	12.4026	35.4993	7471	12954	42458	42478	118101	71373	106335
0	912	107.263	1040.33	244.516	881.3	14.9561	12.7606	11641	1799	18900	19050	58355	551776	1337693
0	306	123.475	0	76.4236	504.9	3.49462	5.133	12284	16228	22144	18985	238689	371846	1518027
0	760	429.06	35.6611	98.8155	572.4	7.87931	27.5359	6730	2102	56093	5831	423506	423782	1319380
0	2656	796.534	851.396	508.272	1097.7	22.3028	57.5664	3717	5606	72391	12255	57841	58568	40898
0	547	214.235	173.35	0	505.6	2.62644	0	0	0	15844	3380	4029	409443	22279
0	721	50.0794	0	83.5785	71.4	13.9128	22.0671	9136	3411	37397	14683	37181	252421	58723
0	788	317.215	118.892	221.902	698.7	3.33412	18.0854	0	11117	71083	15193	868686	243863	1681476
0	650	50.2862	59.6064	101.725	366.8	14.6278	27.5839	5541	0	148062	2867	768819	399493	851175
0	1608	172.828	231.264	165.796	585.2	21.0553	43.1748	0	4272	24266	24229	17775	13889	81642
0	718	245.328	930.152	0	148.2	15.6492	29.215	48742	9250	0	0	0	64596	35265
0	579	251.03	201.402	35.3249	1273.1	4.92457	5.94853	0	1307	111905	47429	489100	437776	999607
0	826	105.738	154.52	221.882	394.8	9.04663	7.67552	39552	183	4593	4574	303765	58988	635865
0	1031	1870.53	266.675	50.5539	489.6	14.8613	64.2825	34503	87	9670	9630	46921	111744	219624
0	864	1183.02	186.334	31.0519	466.1	22.4707	14.1038	9087	811	91625	57328	261486	583056	250601
0	283	45.609	43.5481	0	0	3.34871	6.71608	13432	957	48684	10289	48387	1258840	87317
0	1516	338.792	136.123	50.2704	1588.5	35.7196	26.6724	1768	11193	114516	4195	1044055	3010893	1574033
0	391	0	302.23	81.2438	41.6	1.74366	0	18406	263	88288	21137	1017827	3037547	1600687
0	781	443.972	585.749	1.81976	261.1	10.068	13.4322	10837	2043	38723	38723	968262	3055632	1650202
0	644	63.6191	181.535	66.7236	946	10.2723	7.33972	34156	1354	387028	23744	541603	2628973	2076899
0	885	335.577	303.18	214.777	462.7	6.8944	22.0671	3	7472	425412	13732	502824	2590194	2115283
0	876	429.255	1062.04	179.596	453.4	6.30345	0	0	1603	284044	38364	208522	1801307	2537023
0	425	0	83.9229	49.8733	191.2	1.02139	0	4147	12163	359458	65445	283936	1725954	2461670
0	985	75.0589	278.815	110.951	1529.2	9.95858	0	52701	3792	155390	11237	863379	989740	1725456
0	587	105.738	142.115	78.2202	515.5	19.5086	45.1417	13550	10095	539577	185	479567	605928	1341644
0	516	108.715	37.3625	28.5526	281	4.53061	0.71958	0	1372	126061	5517	186018	247310	189601
0	577	105.738	118.892	96.4127	0	3.23927	0	23103	8683	15633	15629	157055	111390	204908
0	700	51.8423	62.3302	95.6591	328.3	5.83653	5.46881	8226	0	24491	7405	115911	70246	163764
0	894	118.659	297.116	0	64.6	3.45815	2.30266	3414	2416	9712	552	7460	208870	10448
0	1351	0	0	0	0	0	0	1100	450	15031	14571	13976	327060	76171
0	417	0	0	0	0	0	0	2060	942	16231	0	27305	117710	0
0	949	0	0	0	0	0	0	0	4997	25282	8989	36356	108796	1179
0	1955	0	0	0	0	0	0	4115	3242	49302	44993	46360	146817	53939
0	438	211.477	3.96308	0	292.9	5.31124	0	13746	0	405943	86210	1040761	1141218	1048340
0	613	28.5033	210.973	150.017	477.2	3.09336	0	2014	5819	246273	0	1527281	2307085	1542037
0	530	171.947	71.3148	109.936	196.7	7.7334	2.97426	1337	3370	222177	60224	514840	3320086	529596
0	1271	264.168	196.888	221.449	651.8	17.0864	35.0675	238	5195	4938	4938	8967	72783	14130
0	607	385.297	600.75	0	374.3	5.13615	9.45048	5154	21626	12034	12014	11885	142096	64343
0	919	773.965	131.432	222.098	462.7	21.2012	90.4752	18717	10812	907763	79969	907638	1048878	1119749
0	483	43.8517	85.5749	37.634	144.3	6.51503	15.351	0	4481	1385553	84122	1437796	1579036	1649907
0	1014	465.745	974.734	379.634	1510.4	17.0865	6.71608	7732	11711	92663	35243	193786	28958	91343
0	946	706.204	194.191	5171.22	401.5	48.7205	61.4042	766	1734	82645	88910	194254	61914	274597
0	507	211.477	219.959	12.2429	0	3.92507	8.10727	3423	7272	62868	69133	174477	42137	254820
0	781	502.772	350.234	196.826	390	98.6301	50.3706	16182	457	160222	85077	158470	31447	124494
0	813	456.699	227.639	373.599	680.5	252.824	137.824	0	48	1292	1328	769	232483	0
0	814	2085.29	175.17	109.684	654.4	11.9065	36.4587	0	3860	68734	3896	68426	28000	71756
0	358	78.6521	1295.82	44.0105	1381.2	16.6779	18.3253	7432	4241	91372	5887	317504	0	320834
0	687	53.5027	113.15	197.91	69	8.73291	36.6506	34656	16504	318387	15067	544519	184031	547849
0	707	1154.2	357.781	734.857	704.9	123.26	214.579	0	3854	695526	35684	921658	561170	924988
0	554	79.6568	810.743	0	571.8	12.7309	17.0301	0	10734	1401435	75316	1424455	1462810	1611190
0	463	209.987	770.314	83.8464	523.2	27.4317	26.4326	29155	5128	41175	35110	64195	941941	250930
0	1061	610.673	3366.09	110.951	1060.6	21.96	42.2154	0	8881	396864	86128	699612	623367	679708
0	723	3550.1	311.028	47.2999	1202.3	50.7997	34.7317	10785	907	819300	113969	932417	4538868	3203820
0	353	107.463	571.064	100.401	4496.2	28.5407	44.8538	0	4359	546180	352956	1204851	4811302	3476254
0	654	1075.15	492.425	137.514	199.4	12.2567	34.5398	0	177	541998	348774	1209940	4816391	3481343
0	849	388.932	541.997	157.87	271.1	12.3589	16.7902	9627	5560	433248	28485	433355	5885225	4550177
0	1334	3325.3	283.804	110.951	198.3	23.9444	63.371	9079	537	241164	87394	1640784	7960626	4375363
0	564	949.163	3.91722	4.84848	250.8	3.05688	10.0261	0	1480	570095	57529	1969715	8209926	4046609
0	1390	735.074	1696.04	80.3128	192.2	8.9226	17.6057	6469	1564	1917260	46110	2625718	6862309	2698992
0	506	32.5666	92.7793	23.165	203.7	9.7616	8.49104	5509	27150	649932	37797	647375	3517007	644412
0	845	27.7263	430.958	74.0155	320.6	10.3453	0	0	22129	846703	60062	1588689	1697742	1462181
0	569	0	30.6917	0	154.2	3.3706	14.3916	15431	7714	830747	35525	978968	1088021	852460
0	604	0	146.66	69.8043	69.5	1.86769	7.67552	5189	31572	315413	238544	463634	572687	337126
0	524	368.026	161.018	150.096	290.3	10.265	34.7797	7130	1797	22332	12982	22563	86990	4412
0	464	610.205	118.892	183.28	266.7	3.93966	7.67552	18026	3992	40143	3173	38957	98221	0
0	729	176.483	237.235	0	668.9	12.5996	7.67552	12563	10364	220725	2033	219826	218780	324839
0	1245	517.18	456.249	180.635	128	18.2027	48.1159	7123	0	31276	3494	70689	541577	41571
0	1147	419.967	1622.75	112.494	1595.4	14.9342	21.1077	27294	800	13084	13084	182518	557807	431978
0	808	213.174	110.673	26.244	2000.7	15.9191	7.67552	65723	2566	135301	11120	109690	57841	209166
0	1077	3858.95	228.713	296.402	299	23.0324	31.8534	2016	0	0	0	0	438129	8789
0	594	269.16	443.698	85.1621	903.5	4.62545	6.71608	228	1932	14687	12647	12493	242981	22617
0	685	2246.86	18.8246	167.574	558.5	7.5656	23.2664	15868	3656	52417	3824	158316	2557	361614
0	627	150.533	253.07	0	55.1	7.63855	7.67552	2036	4207	30000	17860	35401	245343	242371
0	514	176.537	271.472	0	44.4	15.051	7.67552	4331	4701	52868	21892	193410	338718	201509
0	752	64.5101	118.892	242.87	255.5	1.75825	14.3916	6812	0	210515	78275	209426	286536	200208
0	473	80.9449	68.0717	39.5491	327.5	4.3774	5.42084	0	1234	144539	3215	201696	201264	285040
0	787	797.174	0	0	320.1	16.3496	7.67552	11599	640	48285	13898	47529	735521	87
0	537	183.368	567.237	67.9317	289.2	12.3807	10.4099	1431090	1433978	1651853	1561113	1676016	2203088	1974863
0	489	105.738	118.892	0	69	7.12786	0	1263854	1266742	1484617	1393877	1508780	2035852	1807627
0	374	150.959	151.745	175.629	0	11.622	6.04448	1058069	1060957	1278832	1188092	1302995	1830067	1601842
0	578	211.477	352.632	0	406.8	4.66922	7.67552	597118	600006	817881	727141	842044	1369116	1140891
0	647	291.163	86.1581	145.74	0	11.4177	6.71608	26554	8515	17073	15706	15369	238041	9816
0	1254	216.994	182.302	110.951	1012.2	0	0	42295	919	6151	0	0	222306	5187
0	949	245.058	473.421	65.5739	636.4	19.7056	12.3288	9064	0	302801	82006	321333	89021	460821
0	674	205.435	252.658	110.951	760.4	14.2776	7.67552	17375	3427	117412	64904	506347	86289	645835
0	793	314.137	0	110.041	364.8	9.03932	5.75664	6293	939	286255	35106	907769	491179	1050725
0	999	19.1437	174.375	0	259	23.6307	26.9123	4155	6375	483477	232328	710198	688401	1021832
0	932	273.592	590.485	724.113	440.3	13.0957	10.9856	0	17829	232461	92868	362436	564724	674070
0	726	0	79.2616	51.2671	657.3	0.437739	0	0	0	116478	116498	115703	605522	578131
0	675	379.591	593.084	182.048	451	6.65365	30.7021	7050	2447	9860	2272	2173	3151	21077
0	861	242.914	116.537	81.0435	269.8	9.70323	0	0	1715	33546	33526	32060	29515	0
0	1010	435.034	31.6697	70.0922	1129.5	24.8782	39.9127	29485	19217	62342	6189	61562	11167	128929
0	720	1139.6	0	137.193	522.6	5.10697	9.30657	0	0	51	91	0	9732	9493
0	606	352.55	0	153.522	160.8	7.76988	28.1116	0	7145	406098	15113	103148	193989	799214
0	853	1428.58	116.909	66.4967	393	16.0286	23.0745	23538	3978	38995	26496	74620	484387	993425
0	900	97.3389	368.306	449.601	32.3	11.0383	6.09244	22155	1047	109531	21891	338786	703034	377701
0	528	0	147.931	0	757.2	7.93039	1.67902	19141	924	50404	4044	49052	200573	47846
0	707	38.1324	271.601	22.5163	338.8	2.71399	18.5652	2651	1650	24950	20025	23598	175119	22392
0	771	222.009	928.763	212.792	1587.8	4.34821	13.4322	34771	2411	646445	25323	1012980	738079	799739
0	605	0	656.335	95.6277	526.3	4.90269	21.1077	6763	0	588978	5980	1071251	680612	858010
0	630	154.948	562.422	0	765.1	12.3443	28.7832	4415	6692	531755	62788	1128059	623389	914818
0	421	0	224.761	110.126	285	3.51651	19.2848	5994	8271	529933	64367	1129638	621567	916397
0	1059	533.597	235.405	281.118	439.2	50.0775	114.029	2331	8585	223247	22325	458442	141409	457174
0	495	363.246	407.127	0	484.7	12.5777	28.6873	0	181	199	199	74661	337465	12445
0	655	1814.82	446.096	0	192.2	12.6507	7.67552	0	7763	13036	13056	14810	496802	140473
0	769	1666.28	375.681	150.9	639.8	17.6117	36.8905	28261	3579	27536	27516	127610	609602	253273
0	400	284.063	629.18	42.3892	69	6.23779	17.0301	33189	4925	119668	2768	117857	739415	160470
0	642	93.9823	1416.71	86.4671	517.2	3.21009	8.15524	34207	2395	40634	10833	28995	15722	619817
0	1163	4274.16	234.5	39.3051	1212.2	80.4566	64.7622	0	0	33328	5508	108988	418186	101998
0	530	719.647	1664.39	0	151.9	14.5694	14.3916	27656	6305	5293	5293	75153	183151	337140
0	746	527.772	2781.56	221.097	81.9	29.9195	15.351	714054	246969	688894	688894	688539	953818	694541
0	497	2868.3	90.7856	159.6	469.3	15.8535	12.4727	478154	11069	452994	452994	452639	717918	458641
0	1048	301.744	1693.14	25.4755	700.1	28.7084	6.71608	14084	11044	15540	15120	123927	420371	121938
0	1332	684.965	1202.42	314.005	691.1	27.7965	17.3659	0	336	20678	4616	57401	10430	165678
0	500	72.2384	548.309	219.145	342.6	8.17114	6.71608	0	742	42934	326	66968	202575	3459
0	891	183.073	777.422	110.064	1086.4	6.14295	0	0	0	7583	798	7009	55516	106794
0	713	1984.37	198.656	102.922	249.4	2.1887	22.355	14973	6708	15501	6901	14801	204194	198325
0	1037	938.163	1223.14	68.4629	1605.1	87.6939	45.8612	23170	0	1407	0	780	222620	179950
0	792	349.756	259.787	79.7627	0	16.5903	41.6397	18404	974	9785	9785	9147	68602	22729
0	609	400.922	157.305	0	179.2	21.69	21.1077	11608	1269	29178	1358	53872	131078	80572
0	1402	728.978	450.067	52.0322	931.1	21.5222	52.8652	32852	7168	36165	331	215891	778569	328439
0	2872	7696.49	470.755	370.786	2251.3	100.264	76.7552	37275	1380	2795	2823	140592	790896	403283
0	509	330.87	0	276.078	459.4	20.5373	48.8355	0	6702	40948	370	138966	231866	1427330
0	1082	451.219	399.549	88.8578	361.4	16.5028	63.419	7445	0	414703	59828	414306	249474	1983183
0	972	226.718	419.292	132.268	706.2	17.2615	14.3916	6219	3818	1078976	35884	1342015	1264624	1344573
0	669	79.993	0	75.7579	1052.9	2.73587	3.2621	0	6781	28636	18030	28607	1558444	31165
0	854	696.048	319.942	138.907	834.2	12.3297	28.0157	0	8086	173072	59330	171874	1356177	168218
0	2312	1862.32	1705.64	274.995	1369.2	91.8378	66.2014	2241	6595	52317	15195	91354	972063	186314
0	969	2675.79	155.184	134.376	433	53.6888	26.3366	15697	0	19662	4959	56453	443594	92443
0	460	2124.07	50.8543	114.864	0	69.8487	42.3593	16847	1089	592294	29868	19943	1084297	1153752
0	962	0	0	0	0	0	0	22372	3936	263506	33750	308029	755509	1140044
0	634	0	0	0	0	0	0	32889	1660	114212	3654	187229	817500	229530
0	725	0	0	0	0	0	0	18727	7738	8826	9674	81843	727624	124144
0	586	0	0	0	0	0	0	0	1205	21666	21705	207292	434573	134924
0	1784	0	0	0	0	0	0	26251	3284	15702	15397	202011	396702	173881
0	869	0	0	0	0	0	0	9902	261	6572	6512	6120	5645	198234
0	673	0	0	0	0	0	0	0	16134	43700	520	114453	212137	262093
0	613	0	0	0	0	0	0	7706	1485	4745	1084	68500	1047710	73201
0	576	0	0	0	0	0	0	828	7682	463890	91986	664562	934609	776876
0	754	0	0	0	0	0	0	64024	5683	120456	15696	120056	1650575	396628
0	570	0	0	0	0	0	0	2059	22946	3017	3037	2683	3708199	282175
0	597	0	0	0	0	0	0	6798	7949	918614	68274	117333	2785860	1204709
0	1161	0	0	0	0	0	0	2274	3952	1196423	82093	872693	2030637	1960069
0	815	0	0	0	0	0	0	0	24686	525854	65510	220121	1360068	2630277
0	933	0	0	0	0	0	0	34282	2019	201953	31275	489198	307142	2372927
0	558	0	0	0	0	0	0	48205	0	107871	0	85020	561919	279118
0	575	0	0	0	0	0	0	18484	1819	18963	30538	130983	58426	151979
0	895	0	0	0	0	0	0	10233	4416	17804	6229	92998	20441	189919
0	267	0	0	0	0	0	0	9166	0	168757	29956	256870	334456	86627
0	690	0	0	0	0	0	0	20770	4000	339372	68153	427485	505071	257242
0	622	0	0	0	0	0	0	0	418	369718	115375	470866	637406	389577
0	774	0	0	0	0	0	0	3770	1328	22003	22223	21552	588745	280426
0	543	0	0	0	0	0	0	0	2266	8680	8684	63424	6273	84250
0	603	0	0	0	0	0	0	25266	11418	18757	16897	17449	16548	239760
0	753	0	0	0	0	0	0	78737	15417	99600	15231	92744	92744	120667
0	456	0	0	0	0	0	0	52421	0	122797	146	135803	390967	639241
0	393	0	0	0	0	0	0	0	5972	790	851	53144	157966	37552
0	723	0	0	0	0	0	0	0	0	19533	19533	14886	119708	0
0	710	0	0	0	0	0	0	71046	3801	110231	100598	263855	845709	1495441
0	416	0	0	0	0	0	0	7740	0	12390	12200	98998	1010854	1330584
