DSB_type	Size	Covered	Sum_324YFT	Mean0_324YFT	Mean_324YFT	Sum_533NLA	Mean0_533NLA	Mean_533NLA	Sum_965GIX	Mean0_965GIX	Mean_965GIX	Sum_CTCF	Mean0_CTCF	Mean_CTCF	Sum_709PEX	Mean0_709PEX	Mean_709PEX	Sum_529JFV	Mean0_529JFV	Mean_529JFV
DAuniqueA	594	594	87.778	0.147774	0.147774	0	0	0	45.766	0.0770472	0.0770472	237.1	0.399158	0.399158	13.4322	0.0226131	0.0226131	7.25189	0.0122086	0.0122086
DAuniqueA	280	280	2.29587	0.00819954	0.00819954	0	0	0	16.561	0.0591463	0.0591463	134.1	0.478929	0.478929	4.41342	0.0157622	0.0157622	0	0	0
DAuniqueA	349	349	100.214	0.287147	0.287147	82.0374	0.235064	0.235064	0	0	0	9.5	0.0272206	0.0272206	3.40601	0.00975935	0.00975935	3.39248	0.00972058	0.00972058
DAuniqueA	1233	1233	83.4521	0.0676821	0.0676821	139.189	0.112887	0.112887	0	0	0	98.3	0.0797242	0.0797242	4.50937	0.00365723	0.00365723	5.63225	0.00456792	0.00456792
DAuniqueA	746	746	0	0	0	207.08	0.277587	0.277587	99.4734	0.133342	0.133342	97.2	0.130295	0.130295	0	0	0	2.33461	0.0031295	0.0031295
DAuniqueA	471	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16731	0.00247836	0.00247836
DAuniqueA	495	495	105.738	0.213612	0.213612	129.791	0.262204	0.262204	0	0	0	238.7	0.482222	0.482222	16.7902	0.0339196	0.0339196	1.16731	0.0023582	0.0023582
DAuniqueA	424	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	726	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	714	714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	397	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	2233	2233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	1130	1130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	1001	1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	973	973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	1120	1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	454	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	712	712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	967	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	845	845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	1368	1368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	824	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	1078	1078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	739	739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	725	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	830	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	1144	1144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	1520	1520	0	0	0	0	0	0	0	0	0	0	0	0	15.3511	0.0100994	0.0100994	5.54471	0.00364783	0.00364783
DAuniqueA	336	336	108.546	0.323053	0.323053	231.727	0.689665	0.689665	0	0	0	0	0	0	6.18839	0.0184178	0.0184178	19.2605	0.057323	0.057323
DAuniqueA	498	498	9.19465	0.0184632	0.0184632	0	0	0	0	0	0	0	0	0	13.4322	0.0269722	0.0269722	3.94696	0.00792561	0.00792561
DAuniqueA	2153	2153	396.588	0.184202	0.184202	307.083	0.14263	0.14263	110.951	0.0515333	0.0515333	0	0	0	28.0157	0.0130124	0.0130124	23.1783	0.0107656	0.0107656
DAuniqueA	1653	1653	269.14	0.162819	0.162819	296.173	0.179173	0.179173	211.068	0.127688	0.127688	0	0	0	39.385	0.0238264	0.0238264	44.9778	0.0272098	0.0272098
DAuniqueA	303	303	0	0	0	173.827	0.573687	0.573687	159.082	0.525023	0.525023	0	0	0	12.8565	0.0424307	0.0424307	6.49314	0.0214295	0.0214295
DAuniqueA	453	453	211.476	0.466834	0.466834	0	0	0	0	0	0	0	0	0	22.0671	0.0487133	0.0487133	25.3889	0.0560462	0.0560462
DAuniqueA	1051	1051	79.993	0.0761113	0.0761113	205.1	0.195148	0.195148	221.902	0.211134	0.211134	0	0	0	21.1077	0.0200834	0.0200834	13.2489	0.012606	0.012606
DAuniqueA	1007	1007	264.158	0.262322	0.262322	118.844	0.118018	0.118018	113.714	0.112924	0.112924	0	0	0	78.866	0.0783178	0.0783178	31.0431	0.0308273	0.0308273
DAuniqueA	803	803	282.672	0.35202	0.35202	392.945	0.489347	0.489347	123.362	0.153627	0.153627	0	0	0	59.2934	0.0738399	0.0738399	81.2956	0.10124	0.10124
DAuniqueA	503	503	0	0	0	0	0	0	91.2814	0.181474	0.181474	0	0	0	20.532	0.0408191	0.0408191	10.9654	0.0218	0.0218
DAuniqueA	599	599	290.46	0.484909	0.484909	818.911	1.36713	1.36713	87.8935	0.146734	0.146734	0	0	0	17.8456	0.0297923	0.0297923	34.2605	0.0571961	0.0571961
DAuniqueA	1080	1080	139.758	0.129405	0.129405	268.996	0.24907	0.24907	326.709	0.302508	0.302508	0	0	0	37.4182	0.0346465	0.0346465	39.258	0.03635	0.03635
DAuniqueA	690	690	139.572	0.202278	0.202278	103.022	0.149308	0.149308	255.928	0.37091	0.37091	0	0	0	102.66	0.148783	0.148783	50.5225	0.073221	0.073221
DAuniqueA	960	960	43.8055	0.0456307	0.0456307	0	0	0	171.539	0.178687	0.178687	0	0	0	25.9049	0.0269843	0.0269843	7.9085	0.00823802	0.00823802
DAuniqueA	533	533	0	0	0	0	0	0	0	0	0	0	0	0	36.4587	0.0684029	0.0684029	27.4098	0.0514256	0.0514256
DAuniqueA	2578	2578	705.391	0.273619	0.273619	671.942	0.260645	0.260645	502.487	0.194914	0.194914	0	0	0	795.184	0.30845	0.30845	1326.62	0.514591	0.514591
DAuniqueA	1843	1843	97.1877	0.0527334	0.0527334	48.6737	0.02641	0.02641	19.1067	0.0103672	0.0103672	0	0	0	63.371	0.0343847	0.0343847	104.24	0.0565602	0.0565602
DAuniqueA	1187	1187	132.044	0.111242	0.111242	100.623	0.0847706	0.0847706	30.5281	0.0257187	0.0257187	0	0	0	170.78	0.143876	0.143876	150.116	0.126466	0.126466
DAuniqueA	953	953	302.225	0.31713	0.31713	184.726	0.193836	0.193836	115.729	0.121437	0.121437	0	0	0	123.672	0.129771	0.129771	150.16	0.157565	0.157565
DAuniqueA	1068	1068	299.841	0.28075	0.28075	177.038	0.165766	0.165766	115.529	0.108173	0.108173	0	0	0	199.851	0.187127	0.187127	430.226	0.402833	0.402833
DAuniqueA	948	948	326.044	0.343928	0.343928	156.908	0.165515	0.165515	79.0134	0.0833475	0.0833475	0	0	0	9033.23	9.52872	9.52872	19028.8	20.0726	20.0726
DAuniqueA	1926	1926	292.39	0.151812	0.151812	118.892	0.0617302	0.0617302	0	0	0	0	0	0	50.8503	0.026402	0.026402	22.8938	0.0118867	0.0118867
DAuniqueA	745	745	0	0	0	0	0	0	0	0	0	0	0	0	44.1342	0.0592406	0.0592406	6.93088	0.0093032	0.0093032
DAuniqueA	1958	1958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33461	0.00119234	0.00119234
DAuniqueA	2964	2964	0	0	0	0	0	0	0	0	0	0	0	0	14.3916	0.00485547	0.00485547	0	0	0
DAuniqueA	3642	3642	0	0	0	74.3077	0.020403	0.020403	0	0	0	0	0	0	7.67552	0.0021075	0.0021075	5.66874	0.00155649	0.00155649
DAuniqueA	1016	1016	54.2481	0.0533938	0.0533938	0	0	0	0	0	0	0	0	0	13.4322	0.0132206	0.0132206	12.0233	0.0118339	0.0118339
DAuniqueA	607	607	66.2015	0.109063	0.109063	154.56	0.25463	0.25463	0	0	0	0	0	0	10.1701	0.0167547	0.0167547	8.29517	0.0136659	0.0136659
DAuniqueA	488	488	0	0	0	0	0	0	0	0	0	0	0	0	6.71608	0.0137625	0.0137625	0.97762	0.00200332	0.00200332
DAuniqueA	601	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16731	0.00194227	0.00194227
DAuniqueA	529	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueA	488	488	15.6308	0.0320304	0.0320304	0	0	0	97.1779	0.199135	0.199135	0	0	0	14.1997	0.0290978	0.0290978	0.787932	0.00161462	0.00161462
DAuniqueA	1416	1416	0	0	0	118.892	0.0839636	0.0839636	110.951	0.0783553	0.0783553	0	0	0	15.351	0.0108411	0.0108411	22.6165	0.0159721	0.0159721
DAuniqueA	507	507	214.549	0.423174	0.423174	254.154	0.501289	0.501289	123.47	0.24353	0.24353	0	0	0	1591.23	3.13852	3.13852	1470.16	2.89973	2.89973
DAuniqueA	811	811	268.644	0.331251	0.331251	198.799	0.245129	0.245129	115.947	0.142968	0.142968	0	0	0	322.66	0.397854	0.397854	336.644	0.415097	0.415097
DAuniqueA	2681	2681	1154.71	0.430699	0.430699	1055.53	0.393707	0.393707	621.555	0.231837	0.231837	0	0	0	1704.49	0.635768	0.635768	1447.95	0.540078	0.540078
DAuniqueA	538	538	121.124	0.225137	0.225137	136.527	0.253767	0.253767	0	0	0	0	0	0	71.3344	0.132592	0.132592	84.3889	0.156857	0.156857
DAuniqueA	1337	1337	264.977	0.198187	0.198187	315.204	0.235755	0.235755	186.122	0.139209	0.139209	0	0	0	193.567	0.144777	0.144777	144.33	0.107951	0.107951
DAuniqueA	793	793	189.338	0.238762	0.238762	354.432	0.446951	0.446951	81.3521	0.102588	0.102588	0	0	0	167.566	0.211307	0.211307	97.3461	0.122757	0.122757
DAuniqueA	620	620	198.204	0.319685	0.319685	175.226	0.282622	0.282622	48.2973	0.0778989	0.0778989	0	0	0	375.669	0.605918	0.605918	914.06	1.47429	1.47429
DAuniqueA	859	859	406.543	0.473274	0.473274	219.221	0.255205	0.255205	91.6731	0.106721	0.106721	0	0	0	467.727	0.544502	0.544502	546.971	0.636753	0.636753
DAuniqueA	315	315	224.646	0.713163	0.713163	208.783	0.662804	0.662804	69.8804	0.221843	0.221843	0	0	0	192.272	0.610386	0.610386	243.646	0.77348	0.77348
DAuniqueA	1608	1608	490.799	0.305223	0.305223	669.194	0.416166	0.416166	191.147	0.118873	0.118873	0	0	0	824.831	0.512955	0.512955	795.024	0.494418	0.494418
DAuniqueA	801	801	361.273	0.451028	0.451028	223.543	0.27908	0.27908	88.5753	0.110581	0.110581	0	0	0	255.307	0.318735	0.318735	286.742	0.35798	0.35798
DAuniqueA	671	671	308.094	0.459157	0.459157	303.854	0.452837	0.452837	317.21	0.472742	0.472742	0	0	0	608.717	0.907179	0.907179	644.514	0.960528	0.960528
DAuniqueA	5590	5590	0	0	0	0	0	0	0	0	0	0	0	0	27.8238	0.00497742	0.00497742	63.9173	0.0114342	0.0114342
DAuniqueA	1648	1648	105.738	0.0641613	0.0641613	0	0	0	0	0	0	0	0	0	0	0	0	2.33461	0.00141663	0.00141663
DAuniqueA	7427	7427	317.215	0.042711	0.042711	237.785	0.0320163	0.0320163	221.895	0.0298768	0.0298768	0	0	0	14.3916	0.00193774	0.00193774	3.50192	0.000471511	0.000471511
DAuniqueA	1032	1032	205.04	0.198682	0.198682	33.6862	0.0326416	0.0326416	0	0	0	0	0	0	21.1077	0.0204532	0.0204532	15.941	0.0154467	0.0154467
DAuniqueA	1459	1459	0	0	0	118.892	0.081489	0.081489	0	0	0	0	0	0	0	0	0	2.33461	0.00160015	0.00160015
DAuniqueA	2855	2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1887	0.00076662	0.00076662
DAuniqueA	1800	1800	0	0	0	0	0	0	0	0	0	0	0	0	7.67552	0.00426418	0.00426418	8.90072	0.00494484	0.00494484
DAuniqueA	894	894	444.475	0.497176	0.497176	254.405	0.284569	0.284569	272.674	0.305005	0.305005	0	0	0	176.009	0.196878	0.196878	103.029	0.115245	0.115245
DAuniqueA	1419	1419	309.215	0.21791	0.21791	406.49	0.286462	0.286462	71.9033	0.0506718	0.0506718	0	0	0	90.1874	0.063557	0.063557	68.7908	0.0484784	0.0484784
DAuniqueA	443	443	33.8525	0.0764166	0.0764166	11.1882	0.0252555	0.0252555	0	0	0	0	0	0	11.7052	0.0264225	0.0264225	6.76308	0.0152665	0.0152665
DAuniqueA	718	718	52.8948	0.0736696	0.0736696	194.816	0.271332	0.271332	87.9298	0.122465	0.122465	0	0	0	42.0235	0.0585285	0.0585285	32.4292	0.045166	0.045166
DAuniqueA	714	714	70.8949	0.0992926	0.0992926	97.1275	0.136033	0.136033	138.41	0.193851	0.193851	0	0	0	66.5372	0.0931893	0.0931893	31.5683	0.0442134	0.0442134
DAuniqueD	1179	1179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueD	6005	6005	0	0	0	0	0	0	0	0	0	116.1	0.0193339	0.611053	0	0	0	6.71201	0.00111774	0.00111774
DAuniqueD	931	931	99.9566	0.107365	0.107365	0	0	0	0	0	0	724.6	0.778303	0.778303	0	0	0	3.356	0.00360473	0.00360473
DAuniqueD	762	762	9050.72	11.8776	11.8776	259.707	0.340823	0.340823	581.282	0.762838	0.762838	1063.2	1.39528	1.39528	98.5345	0.12931	0.12931	141.12	0.185197	0.185197
DAuniqueD	675	675	932.814	1.38195	1.38195	1386.97	2.05476	2.05476	120.433	0.17842	0.17842	630.3	0.933778	0.933778	91.8664	0.136098	0.136098	69.8925	0.103544	0.103544
DAuniqueD	983	983	4655.74	4.73626	4.73626	712.283	0.724602	0.724602	169.876	0.172814	0.172814	192.3	0.195626	0.195626	32.573	0.0331363	0.0331363	39.4039	0.0400854	0.0400854
DAuniqueD	903	903	5656.05	6.26362	6.26362	439.507	0.486719	0.486719	224.136	0.248212	0.248212	992.8	1.09945	1.09945	108.513	0.120169	0.120169	143.134	0.158509	0.158509
DAuniqueD	797	797	1506.96	1.8908	1.8908	140.623	0.17644	0.17644	39818.9	49.961	49.961	1398.6	1.75483	1.75483	479.864	0.602088	0.602088	757.932	0.950982	0.950982
DAuniqueD	575	575	5804.32	10.0945	10.0945	333.481	0.579968	0.579968	431.762	0.75089	0.75089	261.7	0.45513	0.45513	54.6881	0.0951097	0.0951097	52.1276	0.0906566	0.0906566
DAuniqueD	1084	1084	3045.66	2.80965	2.80965	187.325	0.172809	0.172809	0	0	0	541.4	0.499446	0.499446	72.6296	0.0670015	0.0670015	35.6175	0.0328574	0.0328574
DAuniqueD	1375	1375	1196.31	0.870045	0.870045	522.934	0.380316	0.380316	189.932	0.138133	0.138133	1707.1	1.24153	1.24153	111.583	0.0811512	0.0811512	181.83	0.13224	0.13224
DAuniqueD	1563	1563	3227.78	2.06512	2.06512	506.574	0.324104	0.324104	412.525	0.263932	0.263932	25273.8	16.1701	16.1701	269.219	0.172245	0.172245	410.206	0.262448	0.262448
DAuniqueD	797	797	1449.19	1.81831	1.81831	265.338	0.332921	0.332921	657.72	0.825245	0.825245	388.4	0.487327	0.487327	156.389	0.196222	0.196222	213.34	0.267679	0.267679
DAuniqueD	1423	1423	3581.03	2.51653	2.51653	219.983	0.154591	0.154591	100.999	0.070976	0.070976	2286.1	1.60654	1.64231	103.907	0.0730199	0.0730199	119.583	0.084036	0.084036
DAuniqueD	986	986	4189.34	4.24882	4.24882	324.971	0.329585	0.329585	45741.2	46.3906	46.3906	1503.4	1.52475	1.52475	139.551	0.141532	0.141532	118.569	0.120253	0.120253
DAuniqueD	1068	1068	2390.02	2.23785	2.23785	250.422	0.234477	0.234477	55376	51.8502	51.8502	10141.3	9.4956	9.4956	334.749	0.313435	0.313435	622.977	0.583312	0.583312
DAuniqueD	1150	1150	6224.4	5.41253	5.41253	344.489	0.299556	0.299556	262.655	0.228395	0.228395	1039.4	0.903826	0.903826	52.2895	0.0454691	0.0454691	78.5743	0.0683255	0.0683255
DAuniqueD	1367	1367	3386.17	2.47708	2.47708	530.527	0.388096	0.388096	10.8283	0.00792123	0.00792123	261.1	0.191002	0.191002	47.1085	0.0344612	0.0344612	67.463	0.0493512	0.0493512
DAuniqueD	1274	1274	2890.77	2.26905	2.26905	80.6835	0.0633308	0.0633308	40.6368	0.031897	0.031897	635.4	0.498744	0.509543	65.9136	0.0517375	0.0517375	30.7148	0.0241089	0.0241089
DAuniqueD	1926	1926	9016.19	4.6813	4.6813	585.874	0.304192	0.304192	330.556	0.171628	0.171628	2147	1.11475	1.11475	194.095	0.100776	0.100776	261.477	0.135762	0.135762
DAuniqueD	830	830	567.941	0.684266	0.684266	112.223	0.135208	0.135208	39599	47.7096	47.7096	2231.6	2.68867	2.68867	738.769	0.890083	0.890083	1433.6	1.72723	1.72723
DAuniqueD	2242	2242	11887.7	5.30226	5.30226	826.643	0.368708	0.368708	483.457	0.215637	0.215637	1679.5	0.749108	0.749108	170.301	0.0759593	0.0759593	310.635	0.138553	0.138553
DAuniqueD	562	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16731	0.00207706	0.00207706
DAuniqueD	515	515	176.536	0.342789	0.342789	9.9077	0.0192383	0.0192383	76.518	0.148579	0.148579	135.3	0.262718	0.262718	7.67552	0.0149039	0.0149039	9.94399	0.0193087	0.0193087
DAuniqueD	837	837	5654.12	6.75522	6.75522	291.076	0.347761	0.347761	286.493	0.342286	0.342286	397.9	0.475388	0.475388	14.3916	0.0171943	0.0171943	39.2215	0.0468596	0.0468596
DAuniqueD	1343	1343	6495.01	4.83619	4.83619	674.535	0.50226	0.50226	388.53	0.2893	0.2893	206.8	0.153984	0.153984	71.958	0.0535801	0.0535801	62.9106	0.0468433	0.0468433
DAuniqueD	658	658	62.9281	0.0956354	0.0956354	168.358	0.255863	0.255863	96.9576	0.147352	0.147352	368.6	0.560182	0.560182	45.5734	0.0692605	0.0692605	12.6945	0.0192925	0.0192925
DAuniqueD	610	610	105.738	0.173341	0.173341	32.6954	0.053599	0.053599	15.3036	0.0250879	0.0250879	58.4	0.0957377	0.0957377	15.3511	0.0251657	0.0251657	6.63905	0.0108837	0.0108837
DAuniqueD	698	698	164.583	0.235793	0.235793	114.242	0.163671	0.163671	49.6415	0.0711197	0.0711197	1125.4	1.61232	1.61232	14.3916	0.0206183	0.0206183	2.72858	0.00390914	0.00390914
DAuniqueD	525	525	41.8095	0.0796371	0.0796371	35.1329	0.0669199	0.0669199	71.0551	0.135343	0.135343	0	0	0	7.67552	0.01462	0.01462	5.45715	0.0103946	0.0103946
DAuniqueD	882	882	200.017	0.226777	0.226777	0	0	0	0	0	0	637.3	0.722562	1.30327	6.71608	0.0076146	0.0076146	4.23149	0.0047976	0.0047976
DAuniqueD	637	637	198.146	0.311061	0.311061	388.3	0.609576	0.609576	76.037	0.119367	0.119367	298	0.467818	0.467818	18.7571	0.0294459	0.0294459	4.12934	0.00648249	0.00648249
DAuniqueD	519	519	0	0	0	37.6193	0.0724842	0.0724842	86.7981	0.167241	0.167241	0	0	0	45.4295	0.0875327	0.0875327	1.30592	0.00251623	0.00251623
DAuniqueD	2159	2159	9343.57	4.32773	4.32773	789.877	0.365853	0.365853	766.242	0.354906	0.354906	836.5	0.387448	0.387448	199.18	0.0922556	0.0922556	175.891	0.0814689	0.0814689
DAuniqueD	957	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.313714	0.00032781	0.00032781
DAuniqueD	1193	1193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueD	601	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAuniqueD	622	622	422.954	0.67999	0.67999	0	0	0	0	0	0	0	0	0	23.0266	0.0370202	0.0370202	4.3774	0.00703762	0.00703762
DAuniqueD	593	593	72.6621	0.122533	0.122533	747.767	1.26099	1.26099	71.5104	0.120591	0.120591	1112	1.87521	1.87521	0	0	0	5.3842	0.00907959	0.00907959
DAuniqueD	1924	1924	8740.19	4.54272	4.54272	698.328	0.362956	0.362956	328.844	0.170917	0.170917	511.7	0.265956	0.265956	68.3122	0.0355053	0.0355053	49.7273	0.0258458	0.0258458
DAuniqueD	674	674	5081.78	7.53973	7.53973	260.136	0.385959	0.385959	1706.49	2.53188	2.53188	126.3	0.187389	0.187389	34.6358	0.0513884	0.0513884	45.7001	0.0678043	0.0678043
DAuniqueD	1188	1188	7656.08	6.44451	6.44451	110.949	0.0933912	0.0933912	319.751	0.269151	0.269151	1629.2	1.37138	1.37138	62.6515	0.0527369	0.0527369	89.9337	0.0757018	0.0757018
DAuniqueD	756	756	2879.3	3.8086	3.8086	463.084	0.612545	0.612545	6650.11	8.79644	8.79644	259.5	0.343254	0.343254	92.9698	0.122976	0.122976	101.702	0.134526	0.134526
DAuniqueD	704	704	0	0	0	714.384	1.01475	1.01475	0	0	0	319.9	0.454403	0.454403	2.3986	0.0034071	0.0034071	1.45913	0.00207263	0.00207263
DAuniqueD	5921	5921	30036.1	5.07281	5.07281	2504.94	0.42306	0.42306	1365.5	0.23062	0.23062	4911.3	0.829471	0.829471	274.4	0.0463435	0.0463435	208.423	0.0352006	0.0352006
DAuniqueD	465	465	90.8076	0.195285	0.195285	508.636	1.09384	1.09384	137.286	0.295239	0.295239	123.1	0.264731	0.264731	14.3916	0.0309497	0.0309497	9.92211	0.0213379	0.0213379
DAuniqueD	1095	1095	1047.76	0.956859	0.956859	159.857	0.145988	0.145988	33.4204	0.0305209	0.0305209	428.9	0.391689	0.391689	65.2419	0.0595817	0.0595817	15.4814	0.0141383	0.0141383
DAuniqueD	536	536	194.142	0.362206	0.362206	229.096	0.427418	0.427418	139.934	0.261071	0.261071	0	0	0	17.4138	0.0324885	0.0324885	3.10795	0.00579841	0.00579841
DAuniqueD	553	553	93.9309	0.169857	0.169857	222.682	0.40268	0.40268	79.3816	0.143547	0.143547	154.2	0.278843	0.278843	17.4138	0.0314898	0.0314898	13.9493	0.0252248	0.0252248
DAuniqueD	803	803	41.6489	0.0518666	0.0518666	321.495	0.400367	0.400367	110.951	0.138171	0.138171	29.1	0.0362391	0.0362391	57.5664	0.0716892	0.0716892	12.2421	0.0152455	0.0152455
DAuniqueD	396	396	0	0	0	68.3065	0.172491	0.172491	0	0	0	0	0	0	14.3916	0.0363424	0.0363424	0.642018	0.00162126	0.00162126
DAuniqueD	472	472	339.451	0.719175	0.719175	67.9289	0.143917	0.143917	31.125	0.0659429	0.0659429	411.2	0.871186	0.871186	21.7793	0.0461426	0.0461426	20.8875	0.0442532	0.0442532
DAuniqueD	842	842	4282.13	5.08567	5.08567	252.729	0.300153	0.300153	23100.8	27.4356	27.4356	2035.6	2.41758	2.41758	22.4509	0.0266638	0.0266638	51.3761	0.0610167	0.0610167
DAuniqueD	557	557	310.641	0.557704	0.557704	534.774	0.960097	0.960097	173.835	0.312091	0.312091	555.3	0.996948	0.996948	7.67552	0.0137801	0.0137801	4.07828	0.00732186	0.00732186
DAuniqueD	1118	1118	7517.5	6.72406	6.72406	214.373	0.191747	0.191747	108.244	0.0968197	0.0968197	2333.8	2.08748	2.08748	52.6733	0.0471138	0.0471138	108.997	0.0974931	0.0974931
DAuniqueD	784	784	3448.43	4.3985	4.3985	165.363	0.210923	0.210923	83.3614	0.106328	0.106328	501.8	0.640051	0.640051	13.624	0.0173776	0.0173776	31.5684	0.0402658	0.0402658
DAuniqueD	1353	1353	3489.07	2.57876	2.57876	319.158	0.235889	0.235889	4386.97	3.2424	3.2424	1159.6	0.857058	0.857058	108.417	0.0801306	0.0801306	64.4937	0.0476672	0.0476672
DAuniqueD	1833	1833	8883.3	4.84632	4.84632	409.278	0.223283	0.223283	529.994	0.28914	0.28914	1141.5	0.62275	0.62275	48.9314	0.0266947	0.0266947	41.7239	0.0227626	0.0227626
DAuniqueD	562	562	23.906	0.0425373	0.0425373	433.98	0.772206	0.772206	60.4492	0.107561	0.107561	643.1	1.14431	1.14431	20.4361	0.0363631	0.0363631	4.99023	0.00887942	0.00887942
DAuniqueD	1169	1169	4452.18	3.80854	3.80854	345.095	0.295206	0.295206	554.723	0.474528	0.474528	703.9	0.602139	0.602139	39.8168	0.0340605	0.0340605	29.759	0.0254568	0.0254568
DAuniqueD	502	502	99.1726	0.197555	0.197555	278.836	0.55545	0.55545	74.4848	0.148376	0.148376	356.4	0.70996	0.70996	0	0	0	8.60159	0.0171346	0.0171346
DAuniqueD	1729	1729	9583.92	5.54304	5.54304	780.634	0.451494	0.451494	90255.3	52.2009	52.2009	9975	5.76923	5.76923	1115.92	0.645416	0.645416	1249.69	0.722782	0.722782
DAuniqueD	726	726	2432.52	3.35058	3.35058	279.663	0.385211	0.385211	1889	2.60193	2.60193	748.4	1.03085	1.03085	45.9572	0.0633019	0.0633019	68.9441	0.0949643	0.0949643
DAuniqueD	831	831	0	0	0	221.91	0.26704	0.26704	22.2573	0.0267837	0.0267837	472.2	0.568231	0.568231	10.1221	0.0121806	0.0121806	7.81366	0.00940271	0.00940271
DAuniqueD	636	636	34.9395	0.0549363	0.0549363	56.4683	0.0887867	0.0887867	91.8216	0.144374	0.144374	262.6	0.412893	0.412893	700.967	1.10215	1.10215	168.005	0.264158	0.264158
DAuniqueD	658	658	122.156	0.185648	0.185648	153.532	0.233331	0.233331	8.31222	0.0126326	0.0126326	184.8	0.280851	0.280851	28.3035	0.0430144	0.0430144	6.69013	0.0101674	0.0101674
DAuniqueD	418	418	105.738	0.252961	0.252961	118.892	0.284432	0.284432	0	0	0	210.1	0.502632	0.502632	0	0	0	9.51355	0.0227597	0.0227597
DAuniqueD	737	737	80.0182	0.108573	0.108573	422.695	0.573535	0.573535	91.7313	0.124466	0.124466	337.8	0.458345	0.458345	11.5613	0.0156869	0.0156869	6.26698	0.00850336	0.00850336
DAuniqueD	388	388	215.784	0.556144	0.556144	446.448	1.15064	1.15064	37.2599	0.0960308	0.0960308	22.2	0.0572165	0.0572165	17.078	0.0440155	0.0440155	34.8149	0.0897292	0.0897292
DAuniqueD	296	296	101.341	0.342369	0.342369	190.75	0.644426	0.644426	108.855	0.367752	0.367752	0	0	0	6.71608	0.0226895	0.0226895	0.846298	0.00285911	0.00285911
DAuniqueD	1638	1638	4533.53	2.76772	2.76772	1067.36	0.651624	0.651624	378.379	0.231001	0.231001	2437.3	1.48797	1.48797	37.4182	0.0228438	0.0228438	45.6125	0.0278465	0.0278465
DAuniqueD	1302	1302	2976.48	2.28608	2.28608	145.272	0.111576	0.111576	88.101	0.0676659	0.0676659	511.7	0.393011	0.393011	43.1748	0.0331604	0.0331604	52.0181	0.0399525	0.0399525
DAuniqueD	527	527	59.0685	0.112084	0.112084	296.743	0.56308	0.56308	26.7806	0.0508171	0.0508171	158	0.29981	0.29981	6.71608	0.012744	0.012744	9.33116	0.0177062	0.0177062
DAuniqueD	542	542	10.1223	0.0186758	0.0186758	377.979	0.697378	0.697378	85.6893	0.158098	0.158098	0	0	0	7.67552	0.0141615	0.0141615	4.40658	0.00813022	0.00813022
DAuniqueD	1539	1539	2853.3	1.85399	1.85399	766.828	0.498264	0.498264	568.512	0.369404	0.369404	1865.8	1.21235	1.21235	7.67552	0.00498734	0.00498734	6.27427	0.00407685	0.00407685
