DSB_type	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	DistancetoOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
0	688	12.8057	0.018613	630.774	0.916823	25.0641	0.0364304	64.4	0.0936047	7.95227	0.0115585	35.4993	0.0515978	5825	7072	138315	39013	40464	7578	346119
0	1453	4198.14	2.88929	554.341	0.381515	976.668	0.672173	10373.6	7.13944	328.67	0.226201	164.496	0.113211	25408	0	17	17	14452	215853	1059
0	912	211.477	0.231882	118.892	0.130364	0	0	626.6	0.707223	2.61914	0.00287186	0	0	15074	130200	158672	63409	158432	610958	653802
0	930	4103.09	4.41192	150.739	0.162085	290.657	0.312535	1876.7	2.01796	96.0693	0.1033	85.5821	0.0920237	14696	0	5267	0	4404	37898	0
0	1241	4212.61	3.39453	227.446	0.183276	151.118	0.121771	659.5	0.531426	40.9871	0.0330274	65.2419	0.0525721	204	1490	19709	3019	13565	124147	0
0	640	332.991	0.520298	163.72	0.255812	33.5894	0.0524835	211.2	0.33	12.0451	0.0188205	12.041	0.018814	0	1050	30432	30472	98654	958	102242
0	1075	2710.33	2.52124	260.333	0.242171	130.312	0.12122	957	0.890233	278.68	0.259237	170.349	0.158464	21289	1435	1477	0	88840	50705	1066
0	760	795.736	1.04702	0	0	0	0	69	0.0907895	12.4026	0.0163193	19.1888	0.0252484	0	652	21201	3482	19780	251417	2058
0	993	84.5903	0.0851866	0	0	0	0	7.1	0.0150424	4.66193	0.00469479	15.351	0.0154593	0	2650	59110	58272	412769	400516	423076
0	466	653.383	1.40211	195.097	0.418664	249.166	0.534692	125.8	0.269957	8.47756	0.0181922	0	0	0	2058	20253	8913	19352	16526	3608
0	1859	7690.4	4.13685	561.84	0.302227	195.911	0.105385	1975.3	1.06256	118.336	0.0636556	108.896	0.058578	28194	0	9771	8991	8096	90425	0
0	522	0	0	118.892	0.227763	0	0	0	0	0	0	6.71608	0.0128661	0	4614	33398	33113	427117	539753	423822
0	2829	17953	6.34606	989.431	0.349746	447.585	0.158213	7158.2	2.53029	288.048	0.10182	189.585	0.067015	24530	0	9093	2709	6920	234924	0
0	957	0	0	0	0	0	0	280.5	0.325784	11.7971	0.0123272	22.0671	0.0230587	233557	263113	4960482	14595	470177	21746443	5306962
0	669	244.079	0.364842	248.428	0.371342	101.479	0.151688	3195.9	4.77713	27.0086	0.0403716	68.7919	0.102828	500961	187	4693366	251704	737581	21479327	5039846
0	806	77.5689	0.0962394	162.877	0.20208	37.4622	0.0464791	2362.6	2.97557	14.8832	0.0184655	55.8394	0.0692797	553541	5148	4640649	231929	790161	21426610	4987129
0	486	60.8483	0.125202	155.628	0.320221	111.35	0.229115	278.3	0.572634	16.7071	0.0343767	8.25119	0.0169778	871485	3352	4323025	18416	1108105	21108986	4669505
0	526	107.785	0.204915	127.914	0.243183	0	0	2812.8	5.34753	32.4074	0.061611	43.7985	0.083267	874418	379	4320052	21349	1111038	21106013	4666532
0	649	0	0	0	0	0	0	118.7	0.227395	4.3774	0.00674484	14.3916	0.0221751	7464	76512	977318	199418	977565	17763279	1323798
0	662	56.1742	0.0848552	95.7019	0.144565	0	0	172	0.354639	3.63324	0.00548828	0	0	0	10952	360155	80538	831104	602408	836549
0	1079	2787.03	2.58297	443.287	0.410832	83678.7	77.552	910.8	0.844115	520.101	0.482021	285.098	0.264224	0	2405	295	0	0	79294	0
0	1145	440.6	0.384804	1173.63	1.02501	110.544	0.0965452	969.5	0.846725	57.3658	0.0501012	77.0431	0.0672865	1076	2578	10819	10819	28087	15692	45612
0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	899184	1343655	874135	1342441	1673342	1351191
0	4432	543.673	0.12267	617.149	0.139248	975.072	0.220007	12903.8	2.91151	70.2791	0.0158572	124.727	0.0281424	0	221081	665552	196032	664338	995239	673088
0	310	0	0	0	0	0	0	0	0	0	0	6.71608	0.0216648	2122	53564	498035	28515	496821	827722	505571
0	474	68.9595	0.145484	0	0	0	0	95.4	0.361364	0.97762	0.00206249	0	0	15920	39602	484073	14553	482859	813760	491609
0	4759	502.325	0.105553	118.892	0.0249826	266.772	0.0560563	1758.1	0.378167	114.972	0.0241589	102.66	0.0215718	20660	30577	475048	5528	473834	804735	482584
0	971	7119.57	7.3322	356.764	0.36742	236.033	0.243083	602	0.619979	182.268	0.187711	152.695	0.157255	3682	0	3666	3666	2018	74735	0
0	696	3557.94	5.11198	225.205	0.32357	215.986	0.310324	123.2	0.177011	58.9417	0.0846863	40.3924	0.0580351	33731	1304	7503	4238	6480	264011	0
0	2731	21996.3	8.05429	1223.45	0.447988	1142.85	0.418472	2041.4	0.747492	422.485	0.1547	263.51	0.0964886	0	2342	6529	4407	5755	419627	0
0	517	92.8963	0.179683	455.082	0.880236	0	0	172.2	0.333075	16.3058	0.0315393	13.4322	0.025981	3048	9635	21682	21682	21432	140020	27163
0	1567	4858.63	3.10059	1108.63	0.707488	370.754	0.236601	1127	0.719209	107.137	0.0683707	113.598	0.0724938	0	4021	7045	7045	7002	134652	2358
0	1372	9005.14	6.56351	444.266	0.323809	287.715	0.209705	387.8	0.282653	59.8245	0.0436038	75.2201	0.0548252	1939	4675	8733	8733	8354	22905	0
0	1514	8998.42	5.94348	737.617	0.487198	103.088	0.0680897	14191.7	9.37365	173.973	0.114909	137.776	0.0910011	12245	0	3383	3443	18627	11195	0
0	701	2991.43	4.26738	0	0	0	0	1235.1	1.76191	100.024	0.142687	91.2907	0.130229	5441	964	1072	1052	14814	101771	0
0	519	3043.72	5.86458	99.6678	0.192038	148.345	0.285829	242.9	0.468015	122.939	0.236877	121.945	0.234961	0	1240	12434	12374	12011	73905	0
0	1738	2064.85	1.18806	1789.84	1.02983	663.783	0.381924	2454.5	1.41226	427.074	0.245727	272.577	0.156834	2962	0	10501	7181	8168	14389	1830
0	858	2373.2	2.76597	236.621	0.275782	6657.92	7.75981	2999.9	3.49639	88.3214	0.102939	96.4237	0.112382	449	0	1055	1035	0	42070	0
0	1020	5774.1	5.66088	482.166	0.472712	158.151	0.15505	134.4	0.131765	48.3703	0.0474218	19.8124	0.019424	0	1165	8838	8818	8147	66800	0
0	926	2650.32	2.86212	287.963	0.310975	54.2658	0.0586023	3033.3	3.2757	97.8495	0.105669	142.669	0.15407	0	0	7957	7977	7067	142398	4104
0	457	3387.65	7.4128	134.737	0.294829	218.094	0.477229	1.6	0.00350109	34.4939	0.075479	36.4587	0.0797784	34	921	13370	12765	11835	201203	0
0	664	155.484	0.234162	134.232	0.202157	131.839	0.198553	0	0	2.33461	0.00351599	7.67552	0.0115595	3561	15883	62512	23414	23649	3299	2688429
0	1002	3704.77	3.69738	165.467	0.165136	147.99	0.147695	138	0.137725	38.346	0.0382695	54.0645	0.0539566	0	4415	8989	9322	7624	13680	0
0	3062	12642	4.12867	771.42	0.251933	510.73	0.166796	1333.4	0.435467	156.952	0.0512579	223.022	0.0728354	2744	8297	0	42879	42868	359938	0
0	1953	11011.3	5.63814	641.142	0.328286	597.069	0.305719	1254.1	0.64214	85.031	0.0435387	72.102	0.0369186	5836	351	4808	3371	1665	37277	0
0	1714	1975.68	1.15267	623.63	0.363845	185.395	0.108165	2772.9	1.61779	54.7248	0.0319281	70.9986	0.0414227	497	0	4166	4570	3727	11643	10472
0	2108	10069.5	4.77679	1173.48	0.556679	258.222	0.122496	1503.2	0.713093	83.5427	0.0396313	86.3496	0.0409628	0	1658	11138	9598	48198	332612	0
0	1887	5858.15	3.10448	634.64	0.336322	91.8365	0.048668	2760.4	1.46285	102.322	0.0542246	89.9955	0.0476924	0	0	8182	6642	51375	335789	0
0	541	186.07	0.343937	76.2976	0.141031	0	0	0	0	8.62347	0.0159399	12.2808	0.0227002	8804	18330	20715	10383	19697	1574443	36284
0	522	354.758	0.679612	261.521	0.500997	42.0194	0.0804969	148.4	0.284291	5.42798	0.0103984	4.7972	0.00919004	0	164	43971	18471	42439	401224	913062
0	1223	0	0	0	0	0	0	28.5	0.0371578	0	0	14.3916	0.0117675	3942	5631	79971	76671	76279	65304	34147
0	2255	12305.7	5.45705	1073.98	0.476266	52.1149	0.0231108	1955.9	0.944879	223.175	0.0989687	207.719	0.0921148	4705	0	4326	4306	4493	155900	0
0	1141	2587.26	2.26754	563.376	0.493757	236.101	0.206924	128.4	0.112533	120.561	0.105662	174.33	0.152787	0	484	1899	1899	1029	417369	3219
0	1845	8419.27	4.56329	548.666	0.29738	1050.08	0.569149	2376.8	1.28824	188.863	0.102365	142.813	0.0774052	0	0	4179	679	69	428705	0
0	1935	9297.59	4.80496	722.682	0.373479	841.589	0.43493	1507.5	0.791339	380.732	0.196761	245.569	0.126909	4953	31	255	40	265	101329	0
0	667	1789.23	2.6825	141.838	0.212651	70.5825	0.105821	1169.5	1.75337	165.32	0.247856	104.099	0.156071	8216	0	990	0	31199	12778	0
0	1452	8729.49	6.01205	657.286	0.452676	529.523	0.364685	478.9	0.329821	108.924	0.0750168	101.605	0.0699757	2308	517	3342	3342	1244	13033	0
0	944	7762.91	8.22342	605.991	0.641939	777.493	0.823616	975.1	1.03294	153.063	0.162143	125.399	0.132838	0	6875	2941	264	1066	98394	0
0	1072	5013.06	4.67636	296.123	0.276234	5221.06	4.87039	238.1	0.254652	49.1436	0.0458429	27.0562	0.025239	0	5265	1331	1331	0	99876	0
0	532	232.717	0.437437	323.909	0.608851	73.0943	0.137395	95.6	0.179699	13.8545	0.0260422	17.7496	0.033364	5928	1955	65694	13027	75387	77528	219337
0	461	0	0	50.5293	0.109608	0	0	0	0	4.13664	0.00897319	0	0	803	1934	18166	18136	235011	1786319	2135981
0	691	102.862	0.148859	0	0	0	0	769.3	1.11331	9.19254	0.0133032	0	0	0	91	113201	99821	1174552	2488270	2164008
0	874	0	0	237.785	0.272066	16.834	0.0192608	2302.1	2.63398	12.1108	0.0138568	28.5434	0.0326583	22274	3764	273160	259780	1334511	2648229	2323967
0	322	62.5233	0.194172	0	0	0	0	70	0.217391	3.31223	0.0102864	15.0632	0.0467802	608932	11221	608831	17148	607523	4966530	547173
0	345	494.372	1.43296	0	0	95.0281	0.275444	0	0	4.74219	0.0137455	5.03706	0.0146002	516	3529	3591	3591	1876	676764	51322
0	2539	19224.3	7.5716	933.526	0.367675	692.197	0.272626	12441.1	4.9	236.686	0.0932202	239.236	0.0942247	4056	0	4899	0	5033	79438	0
0	534	1810	3.38951	281.088	0.526382	454.141	0.850451	997.4	1.86779	59.8464	0.112072	66.5372	0.124601	11716	936	792	772	898	165466	946
0	740	3741.44	5.056	49.235	0.0665337	71.6278	0.0967943	246.1	0.332568	21.2742	0.0287489	3.9337	0.00531582	0	4710	5042	4712	34114	211486	0
0	1293	2436.46	1.88435	232.501	0.179815	136.218	0.10535	138	0.106729	37.3538	0.0288893	106.546	0.082402	0	3204	5995	3206	35067	209980	0
0	707	290.37	0.410708	216.979	0.3069	110.951	0.156932	0	0	3.83022	0.00541757	28.7832	0.0407118	37400	488	257331	52689	201390	1508806	965597
0	1611	0	0	0	0	0	0	0	0	0	0	0	0	16805	6075	165044	23385	588152	164126	598206
0	318	0	0	108.478	0.341125	0	0	241.3	0.758805	0	0	0	0	0	9171	312619	20221	56692	299710	2813556
0	1012	385.326	0.380757	116.455	0.115074	64.4312	0.0636672	1071.7	1.05899	15.6419	0.0154564	14.3916	0.0142209	0	3854	12619	12619	61189	1475648	35916
0	666	293.989	0.441425	115.829	0.173918	0	0	317.1	0.476126	5.96785	0.00896074	7.67552	0.0115248	3004	1468	50949	36889	88494	1150411	110477
0	1179	1694.43	1.43718	50.967	0.043229	60382.8	51.2153	723.4	0.613571	96.58	0.0819169	115.085	0.0976123	0	749	954	954	0	16038	3870
0	878	0	0	0	0	110.951	0.126368	0	0	1.02139	0.00116332	0	0	11827	2721	10951	10991	14411	123190	5537
0	1324	272.096	0.205511	513.568	0.387891	216.019	0.163156	1455.9	1.09962	145.074	0.109573	181.334	0.136959	15195	48	9156	0	15420	889857	32261
0	1234	7144.51	5.78972	316.812	0.256736	314.941	0.255219	1553.5	1.25891	285.421	0.231297	221.199	0.179254	3006	4427	24612	24612	22997	98684	0
0	1033	6239.02	6.03971	334.984	0.324282	166.358	0.161043	189.2	0.183156	231.251	0.223863	110.767	0.107229	4854	5584	22965	22965	21350	97037	0
0	546	94.8405	0.173701	348.973	0.639145	56.2295	0.102984	944.4	1.72967	8.52134	0.0156068	0	0	12423	791	79017	855	152603	87397	207625
0	779	7890.4	10.1289	331.101	0.425034	276.194	0.35455	1179.8	1.51451	106.13	0.136239	89.8996	0.115404	1450	0	16828	1853	15823	58222	0
0	741	105.738	0.142696	77.2858	0.104299	259.396	0.350062	155.5	0.209852	9.6011	0.0129569	6.71608	0.00906354	0	11187	153244	17909	150607	260407	188405
0	499	0	0	122.855	0.246203	192.06	0.38489	29	0.0581162	9.12688	0.0182903	15.351	0.0307636	0	6950	95414	28697	1018742	1325875	1230976
0	714	0	0	118.892	0.166516	0	0	65.1	0.0911765	7.07679	0.00991148	12.7126	0.0178047	0	10201	15802	5761	351886	3302394	3934005
0	530	183.893	0.346967	0	0	0	0	0	0	4.96105	0.00936047	15.6389	0.0295073	0	10594	560625	58017	615419	4128828	2933977
0	2132	105.738	0.0495956	0	0	0	0	0	0	2.33461	0.00109503	6.62014	0.00310513	12672	8587	80588	13312	410077	1428459	233608
0	1180	1757.29	1.48923	255.621	0.216628	0	0	461.5	0.391102	35.5664	0.030141	99.7818	0.0845608	735	3133	1566	1566	15993	156787	21431
0	501	273.081	0.545071	189.237	0.377719	0	0	44.5	0.0888224	3.83752	0.00765972	0.911468	0.0018193	29738	4574	133789	54109	132714	223883	182665
0	995	0	0	375.186	0.377072	0	0	244	0.412162	1.29863	0.00130515	14.3916	0.0144639	0	2589	44834	44825	84995	898269	37624
0	581	778.532	1.33999	963.278	1.65797	286.623	0.493327	70	0.120482	86.4901	0.148864	22.211	0.038229	26801	4338	4560	0	4345	20838	1334211
0	543	0	0	49.3119	0.0908138	0.92358	0.00170088	411.9	0.758564	6.46396	0.0119042	6.86	0.0126335	24985	5989	201047	7611	13388	275385	1506227
0	819	0	0	0	0	211.562	0.258317	1109.8	2.03633	5.69791	0.00695715	0	0	3979	5727	587371	122375	742458	1534143	2006406
0	1212	105.738	0.0872425	208.062	0.171668	0	0	870.6	1.12772	0.919254	0.000758461	0	0	0	4284	58685	1225	58107	1621350	1793
0	914	115.852	0.126753	122.86	0.13442	5.35626	0.00586024	118.6	0.167278	0.204279	0.0002235	15.3511	0.0167955	3237	93	41515	41305	124823	3907066	110953
0	531	156.308	0.294366	0	0	43.6153	0.082138	9.4	0.0177024	4.52331	0.00851848	0	0	0	2175	1415549	34332	911922	2015513	2422715
0	516	0	0	15.1744	0.0294077	92.5868	0.179432	69.7	0.135078	3.356	0.00650389	15.1592	0.0293782	9154	2895	22651	98432	690421	743131	1194440
0	592	123.521	0.20865	43.1938	0.0729625	133.808	0.226027	0	0	3.83752	0.0064823	0	0	10483	1015	222923	25237	192805	347732	397146
0	419	184.248	0.439732	228.846	0.546171	87.2867	0.208321	156.1	0.372554	5.3842	0.0128501	0	0	56867	5820	25541	20861	21193	301880	121830
0	767	114.98	0.149909	66.3616	0.086521	0	0	345.4	0.450326	14.9488	0.01949	0	0	2575	1161	907816	126611	1023995	923489	996187
0	759	140.677	0.185346	118.892	0.156643	0	0	376.4	0.495916	10.4182	0.0137262	13.4322	0.0176972	10633	14174	21137	21117	384319	922588	423249
0	1020	26.1994	0.0256857	4.00904	0.00393043	17.4401	0.0170982	804.3	1.76382	0.379375	0.000371936	0	0	7207	3803	288019	61493	287433	3547090	302189
0	1072	0	0	0	0	0	0	89.6	0.514943	13.2198	0.0123319	0	0	0	3032	21300	21320	42451	88739	44401
0	737	81.1335	0.110086	0	0	25.2509	0.0342618	993.4	2.90468	1.37159	0.00186104	0	0	0	2220	11293	2579	10770	34261	876
0	595	0	0	183.727	0.308785	191.278	0.321476	85.6	0.143866	4.01261	0.00674389	7.67552	0.0129	0	5655	19344	9531	393694	261354	474037
0	425	0	0	0	0	0	0	0	0	2.1887	0.00514987	6.71608	0.0158025	3724	24109	207234	88975	258830	2386090	1051042
0	805	105.738	0.131351	0	0	62.8034	0.0780167	86.7	0.107702	11.2353	0.0139569	7.67552	0.00953481	3520	2000	346165	152941	1306821	5011829	3676781
0	1633	283.18	0.173411	265.495	0.162581	140.892	0.086278	1492.5	1.07143	65.661	0.0402088	96.9035	0.0593408	5728	3394	97529	10529	235445	24535	119770
0	1134	1716.62	1.51377	316.5	0.2791	200.451	0.176765	808.9	0.713316	19.1292	0.0168688	29.2629	0.0258051	20682	3220	3442	3482	2658	222010	1646
0	1966	2574.83	1.30968	252.254	0.128308	895.272	0.455377	1132.1	0.619989	38.7765	0.0197235	50.4186	0.0256453	18520	1058	1280	1320	496	223340	2976
0	2395	11014.8	4.5991	368.321	0.153787	814.77	0.340196	964.2	0.402589	182.384	0.0761521	316.375	0.132098	0	11872	5538	0	2523	545201	0
0	1056	45.1093	0.0427171	62.8512	0.0595182	34.9376	0.0330849	1261.4	1.19451	11.7022	0.0110817	43.1748	0.0408853	21761	9787	534765	534245	1385301	1939879	1508338
0	569	0	0	0	0	42.199	0.0741635	1400.3	2.46098	1.63423	0.00287211	27.8238	0.0488994	0	24652	163926	73186	188089	715161	486936
0	1519	317.214	0.208831	0	0	61.9796	0.0408029	0	0	9.01014	0.00593163	13.4322	0.00884277	3770	2591	56070	3562	567245	147187	706733
0	543	58.8455	0.108371	45.5754	0.0839326	71.9269	0.132462	329.3	0.606446	3.1809	0.00585802	15.351	0.0282708	9879	3230	66166	22575	66440	109216	1439004
0	710	81.684	0.115048	210.006	0.295782	177.144	0.249498	644	0.907042	2.28354	0.00321626	11.993	0.0168916	19197	1600	76408	15086	76019	64286	900790
0	504	0	0	0	0	0	0	0	0	0	0	0	0	959356	499485	941410	941410	941055	1206334	947057
0	1066	1659.5	1.55675	118.892	0.111531	116418	109.21	0	0	359.297	0.337051	171.308	0.160702	35212	7947	0	144	0	450792	662
0	443	5.10229	0.0115176	421.661	0.951831	84.0051	0.189628	0	0	4.50143	0.0101612	2.20671	0.00498129	37411	257	53805	1882	61197	660272	152918
0	1187	27.5838	0.0232382	0	0	0	0	0	0	1.72907	0.00145668	7.67552	0.00646632	10752	17138	622226	9163	677083	1092945	935212
0	1185	0	0	0	0	110.951	0.0936296	0	0	1.02139	0.000861936	0	0	38980	2916	46551	34976	64136	5916	218666
0	672	94.5744	0.140736	400.736	0.596334	73.8046	0.109828	352.5	0.524554	7.02572	0.0104549	14.3916	0.0214161	7574	444	73140	39680	184311	1294794	1046333
0	495	479.098	0.967876	0	0	75.3025	0.152126	176.6	0.356768	10.5714	0.0213564	0	0	1835	2661	11775	11795	11183	329580	84394
0	2204	7840.69	3.55748	709.454	0.321894	339.686	0.154122	1418.4	0.787562	121.283	0.0550287	125.687	0.0570266	0	958	6607	3921	3506	186021	0
0	1496	4351.84	2.90898	300.171	0.200649	55.5205	0.0371126	619	0.41377	188.892	0.126265	187.571	0.125381	2846	3118	15047	37034	181820	232078	468
0	717	302.555	0.421973	252.623	0.352333	27090.6	37.7832	6677.2	9.31269	718.74	1.00243	510.614	0.712154	4191	0	0	0	0	497717	8086
0	458	1605.81	3.50612	221.753	0.484177	958.217	2.09218	930.4	2.03144	46.2108	0.100897	26.8643	0.0586558	0	712	3100	1096	666	406040	743
0	922	5748.24	6.23454	336.531	0.365001	226.18	0.245315	1294	1.40347	65.9528	0.0715323	64.9061	0.0703971	3306	0	1488	868	4312	715914	0
0	1507	4643.65	3.08139	717.661	0.476219	314.194	0.20849	1603.4	1.06397	152.144	0.100958	210.069	0.139396	0	0	1389	705	1162	41263	0
0	553	1754.17	3.17209	195.661	0.353817	135.062	0.244235	140.3	0.253707	27.5849	0.0498823	44.2782	0.080069	0	2709	19761	12001	7815	723338	93
0	966	1217.1	1.25993	336.271	0.348107	1371.8	1.42009	1331	1.37785	23.565	0.0243944	36.9385	0.0382386	0	2714	13415	5655	1469	729271	36
0	1163	3684.56	3.16815	217.587	0.187091	436.493	0.375317	8860.3	7.61849	2084.08	1.79199	834.809	0.717806	0	0	12668	0	7929	70247	0
0	459	4393.94	9.57284	204.48	0.445491	1840.41	4.0096	98.2	0.213943	218.644	0.476348	104.627	0.227945	0	579	4949	0	210	78670	0
0	774	2071.97	2.67696	32.6128	0.0421354	225.268	0.291044	640.8	0.827907	53.4189	0.0690166	62.1238	0.0802633	8347	3861	3664	3187	1578	116620	0
0	1755	3973.15	2.26391	645.426	0.367764	536.27	0.305567	1155.1	0.658177	155.215	0.0884418	155.141	0.0883997	0	2025	35809	1808	1334	501784	1932
0	657	3494.17	5.31837	311.163	0.473611	106.647	0.162324	105.6	0.160731	73.5184	0.1119	44.0383	0.0670294	0	3581	32093	6622	6148	498068	0
0	503	130.206	0.258858	275.347	0.54741	0	0	1831.8	3.64175	10.0753	0.0200304	4.22154	0.00839272	21154	0	644295	43021	759303	218631	773542
0	935	0	0	0	0	0	0	0	0	0	0	0	0	8470	1825	540528	80842	540665	1004833	887721
0	483	0	0	0	0	0	0	0	0	2.1887	0.00453146	6.47622	0.0134083	298	11154	375870	90603	384351	2971955	1596760
0	609	1456.36	2.39139	0	0	32567.8	53.4775	1046.1	1.71773	36.3835	0.059743	29.215	0.047972	556	0	578	598	0	23962	1173
0	842	366.978	0.43584	755.884	0.897724	119.091	0.141438	258.4	0.306888	38.8859	0.0461828	15.447	0.0183456	6097	9404	65590	217	43228	3510	171340
0	868	2035.17	2.34467	391.468	0.451	49.2006	0.0566828	655.8	0.75553	66.5365	0.0766549	49.3152	0.0568148	0	7897	923	923	81846	23819	1556
0	705	2041.12	2.8952	676.069	0.958963	210.763	0.298955	237.4	0.336738	167.18	0.237135	159.939	0.226863	0	1534	2877	1777	1693	47905	5653
0	605	620.113	1.02498	240.132	0.396912	47.5934	0.0786667	171.2	0.417561	35.4278	0.0585583	21.1077	0.0348887	0	2261	2373	2393	1741	46148	7510
0	1107	3528.11	3.18709	210.633	0.190273	77.1385	0.0696825	1278.6	1.15501	107.509	0.0971174	106.306	0.0960307	0	552	3635	2950	2565	44047	0
0	649	2869.42	4.42129	115.228	0.177547	0	0	69	0.106317	186.827	0.28787	42.0235	0.0647511	21883	3762	8481	0	6957	19134	0
0	949	0	0	0	0	0	0	0	0	0	0	0	0	134566	52086	49004	74707	74062	236663	72646
0	624	0	0	0	0	0	0	0	0	0	0	0	0	270218	187738	184656	210359	209714	372315	208298
0	704	3494.94	4.96441	196.514	0.279139	73.5523	0.104478	350.9	0.498438	22.8646	0.0324782	15.351	0.0218055	18702	814	6595	881	3436	90314	0
0	914	3463.3	3.78916	395.373	0.432574	488.774	0.534764	1419.2	1.55274	44.4452	0.0486271	26.8164	0.0293396	15899	0	9188	3474	6029	92907	0
0	590	0	0	93.7281	0.158861	0	0	61.4	0.270485	6.33264	0.0107333	14.3916	0.0243926	0	2572	24937	6493	24419	110913	111620
0	665	62.7588	0.0943741	0	0	73.8757	0.111091	379.5	0.570677	5.552	0.00834887	15.351	0.0230843	0	201	6884	6873	303757	112019	353669
0	1429	5706.2	3.99314	405.929	0.284065	38129.9	26.6829	3344.8	2.34066	975.424	0.682592	660.959	0.462532	1210	0	0	0	0	22608	0
0	2859	28338.1	9.91188	853.704	0.298602	143487	50.1877	3526.7	1.23354	681.459	0.238356	294.452	0.102991	16772	681	687	0	0	54768	0
0	2054	980.13	0.477181	1044.18	0.508364	173.124	0.0842865	1484.4	0.722687	34.0854	0.0165946	51.3301	0.0249903	14349	542	43351	14765	72042	24021	166772
0	2207	12292.5	5.56979	981.102	0.444541	414.006	0.187588	13123	5.94608	311.715	0.141239	262.887	0.119115	14278	0	3362	0	2525	89228	0
0	376	169.343	0.450379	116.813	0.310674	51.2195	0.136222	104.9	0.278989	4.5379	0.0120689	10.8417	0.0288342	0	6237	9589	9588	28275	33966	64887
0	1032	540.443	0.523685	184.38	0.178663	61599.1	59.6891	2778.4	2.69225	844.386	0.818204	462.546	0.448203	19432	0	152	132	0	239835	1434
0	1005	5356.29	5.32964	183.957	0.183042	273.655	0.272293	1027.3	1.02219	45.4374	0.0452114	51.2821	0.0510269	0	0	26488	10848	24243	121851	0
0	580	167.46	0.288725	110.847	0.191115	0	0	21.5	0.0393773	8.99556	0.0155096	6.71608	0.0115794	5722	1873	42512	23403	42324	36136	1089367
0	587	2153.74	3.66907	257.727	0.439059	114.431	0.194941	920.1	1.56746	62.8595	0.107086	56.7029	0.0965978	0	318	39665	1698	39320	29578	0
0	2433	5201.1	2.13773	1130.02	0.464455	1065.99	0.438138	25550.3	10.5016	1238.94	0.509224	905.376	0.372123	9775	0	0	0	16321	174244	393
0	2230	9428.91	4.22821	467.668	0.209717	396.78	0.177928	1418.9	0.636278	211.107	0.094667	168.286	0.0754645	12958	311	2443	2423	13341	171264	0
0	678	3094.94	4.56481	373.563	0.550978	47.9892	0.0707806	766.5	1.13053	26.6803	0.0393514	28.1596	0.0415333	17209	4562	6694	6674	10642	168565	0
0	1886	1806.15	0.957663	4214.11	2.23442	920.05	0.487831	7316.7	3.87948	319.754	0.169541	260.68	0.138218	2327	0	2779	0	32	0	95062
0	3137	13883.8	4.42584	836.275	0.266584	3975.44	1.26727	4868.1	1.55183	179.846	0.0573304	183.109	0.0583708	0	54	3284	1871	0	18004	0
0	2402	12304.8	5.12273	533.195	0.221979	16381.2	6.8198	4360.5	1.81536	940.244	0.391442	682.018	0.283938	0	0	6950	0	0	15073	0
