Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	Distance_to_Origin	Distance_to_CTCF	Distance_to_DNaseIHSS1	Distance_to_DNaseIHSS2	Distance_to_H3K4me3	Distance_to_H3K27me3	Distance_to_H3K36me3
817	0	0	0	0	0	0	0	0	1.29863	0.00158951	7.67552	0.00939476	286313	572796	469591	199253	161073	144514	257595
769	537.988	0.699594	322.228	0.419022	212.505	0.276339	537.988	322.228	27.0669	0.0351976	46.6288	0.0606356	255911	812048	65968	6007	6007	481	40123
451	71.3557	0.158217	473.413	1.0497	32.2923	0.0716015	71.3557	473.413	4.7057	0.0104339	0	0	192538	96631	4381	4338	4318	476	26307
1975	0	0	237.785	0.120397	0	0	0	237.785	6.85792	0.00347237	27.8238	0.014088	1165730	4644484	940984	596167	20909	11428	9781
585	0	0	0	0	0	0	0	0	2.94745	0.00503837	0	0	545164	398710	21888	22867	13120	7717	2047
924	805.749	0.872023	876.585	0.948685	110.423	0.119505	805.749	876.585	13.1322	0.0142123	14.3916	0.0155753	32521	92707	20695	21537	0	588	0
793	2020.34	2.54772	154.397	0.1947	68.286	0.086111	2020.34	154.397	7.49265	0.00944848	2.83035	0.00356917	3163	101142	37450	38690	270	30910	0
1423	111.459	0.0783269	412.621	0.289966	42.286	0.0297161	111.459	412.621	24.4551	0.0171856	64.0906	0.0450391	1873401	1466199	362608	866235	72270	18358	0
734	24.4893	0.0333641	0	0	0	0	24.4893	0	1.59046	0.00216683	6.81202	0.00928069	949515	605751	814084	678249	36259	6719	11295
905	0	0	60.8674	0.0672568	60.4941	0.0668443	0	60.8674	6.34723	0.00701352	0	0	977240	60663	29349	29486	27848	5072	652
1041	671.109	0.644678	159.487	0.153205	36.6806	0.035236	671.109	159.487	8.98096	0.00862724	6.71608	0.00645157	829422	608734	4587	5570	512	0	16340
362	0	0	0	0	36.4521	0.100696	0	0	0.605541	0.00167276	0	0	86494	34613	13371	14188	11948	279	16144
635	196.737	0.309821	295.264	0.464982	0	0	196.737	295.264	13.0447	0.0205428	4.65328	0.00732801	27986	115180	21016	17972	18037	1426	46369
1132	360.91	0.318826	642.082	0.56721	18.9552	0.0167448	360.91	642.082	318.164	0.281063	236.598	0.209009	1034389	386283	384491	79257	46110	8432	28873
665	0	0	0	0	0	0	0	0	5.22369	0.00785518	0	0	4246847	8089141	1769299	369679	74114	952	0
868	338.415	0.389879	473.973	0.546052	0	0	338.415	473.973	6.68283	0.00769912	7.67552	0.00884277	13341	100413	40275	23453	23527	2098	1081
498	525.324	1.05487	84.2369	0.16915	22.6331	0.045448	525.324	84.2369	5.51552	0.0110753	14.5835	0.0292841	17	285694	54073	55331	55271	494	9322
1266	335.097	0.264689	1599.11	1.26312	318.575	0.251639	335.097	1599.11	12.709	0.0100387	28.7832	0.0227356	16538	734661	60486	62316	15666	0	0
2218	1268.86	0.572073	1080.01	0.486931	436.501	0.1968	1268.86	1080.01	124.522	0.0561418	52.8652	0.0238346	1034380	7996	1167922	38273	7501	7397	30043
1318	629.772	0.477824	1963.41	1.48969	92.0245	0.0698213	629.772	1963.41	18.7863	0.0142537	52.6733	0.0399645	164564	15151	151588	97953	24337	0	1813
1256	105.715	0.0841681	392.719	0.312675	165.528	0.13179	105.715	392.719	8.87153	0.00706332	7.67552	0.00611108	25946	62698	199	18777	299	32	0
1611	424.324	0.263391	531.49	0.329913	616.435	0.382641	424.324	531.49	0	0	0	0	1358126	11642620	1347856	170327	75579	11760	0
661	267.563	0.404785	0	0	54.3278	0.0821903	267.563	0	8.63807	0.0130682	18.3733	0.0277962	1516986	1841248	527530	533012	38981	10022	4806
484	0	0	54.3907	0.112378	50.8207	0.105002	0	54.3907	2.24706	0.00464269	5.56475	0.0114974	242238	149022	111062	111303	52065	2912	5995
836	210.054	0.25126	306.286	0.366371	0	0	210.054	306.286	20.1069	0.0240513	22.0671	0.0263961	2039144	2478366	1841571	516763	234393	3262	40037
820	435.625	0.53125	1292.24	1.57591	75.6557	0.092263	435.625	1292.24	21.2742	0.0259441	37.0344	0.0451639	311943	22781	287946	35471	35491	1275	0
724	131.711	0.181921	0	0	77.5778	0.107152	131.711	0	1.41536	0.00195491	7.67552	0.0106015	763154	632800	73908	34614	6774	1820	0
694	215.154	0.31002	112.445	0.162025	110.951	0.159872	215.154	112.445	5.7198	0.00824179	13.3842	0.0192856	655633	389679	176897	74352	28992	523	18837
1042	237.482	0.227909	0	0	121.802	0.116893	237.482	0	27.6652	0.0265501	27.8238	0.0267023	10333	34038	4495	4957	4937	4093	12801
501	11.953	0.0238582	247.804	0.494619	162.305	0.323962	11.953	247.804	13.1322	0.026212	14.3916	0.0287258	2091577	1333602	107440	300961	55776	3960	88
1575	211.476	0.13427	117.232	0.0744328	0	0	211.476	117.232	3.42167	0.00217249	0.143916	9.14e-05	3224588	4419439	906030	268969	40189	44762	4343
561	0	0	0	0	0	0	0	0	5.96785	0.0106379	13.4322	0.0239433	604900	560323	254974	168012	77059	9105	66291
1452	392.589	0.270378	1862.15	1.28247	0	0	392.589	1862.15	37.4487	0.0257911	119.546	0.0823321	248357	364137	16096	40720	1063	6719	7378
1816	0	0	0	0	0	0	0	0	5.2237	0.00287649	14.3916	0.00792489	102738	5024032	99946	99904	20929	20202	13702
437	105.738	0.241963	368.591	0.843457	142.323	0.325683	105.738	368.591	2.75046	0.00629396	0	0	86160	252735	74458	48392	48372	73	18920
1205	590.595	0.49012	644.217	0.53462	115.542	0.0958856	590.595	644.217	27.9424	0.0231887	49.8909	0.0414032	27389	551352	79087	6139	6139	3704	0
470	0	0	0	0	8.80893	0.0187424	0	0	0.933844	0.0019869	4.22154	0.00898199	34190	72494	10564	10385	10405	2310	1052
1025	119.098	0.116193	110.461	0.107767	210.255	0.205127	119.098	110.461	11.3448	0.0110681	22.0671	0.0215289	1744358	5664389	1422534	216164	82197	3258	77062
1105	105.738	0.0956904	118.892	0.107595	0	0	105.738	118.892	24.9877	0.0226133	48.9794	0.0443253	1999206	907238	264915	89	69	5465	21508
922	135.644	0.147119	352.435	0.38225	225.03	0.244068	135.644	352.435	7.49994	0.00813443	20.2442	0.0219568	53423	277963	118772	28121	10052	3805	23003
4524	1366.39	0.302032	1357.44	0.300054	884.419	0.195495	1366.39	1357.44	37236.6	8.2309	45550.2	10.0686	1530194	4216420	487741	462221	258431	104683	838
627	0	0	0	0	0	0	0	0	0	0	0	0	149494	78574	76256	26356	8061	2177	42224
1252	614.616	0.490907	3493.37	2.79023	63.4959	0.0507156	614.616	3493.37	575.424	0.459604	1152.48	0.920512	14988	0	52987	9992	3666	76	24474
1432	81.7699	0.0571019	90.1601	0.0629609	221.877	0.154942	81.7699	90.1601	13.1468	0.00918071	24.5617	0.017152	2328930	1631084	1679032	141937	57252	18255	35442
1187	0	0	237.785	0.200324	13.7732	0.0116034	0	237.785	9.30926	0.00784268	13.9599	0.0117606	712977	5866454	384359	285260	84871	32339	1189
640	105.162	0.164316	118.892	0.185769	0	0	105.162	118.892	6.96736	0.0108865	29.2629	0.0457233	88378	154776	81809	506	486	432	83194
1184	0	0	5.44313	0.00459724	0	0	0	5.44313	18.6477	0.0157498	44.9978	0.0380049	116546	276139	146125	9075	9092	9112	23236
687	105.738	0.153913	64.4	0.093741	0	0	105.738	64.4	5.44986	0.00793284	6.71608	0.00977595	199668	159214	180847	143182	17562	2737	35645
734	0	0	0	0	0	0	0	0	5.54471	0.0075541	20.1483	0.0274499	872813	471674	192535	94414	94414	23356	0
1617	317.214	0.196175	559.757	0.34617	0	0	317.214	559.757	17.495	0.0108194	34.8757	0.0215681	109206	29037	70269	40867	21148	21123	0
1241	315.375	0.25413	356.705	0.287433	221.902	0.178809	315.375	356.705	18.4872	0.014897	22.0671	0.0177817	3337899	3594924	576174	322564	24864	5489	0
1119	0	0	0	0	0	0	0	0	1.16001	0.00103665	4.74923	0.00424417	172503	457877	16172	16950	14883	15026	0
858	166.419	0.193962	140.234	0.163443	0	0	166.419	140.234	4.3774	0.00510186	0	0	77236	246856	105204	22641	22605	16812	8186
1652	419.795	0.254113	427.118	0.258546	221.9	0.134322	419.795	427.118	20.8656	0.0126305	29.7426	0.018004	1486055	1928021	1436062	541656	7631	0	6778
746	118.962	0.159467	1097.44	1.4711	0	0	118.962	1097.44	19.3481	0.0259358	35.4034	0.0474576	145421	1941203	93849	46579	1971	1974	21663
839	616.81	0.735173	1923.62	2.29276	208.309	0.248283	616.81	1923.62	111.259	0.132609	103.236	0.123046	156846	0	8068	8066	7426	0	12579
1120	1219.94	1.08923	455.512	0.406707	279.58	0.249625	1219.94	455.512	32.9764	0.0294432	26.8643	0.023986	22158	349653	6925	7389	7289	435	27057
962	273.99	0.284813	298.988	0.310798	103.67	0.107765	273.99	298.988	15.4814	0.0160929	21.1077	0.0219415	30073	168168	3292	3368	3388	3791	911
976	317.214	0.325014	594.5	0.609119	0	0	317.214	594.5	18.2684	0.0187176	41.2559	0.0422704	2254096	1605990	1604198	217227	73730	5038	12174
312	0	0	0	0	0	0	0	0	0	0	0	0	134500	824978	83156	83943	83943	144022	89989
1606	971.075	0.604655	1500.93	0.934575	408.867	0.254587	971.075	1500.93	16.2037	0.0100895	12.9045	0.00803516	1066428	110112	46032	17029	16999	5073	0
1047	0	0	0	0	0	0	0	0	8.17115	0.00780434	28.3515	0.0270788	46865	207175	96576	10160	10140	10181	554
559	0	0	95.1232	0.170167	8.41698	0.0150572	0	95.1232	5.65414	0.0101147	15.8308	0.0283198	27019	152753	19600	19481	19541	1785	0
2463	157.438	0.0639211	0	0	0	0	157.438	0	8.76209	0.00355749	6.71608	0.00272679	85525	302916	76510	38744	38096	4608	3013
16274	4910.49	0.301739	13207.1	0.811544	2109.88	0.129647	4910.49	13207.1	259.375	0.015938	384.448	0.0236234	24111	174926	12363	12092	11111	0	0
1606	733.953	0.457007	1252.3	0.779762	72.8464	0.0453589	733.953	1252.3	14.1682	0.00882202	1.15133	0.000716892	122038	862623	87307	12523	3663	1024	0
1106	1357.68	1.22756	0	0	0	0	1357.68	0	28.9054	0.0261351	11.3214	0.0102363	1297	257220	29504	29784	27382	1346	0
540	0	0	0	0	0	0	0	0	5.86571	0.0108624	12.8565	0.0238083	33641	1444544	18992	19149	19169	14086	16668
1020	67.4433	0.0661209	157.402	0.154316	285.681	0.28008	67.4433	157.402	8.65265	0.00848299	16.0227	0.0157085	79156	1617315	12640	19868	4088	4395	3547
945	384.512	0.406891	254.008	0.268792	0	0	384.512	254.008	11.9357	0.0126304	19.8604	0.0210163	739820	6182641	199660	325140	200812	6028	0
1382	317.215	0.229533	555.319	0.401822	0	0	317.215	555.319	9.29467	0.00672552	28.7832	0.0208272	19659	74624	3420	3951	3971	3541	3872
589	219.751	0.373092	915.027	1.55353	283.099	0.480644	219.751	915.027	10.8049	0.0183444	12.9045	0.0219091	430861	29414	191288	14977	14914	3598	9527
519	239.258	0.460998	195.564	0.376809	0	0	239.258	195.564	3.04959	0.00587589	8.53902	0.0164528	1451387	1510876	914009	578543	35443	1966	17705
1252	0	0	126.471	0.101015	122.852	0.0981244	0	126.471	11.1551	0.00890981	16.9341	0.0135257	37717	100459	21907	7790	1725	536	49376
1462	355.549	0.243193	639.395	0.437343	89.9116	0.0614991	355.549	639.395	19.5816	0.0133937	42.1674	0.0288423	433065	194941	57014	29542	10622	7309	0
545	0	0	216.83	0.397853	178.259	0.327081	0	216.83	26.4687	0.0485664	5.42084	0.00994649	512128	469284	16758	16998	0	2198	0
1534	376.494	0.245433	682.464	0.444892	348.523	0.227199	376.494	682.464	2.33461	0.00152191	6.71608	0.00437815	749030	412883	485194	127226	255668	0	396
839	0	0	0	0	0	0	0	0	55.9796	0.0667218	65.3379	0.0778759	15487434	15809585	15478684	15479898	15010378	15035427	12393224
1118	104.335	0.0933231	0	0	52.1051	0.0466056	104.335	0	11.5417	0.0103236	22.6428	0.0202529	854092	1278910	851280	313	265	20534	0
1318	190.731	0.144712	50.1039	0.0380151	0	0	190.731	50.1039	23.0616	0.0174974	80.7369	0.0612571	345358	480370	372992	56756	4518	12828	0
974	422.953	0.434243	0	0	132.655	0.136196	422.953	0	0	0	0	0	681337	302861	415388	249522	100749	6693	0
1964	183.083	0.0932197	85.2335	0.0433979	0	0	183.083	85.2335	18.8666	0.00960621	28.7832	0.0146554	861369	2056220	1037838	71639	12088	27632	63996
488	0	0	0	0	0	0	0	0	6.60986	0.0135448	23.0266	0.0471856	4109524	20549005	1668084	3763044	492080	449104	1431464
4357	0	0	0	0	0	0	0	0	0	0	22.0671	0.00506475	1330620	1377274	64888	1195230	28487	66018	500766
2475	154.47	0.0624121	156.877	0.0633845	0	0	154.47	156.877	5.0486	0.00203984	30.846	0.012463	1780106	1079722	558329	1088188	92040	21322	8489
1642	1254.77	0.764173	233.274	0.142067	221.88	0.135128	1254.77	233.274	42.6942	0.0260014	58.4299	0.0355846	11007	81718	55022	33795	653	6099	48687
1684	85.5264	0.0507877	172.078	0.102184	0	0	85.5264	172.078	15.0145	0.00891596	50.3706	0.0299113	540060	94309	65291	6090	4034	7372	5907
1012	211.477	0.208969	170.416	0.168395	198.182	0.195832	211.477	170.416	4.82973	0.00477246	9.9302	0.00981245	763453	1845787	760895	497856	12211	1016	18483
1113	2542.17	2.28407	358.042	0.321691	207.992	0.186875	2542.17	358.042	19.8953	0.0178754	8.49104	0.00762897	4296	77351	36218	4605	4605	4824	24995
3055	1094.47	0.358255	1726.32	0.565081	443.869	0.145292	1094.47	1726.32	41.7677	0.0136719	72.9175	0.0238682	37768	2183167	61663	63774	10003	8288	0
1204	713.138	0.592307	1625.4	1.35	241.517	0.200596	713.138	1625.4	18.1224	0.0150518	10.4099	0.00864612	128376	186949	108468	109674	9750	3673	8623
3969	1993.34	0.502228	5400.34	1.36063	675.972	0.170313	1993.34	5400.34	64.6907	0.016299	127.078	0.0320176	805382	12123	279190	152919	48124	0	350174
850	42.3984	0.0498805	0	0	29.5546	0.0347701	42.3984	0	5.01941	0.00590519	0	0	684550	480894	529639	67661	37082	1615	3443
1060	4534.45	4.27778	193.606	0.182647	47.8982	0.045187	4534.45	193.606	17.9692	0.0169521	28.7832	0.027154	0	62405	10972	12237	12217	5672	4347
1578	0	0	0	0	0	0	0	0	0	0	0	0	27748	996115	52035	54587	21849	2246	25880
1636	1150.25	0.703087	822.311	0.502635	210.722	0.128803	1150.25	822.311	9.48437	0.00579729	5.27693	0.0032255	18160	69218	6562	9348	6315	3067	0
462	0	0	118.892	0.257343	0	0	0	118.892	5.39879	0.0116857	2.87832	0.00623013	37709	3340	30859	30889	30909	14404	10812
1520	147.471	0.0970205	39.5864	0.0260437	0	0	147.471	39.5864	5.65414	0.00371983	22.0671	0.0145178	39139	283070	23459	24493	3720	365	7116
2017	105.738	0.0524234	0	0	23.6603	0.0117304	105.738	0	2.77964	0.00137811	0	0	1425047	816830	815691	232890	34594	17582	8141
1059	811.32	0.766119	575.854	0.543772	193.659	0.18287	811.32	575.854	17.2397	0.0162792	2.44657	0.00231027	36470	59456	73432	46220	46160	379	12756
850	0	0	0	0	0	0	0	0	1.02139	0.00120164	0	0	547692	1300550	538297	315838	182197	9415	6963
585	425.439	0.727246	237.811	0.406514	110.951	0.18966	425.439	237.811	10.3817	0.0177465	17.222	0.0294392	188226	467952	67657	4906	4926	10884	11495
736	1444.45	1.96257	267.628	0.363625	204.955	0.278472	1444.45	267.628	11.2864	0.0153348	6.71608	0.00912511	4252	32835	719	1658	1738	1201	0
878	105.738	0.12043	0	0	92.1098	0.104909	105.738	0	4.04909	0.00461172	7.67552	0.00874205	1106287	739306	468408	468139	109314	3268	5845
686	64.0336	0.0933434	150.076	0.21877	65.0403	0.0948109	64.0336	150.076	8.03982	0.0117199	8.15524	0.0118881	766374	60603	2787	2871	2871	5286	6150
2281	0	0	0	0	0	0	0	0	28.9127	0.0126755	6.71608	0.00294436	9470324	14972165	7344712	9466471	6812191	6641203	4920367
968	20.2281	0.0208968	0	0	127.785	0.132009	20.2281	0	5.66143	0.00584859	6.71608	0.0069381	467325	1577828	455045	455583	16029	25768	4377
989	946.867	0.957398	426.694	0.43144	73.1936	0.0740077	946.867	426.694	10.5131	0.01063	14.1997	0.0143577	2449	312043	3512	5249	4594	4145	4010
745	0	0	118.892	0.159587	0	0	0	118.892	0	0	0	0	1213720	991423	234266	232468	35459	296907	173218
1068	158.241	0.148166	410.948	0.384782	53.4506	0.0500474	158.241	410.948	29.1316	0.0272768	104.195	0.0975611	595535	20672	589980	120704	22660	694	4996
1897	872.861	0.460127	2286.18	1.20516	240.794	0.126934	872.861	2286.18	0	0	0	0	153461	920	44382	7650	7630	3596	206340
352	69.3354	0.196976	113.164	0.32149	199.046	0.565471	69.3354	113.164	6.18672	0.0175759	10.7457	0.0305276	69911	507479	437	1241	1221	145	25404
892	381.922	0.428163	1139.9	1.27791	169.829	0.190391	381.922	1139.9	10.2723	0.011516	0	0	158706	31731	65016	29525	13265	2367	9385
779	226.157	0.290317	378.892	0.486383	331.318	0.425311	226.157	378.892	0	0	0	0	397333	807015	201687	97844	59216	12921	3615
934	814.269	0.871808	323.467	0.346324	440.162	0.471266	814.269	323.467	22.6676	0.0242694	13.4322	0.0143813	274277	107580	26767	4540	4520	3437	0
1381	616.698	0.446559	155.309	0.112461	106.441	0.0770752	616.698	155.309	2.21059	0.00160072	0	0	160863	255762	11627	12690	11416	8390	2585
2031	0	0	0	0	0	0	0	0	8.85693	0.00436087	24.2738	0.0119517	442511	460203	435381	25448	2581	7420	48604
1086	692.796	0.637934	31.6915	0.0291819	17.2945	0.015925	692.796	31.6915	18.7572	0.0172718	17.0301	0.0156815	13209	329171	71576	9490	9550	603	6696
374	193.247	0.516703	322.263	0.861665	167.481	0.447809	193.247	322.263	2.90367	0.00776383	0	0	73494	3600	53150	65747	14187	14128	0
710	267.203	0.376343	668.761	0.941917	495.222	0.697496	267.203	668.761	20.0047	0.0281757	37.4182	0.0527017	549480	394269	17447	18426	17436	3276	0
718	178.301	0.24833	214.417	0.298631	0	0	178.301	214.417	3.02041	0.0042067	12.2808	0.0171042	2118976	1381502	2113421	1401521	873	25543	0
2306	468.006	0.202951	118.892	0.0515578	0	0	468.006	118.892	22.4123	0.00971911	21.1077	0.00915337	619452	4167045	599023	626290	65742	671	0
725	732.229	1.00997	556.37	0.767407	125.493	0.173093	732.229	556.37	1.26215	0.0017409	6.71608	0.00926356	10606	140818	4965	5160	5300	0	0
347	0	0	0	0	0	0	0	0	7.49265	0.0215927	0	0	914385	1353607	716812	955579	21204	31816	37887
1628	974.591	0.598643	1656.81	1.0177	528.811	0.324822	974.591	1656.81	16.7144	0.0102668	35.8351	0.0220117	414594	126756	313536	218877	11105	0	2261
490	226.028	0.461282	0	0	2021.28	4.12506	226.028	0	23.2732	0.0474963	5.42084	0.0110629	4294	64021	0	890	0	1012	1763
786	283.519	0.360711	45.0493	0.0573146	0	0	283.519	45.0493	3.98343	0.00506798	21.1077	0.0268546	8197	328958	4948	8325	5401	2688	0
2129	577.522	0.271265	2220.63	1.04304	106.463	0.0500063	577.522	2220.63	65.143	0.0305979	123.288	0.0579089	136419	11764	37638	1889	1899	6031	0
1069	51.4898	0.0481663	342.231	0.320141	215.64	0.201721	51.4898	342.231	6.80685	0.00636749	7.67552	0.00718009	1112948	61698	62406	195602	37784	3244	0
884	0	0	0	0	0	0	0	0	3.60406	0.00407699	8.82685	0.00998512	3653980	4039783	3690122	302495	6130	1916	0
1760	414.11	0.23529	790.088	0.448913	140.814	0.0800081	414.11	790.088	17.6701	0.0100398	29.7427	0.0168992	897319	320442	565219	3521	6887	6855	2076
1013	123.208	0.121627	413.167	0.407865	110.951	0.109527	123.208	413.167	11.3448	0.0111992	12.4247	0.0122653	1344925	1293262	65242	65932	41066	8276	51586
515	159.002	0.308742	309.576	0.601119	0	0	159.002	309.576	11.4031	0.022142	3.50196	0.00679991	203848	12060	115958	26949	2860	0	6343
826	105.738	0.128012	251.663	0.304677	0	0	105.738	251.663	9.46976	0.0114646	13.3842	0.0162036	33051	381617	15758	16598	15418	12005	8688
770	241.194	0.313239	575.577	0.747502	87.2867	0.113359	241.194	575.577	2.99122	0.0038847	7.67552	0.00996821	401168	3404284	394450	394892	95132	3350	50119
2145	9.6822	0.00451385	118.892	0.0554277	0	0	9.6822	118.892	8.90071	0.00414952	11.7531	0.00547932	5692258	5503557	1464537	1312026	14964	166	2493
685	0	0	141.68	0.206832	0	0	0	141.68	4.34091	0.0063371	6.71608	0.0098045	664767	153103	149800	430123	4202	5991	39003
416	734.81	1.76637	196.904	0.473326	234.017	0.562541	734.81	196.904	7.33943	0.0176429	0	0	16932	1244206	4456	1888	1868	0	8686
1035	204.121	0.197218	340.828	0.329303	0	0	204.121	340.828	6.62446	0.00640044	0	0	1133167	138721	180278	180033	26988	8532	206
1949	470.053	0.241176	1596.33	0.819052	305.198	0.156592	470.053	1596.33	21.5952	0.0110801	43.1748	0.0221523	50351	673162	55464	57099	57099	3973	2883
2424	1124.84	0.464045	377.872	0.155888	110.951	0.0457719	1124.84	377.872	47.1008	0.019431	86.3496	0.0356228	7931	270238	15403	19766	6685	65	42254
502	133.02	0.264981	880.762	1.75451	20.975	0.0417828	133.02	880.762	1.02139	0.00203465	1.72699	0.00344022	328481	2033	261174	35968	13048	0	0
1142	211.476	0.18518	438.415	0.383901	110.951	0.0971551	211.476	438.415	41.4394	0.0362867	15.3511	0.0134423	69044	57943	20779	21574	21574	7765	12145
645	36.7784	0.0570208	129.791	0.201226	0	0	36.7784	129.791	4.7057	0.00729566	28.7832	0.0446251	59554	323097	48031	11656	10906	0	5117
1078	270.491	0.25092	0	0	101.502	0.0941573	270.491	0	9.92211	0.00920418	24.3698	0.0226065	81908	908649	105189	58415	5817	5746	21008
868	64.3622	0.07415	5.94462	0.00684864	48.2063	0.0555373	64.3622	5.94462	2.53889	0.00292499	13.3842	0.0154196	4909358	4502156	3398565	811951	67955	1390	8516
950	0	0	0	0	0	0	0	0	0	0	0	0	4329126	4301341	771418	406196	406196	926163	1069663
1295	911.35	0.703745	824.837	0.636939	141.352	0.109152	911.35	824.837	49.5741	0.0382811	97.719	0.0754587	4682558	21122039	1094243	4336078	4554	1917	857623
950	414.696	0.436522	434.022	0.456866	379.274	0.399236	414.696	434.022	13.6429	0.0143609	6.71608	0.00706956	50715	495850	3875	4443	683	428	5158
2974	392.139	0.131856	356.677	0.119932	221.902	0.0746141	392.139	356.677	2834.47	0.953083	1263.01	0.424683	626304	2445648	46364	17020	16780	12815	999845
858	0	0	0	0	0	0	0	0	3.09336	0.00360531	0	0	355596	207014	386891	70321	15909	6364	11734
1619	329.995	0.203827	694.51	0.428975	363.331	0.224417	329.995	694.51	19.1803	0.011847	30.2224	0.0186673	2905454	2631179	1072630	953419	475417	611	6175
3319	3368.06	1.01478	2831.37	0.853079	624.101	0.188039	3368.06	2831.37	62.8814	0.0189459	91.8185	0.0276645	31704	82543	3056	8737	2976	6802	746
2410	687.707	0.285356	4108.27	1.70468	114.572	0.0475404	687.707	4108.27	28.0883	0.0116549	59.965	0.0248818	13866	13809	30499	38466	3786	2081	1137
709	306.947	0.432929	75.2985	0.106204	0	0	306.947	75.2985	45.1164	0.0636339	41.0161	0.0578506	80764	426510	8365	11159	1208	57506	3120
521	92.2395	0.177043	321.424	0.616936	69.4735	0.133346	92.2395	321.424	20.7708	0.0398671	23.6982	0.045486	847600	310950	88060	214053	36824	5122	2965
3365	3388.57	1.007	238.984	0.0710205	727.727	0.216264	3388.57	238.984	30.992	0.0092101	79.6336	0.0236652	3558	408823	27748	29384	6444	0	0
436	0	0	0	0	0	0	0	0	10.9435	0.0250998	16.1186	0.0369693	934488	1010866	922972	691747	55055	5210	13028
1123	0	0	0	0	60.4492	0.0538283	0	0	11.5563	0.0102906	15.0632	0.0134134	82372	1964292	2745	2920	2860	6035	62756
982	109.182	0.111183	241.633	0.246062	347.416	0.353784	109.182	241.633	19.1292	0.0194799	41.5438	0.0423053	227922	519234	53741	54390	54410	15381	0
351	0	0	62.4185	0.177831	110.951	0.3161	0	62.4185	0	0	0	0	1631873	1479124	693897	174828	21679	10404	19477
1119	0	0	0	0	0	0	0	0	5.3696	0.00479857	16.9821	0.0151761	2303890	2381715	1999868	1272062	36574	1277	0
1155	540.822	0.468244	2529.3	2.18987	263.445	0.228091	540.822	2529.3	28.672	0.0248242	38.1377	0.0330197	136275	7536	104159	104248	34532	2352	0
1071	57.6258	0.0538056	30.8906	0.0288427	70.4568	0.065786	57.6258	30.8906	3.31223	0.00309265	28.2076	0.0263376	161314	15920	70206	58638	32573	3362	458
436	446.539	1.02417	0	0	0	0	446.539	0	5.02672	0.0115292	18.5652	0.0425807	1700	1436348	2690	4640	2960	3460	0
2424	438.584	0.180934	0	0	36.7286	0.0151521	438.584	0	9.33845	0.0038525	11.0336	0.0045518	733	197733	41405	34716	31730	0	10002
786	275.788	0.350876	560.954	0.713682	421.024	0.535654	275.788	560.954	6.12836	0.00779689	12.2808	0.0156245	324213	410564	249754	8323	8178	0	2784
1020	271.327	0.266007	275.313	0.269915	55.414	0.0543275	271.327	275.313	93.9098	0.0920684	53.8246	0.0527692	69305	21326	16614	15448	15448	1147	0
945	329.755	0.348947	665.273	0.703993	0	0	329.755	665.273	30.3865	0.032155	41.2559	0.0436571	1461857	1633752	3836	4640	3891	1977	40306
1129	83.3733	0.073847	21.7969	0.0193064	0	0	83.3733	21.7969	12.337	0.0109273	7.67552	0.00679851	2656599	1982499	1087478	1052190	8356	28026	531
744	438.791	0.589772	258.129	0.346948	862.754	1.15962	438.791	258.129	1.16731	0.00156896	7.67552	0.0103166	42209	55931	42702	45113	38113	2459	6727
993	0	0	0	0	11.0773	0.0111554	0	0	2.81613	0.00283598	8.92279	0.00898569	1379606	4147270	1476216	22674	18394	7125	0
434	768.263	1.77019	150.762	0.347379	167.689	0.386379	768.263	150.762	0.248053	0.00057155	0.383776	0.000884277	3845	199167	58326	18203	18203	17	15977
727	387.71	0.533302	1318.06	1.81301	77.4545	0.10654	387.71	1318.06	440.884	0.606444	203.353	0.279716	501843	1640	12940	13253	12673	3755	0
1625	1208.7	0.743818	323.037	0.198792	12688.8	7.80851	1208.7	323.037	20.975	0.0129077	30.7021	0.0188936	1956	356777	0	39276	483	0	0
1426	0	0	118.892	0.0833748	0	0	0	118.892	8.02523	0.00562779	22.0671	0.0154748	106470	45069	142172	143616	7596	15701	16934
724	278.227	0.384292	286.352	0.395513	167.958	0.231986	278.227	286.352	478.348	0.660701	944.665	1.30479	36252	970453	176646	179113	37473	47	33227
7117	1632.98	0.229447	1008.08	0.141643	763.92	0.107337	1632.98	1008.08	393.39	0.0552747	400.758	0.05631	732147	633463	729470	729807	604005	415625	310596
523	53.3844	0.102073	0	0	40.6327	0.0776916	53.3844	0	1.45913	0.00278993	6.71608	0.0128415	2599317	1515823	1009259	500994	86695	13491	10440
2122	105.738	0.0498294	0	0	0	0	105.738	0	3.21009	0.00151277	21.1077	0.00994707	122974	255594	120784	116795	75137	69380	36272
1555	334.08	0.214843	508.517	0.327021	128.953	0.0829278	334.08	508.517	23.0689	0.0148353	25.4731	0.0163814	1780408	1109710	740196	703632	136265	448	91436
877	25.085	0.0286031	203.49	0.23203	19.8947	0.0226849	25.085	203.49	0	0	0	0	504221	469456	509083	75868	9579	0	13170
823	1492.42	1.81339	346.725	0.421294	162.28	0.197181	1492.42	346.725	13.2343	0.0160806	6.71608	0.00816049	11000	45871	27504	9623	4886	3759	0
