Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	DistanceToOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
1128	105.738	0.0937393	65.8268	0.0583571	110.951	0.0983609	132.7	0.136804	18.1516	0.0160919	17.6537	0.0156504	28904	5506	11923	16763	4935	280687	53582
601	0	0	218.964	0.364333	110.186	0.183338	69.2	0.115141	7.58749	0.0126248	21.1077	0.035121	23043	8541	10853	10353	541385	1936708	638478
832	0	0	153.267	0.184216	0	0	9.5	0.0114183	7.16434	0.00861099	28.7832	0.0345952	71	10448	18740	10540	18804	142147	30860
398	49.7231	0.124932	28.2153	0.0708927	0	0	269.6	0.677387	5.01942	0.0126116	0	0	0	2287	40105	18969	18612	710398	52825
1455	150.551	0.103472	144.62	0.0993955	71.6774	0.0492628	3534.7	2.88312	25.6807	0.01765	50.0828	0.0344212	27293	148	272317	72247	405360	605595	726370
1271	211.477	0.166386	338.823	0.26658	110.951	0.0872943	3558.5	3.1133	8.79858	0.00692256	33.1487	0.0260808	30021	1254	8612	3069	249	3239126	27108
831	229.516	0.276193	0	0	68.6326	0.0825904	41	0.0607407	2.25436	0.00271282	7.67552	0.00923649	0	3301	17514	17679	16697	779256	105
813	105.738	0.130059	73.7963	0.0907703	221.88	0.272915	69.3	0.0852399	7.82095	0.00961987	46.4849	0.057177	107084	4374	3983	2283	3994	40703	17676
449	0	0	0	0	0	0	0	0	2.33461	0.00519957	0	0	0	16132	56760	23980	25834	55946	39381
503	57.0065	0.113333	118.892	0.236367	404.75	0.804671	237.2	0.471571	25.7975	0.0512872	36.9384	0.0734363	2137	1465	71711	48989	69344	457369	37338
495	79.8525	0.161318	0	0	110.951	0.224144	1.1	0.00222222	11.9284	0.0240978	5.75664	0.0116296	0	1413	4776	2669	5008	401213	589604
734	0	0	0	0	0	0	368.1	0.520651	5.54471	0.0075541	20.1483	0.0274499	0	23356	94414	94414	192535	471674	872813
1050	390.079	0.371504	395.407	0.376578	135.516	0.129063	166.8	0.158857	10.8997	0.0103807	13.6241	0.0129753	4515	2060	6179	3286	224134	373481	134793
679	10.1141	0.0148955	308.149	0.453828	204.303	0.300888	115.4	0.169956	4.44306	0.00654354	21.1077	0.0310864	10669	14316	30746	30766	30716	3197	37621
532	190.289	0.357686	126.151	0.237126	0	0	690.7	1.29831	2.07197	0.00389468	1.29524	0.00243467	6078	5816	8670	8630	7394	175231	4501
392	372.052	0.949113	92.9914	0.237223	616.498	1.5727	2415.5	6.16199	110.836	0.282744	186.515	0.475804	16048	0	100525	31783	100317	313403	529680
1743	422.953	0.242658	1226.65	0.703761	0	0	266.8	0.153069	9.71782	0.00557534	91.7705	0.0526509	8133	13784	14322	1191	627	450082	8323
739	192.271	0.260177	312.567	0.422959	0	0	119.7	0.161976	57.0302	0.0771721	47.4923	0.0642656	81309	6824	140731	31155	389998	20453	762450
927	422.953	0.45626	364.625	0.393339	40.5545	0.0437482	167.6	0.180798	6.7193	0.00724844	8.68293	0.0093667	0	497	78990	8970	26133	26697	6506
720	811.787	1.12748	0	0	0	0	17.7	0.0245833	14.9853	0.0208129	32.9088	0.0457067	8424	1721	105841	6428	22072	755253	98510
580	66.3926	0.11447	6.4428	0.0111083	75.7245	0.130559	194.3	0.450812	6.98925	0.0120504	9.54643	0.0164594	14968	1764	41657	16417	16212	3994075	20814
723	0	0	74.3077	0.102777	0	0	194.6	0.272549	0.48881	0.000676086	6.71608	0.00928918	25162	13031	319130	29100	727325	807297	1193942
672	3.0807	0.00458438	118.993	0.177073	7.07736	0.0105318	170.2	0.253274	4.05639	0.00603629	0	0	4114	473	207385	6447	206389	15214	15513
480	0	0	0	0	66.5458	0.138637	215.8	0.449583	6.74119	0.0140442	21.2996	0.0443741	8111	2814	2793	57817	79095	571528	2721073
1063	105.738	0.0994712	8.91693	0.00838846	0	0	257.1	0.241863	11.5126	0.0108303	0	0	30128	9817	5329	39795	199107	24246	171874
546	176.892	0.323978	39.5875	0.0725046	0	0	0.8	0.0014652	4.10016	0.00750945	22.4509	0.0411189	8248	7677	11981	12001	68591	2805601	2717082
943	482.955	0.512148	130.111	0.137976	136.079	0.144304	364.7	0.386744	6.27427	0.00665352	14.3916	0.0152615	52486	97472	192614	192614	389334	2570243	620677
403	0	0	0	0	0	0	0	0	0.26994	0.000669826	0	0	398545	309174	38001	15333	272125	1825355	263585
1043	317.214	0.304136	0	0	0	0	320.2	0.306999	16.656	0.0159693	28.7832	0.0275966	0	27370	196029	71853	415478	389186	1497504
501	99.986	0.199573	118.892	0.23731	110.951	0.221459	38.3	0.0764471	2.07197	0.00413567	0	0	0	12972	45074	25109	45210	1709	219227
878	0	0	0	0	0	0	420.9	1.85419	4.55249	0.00518507	15.3511	0.0174841	70334	30112	915265	62749	915038	2210728	1185732
917	0	0	47.2652	0.0515433	0	0	595.2	0.678677	1.28404	0.00140026	6.71608	0.00732397	3109	4493	111412	111592	458487	253325	467904
415	0	0	0	0	0	0	0	0	0	0	13.4322	0.0323667	12038	7556	1844757	11099	1844310	2064892	1953139
781	0	0	0	0	57.3839	0.073475	288.8	0.369782	6.99653	0.00895843	7.67552	0.00982781	0	2835	4881	4071	4496	303472	11253
368	55.1953	0.149987	47.9978	0.130429	0	0	396.5	1.07745	6.09918	0.0165738	0.383776	0.00104287	0	8889	153435	3550	1178103	1145319	1188281
1540	0	0	0	0	0	0	0	0	1.02139	0.000663243	0	0	0	2124	205235	42216	201918	201508	582266
430	77.7043	0.180708	54.3253	0.126338	10.111	0.023514	149.8	0.348372	3.26846	0.00760107	4.22154	0.00981753	3662	3918	34569	3456	34412	487945	153145
477	0	0	0	0	0	0	10.5	0.126506	5.39879	0.0113182	0	0	0	23641	1617067	14827	1615335	1958618	1606631
489	0	0	62.361	0.127528	1.61919	0.00331123	73.2	0.149693	4.52331	0.00925012	0	0	12923	68083	5129	5165	502449	1009013	2092507
814	211.476	0.259798	353.716	0.43454	110.951	0.136304	0.1	0.00012285	11.0529	0.0135785	27.8238	0.0341815	0	975	254136	2446	1132104	903239	1183676
578	454.41	0.786177	0	0	0	0	0	0	8.28788	0.0143389	1.63105	0.00282188	0	13501	8235	8131	338545	839164	349779
422	0.76529	0.00181348	0	0	0	0	82.6	0.195735	1.83121	0.00433936	13.5281	0.0320571	6896	7604	356819	117642	355572	3611343	1308814
524	211.477	0.403581	118.892	0.226894	0	0	0	0	3.96884	0.00757412	11.2254	0.0214226	30886	10323	10324	10317	67156	6168	89532
420	105.738	0.251757	180.325	0.429344	110.951	0.264169	0	0	2.89638	0.00689613	3.98168	0.00948018	9922	1623	315544	26961	315191	281609	731567
674	77.4557	0.114919	35.6278	0.0528602	0	0	65.2	0.0967359	2.66292	0.00395091	7.67552	0.011388	55876	2257	2296	1544	2122	160200	1303
544	0	0	0	0	0	0	0	0	4.11475	0.00756389	0	0	19255	8766	114626	69927	500374	5423619	488662
589	18.4842	0.0313823	200.574	0.340533	0	0	0	0	11.0602	0.018778	9.06671	0.0153934	7395	0	0	0	26416	163498	7147
828	77.4557	0.0935455	287.763	0.347539	85.7697	0.103587	69	0.0833333	5.48634	0.00662601	2.49454	0.00301273	32935	1297	1708	0	188	119334	5879
732	180.043	0.245961	413.111	0.564359	72.7125	0.099334	0	0	13.9931	0.0191162	14.5355	0.0198573	24374	2855	21288	17133	17879	17559	710526
531	151.711	0.285708	218.426	0.411349	263.671	0.496555	249.9	0.470621	17.0573	0.0321229	13.4322	0.025296	0	0	732968	17776	1077785	4509022	1302531
829	0	0	198.399	0.239323	138.654	0.167255	126.7	0.152835	14.6424	0.0176627	29.7427	0.0358778	265568	52863	45527	18511	222540	77022	2843942
482	0	0	137.749	0.285786	31.8471	0.0660728	38.2	0.0792531	2.04278	0.00423814	6.71608	0.0139338	6714	1934	33217	25050	546091	3223760	519468
1038	183.193	0.176487	118.892	0.11454	0	0	239.1	0.230347	7.95227	0.00766115	10.7937	0.0103986	5847	6643	237518	89459	263701	810659	247735
439	84.5903	0.192689	0.49483	0.00112718	29.0928	0.0662705	77.9	0.177449	1.89687	0.0043209	12.9525	0.0295044	6681	22321	756163	57662	799870	1316211	764500
930	93.5033	0.100541	374.354	0.402532	108.484	0.11665	368	0.395699	8.56511	0.00920979	14.2477	0.0153201	7012	1603	693394	36538	273944	2491668	2907525
525	0	0	97.5006	0.185715	5.35626	0.0102024	121.9	0.23219	2.14493	0.00408557	7.67552	0.01462	24072	1490	90282	16882	217618	587187	232208
781	0	0	0	0	0	0	0	0	0	0	0	0	0	390588	98655	50187	98359	104395	1240045
369	43.421	0.117672	35.6805	0.0966951	0	0	0	0	1.94065	0.0052592	0	0	214693	319722	633904	508102	633567	537560	636244
597	118.969	0.199278	274.05	0.459045	0	0	0	0	10.6663	0.0178664	29.5987	0.0495791	6863	1843	8464	8498	766870	1963	1023363
668	1368.2	2.0482	365.616	0.54733	273.765	0.409827	1067.9	1.59865	182.691	0.273489	76.4674	0.114472	0	0	1296	1282	5052	80395	990
707	189.52	0.268063	211.718	0.299459	12.8676	0.0182003	0	0	8.16385	0.0115472	15.351	0.0217129	3389	6484	32892	18661	179916	25684	327843
664	0	0	0	0	28.3331	0.0426703	218.9	0.329669	8.95179	0.0134816	19.3807	0.0291878	104096	449	363200	38200	636979	636271	1687521
883	711.797	0.806112	0	0	0	0	79.3	0.355605	1.48832	0.00168552	2.49454	0.00282508	2504	2130	46746	22054	34356	4003	477206
524	227.558	0.43427	189.687	0.361998	30.4781	0.0581644	379.4	0.724046	2.53889	0.00484521	18.805	0.0358875	9830	35955	175229	84489	199392	726464	498239
751	0	0	220.537	0.293658	147.874	0.196903	234.9	0.312783	10.4766	0.0139502	22.5948	0.0300863	20457	4370	17553	17553	17605	1396	22742
591	0	0	0	0	0	0	0	0	0	0	0	0	11576	599	86481	28351	85787	285641	101270
680	156.608	0.230306	118.892	0.174842	0	0	625.9	0.920441	5.57388	0.00819689	13.4322	0.0197532	19710	6849	9423	9423	8682	65898	2445
549	28.5033	0.0519185	10.8985	0.0198515	0	0	544.6	0.991985	1.75096	0.00318936	0	0	0	2510	20145	48022	265017	5746622	5702574
350	578.567	1.65305	0	0	24.0131	0.0686088	492.8	1.408	5.25288	0.0150082	27.344	0.0781258	20488	28336	104094	31074	115374	245898	375055
574	62.5235	0.108926	157.548	0.274474	0	0	866.4	1.50941	242.026	0.421649	221.918	0.386618	26309	2030	15991	15991	17022	156768	192399
575	105.738	0.183892	118.892	0.206769	186.704	0.324702	69	0.12	5.83653	0.0101505	23.0266	0.0400462	58647	1649	16873	6913	24618	319614	76478
820	4.401	0.00536707	0	0	9.2358	0.0112632	1195	1.45732	4.58167	0.00558741	7.67552	0.00936039	44154	7381	235761	78711	551612	3141496	1715023
647	14.4396	0.0223177	224.712	0.347314	68.6548	0.106113	230.7	0.532794	10.5349	0.0162828	7.67552	0.0118632	2426	1171	14188	14168	996806	335547	1143384
678	317.214	0.467868	0	0	0	0	69	0.10177	12.3151	0.0181638	29.7427	0.0438682	15694	4745	57379	13719	234320	8089	409033
501	0	0	80.6806	0.161039	0	0	423.1	0.844511	8.37542	0.0167174	12.1849	0.0243211	11950	5879	800585	234161	626897	1636596	2062537
439	9.02204	0.0205513	66.3261	0.151084	100.636	0.229239	324.4	0.738952	1.32781	0.00302463	19.1408	0.043601	0	6222	154627	95694	540816	267158	693099
677	0	0	0	0	0	0	0	0	5.39879	0.00797458	0	0	5728	105106	118459	105180	117871	672145	792373
429	52.5058	0.122391	2.94516	0.00686517	0	0	0	0	1.63423	0.00380939	0	0	12806	8241	36117	9934	36290	172023	274649
903	0	0	0	0	0	0	0	0	0	0	0	0	1009748	866248	346281	346281	831380	4361303	4389088
638	315.777	0.494948	77.7294	0.121833	0	0	0	0	1.16731	0.00182964	14.1038	0.0221062	16696	2873	137381	9624	370259	978462	608914
669	0	0	0	0	0	0	0	0	4.00532	0.00598702	14.3916	0.0215121	15313	1254	472409	93217	333310	192790	1079324
665	0	0	0	0	107.31	0.161369	998.6	1.50165	2.26165	0.00340098	21.1077	0.0317409	548905	19593	1245406	17184	18463	1330849	1380796
960	105.738	0.110144	328.951	0.342657	0	0	0	0	7.87932	0.00820763	6.71608	0.00699592	3547	26310	10228	10214	43105	10860	154420
630	105.738	0.167838	289.294	0.459197	80.0053	0.126993	167.7	0.26619	8.17114	0.0129701	4.41342	0.00700544	921	9079	9934	6355	9694	462220	505064
480	81.8319	0.170483	0	0	0	0	132.7	0.276458	2.1887	0.00455979	0.143916	0.000299825	304919	163773	99334	99334	101132	1123124	1345421
571	0	0	187.26	0.327952	0	0	111	0.194396	10.7684	0.0188588	14.3916	0.0252042	0	7613	41086	21189	40034	113591	43479
492	0	0	0	0	0	0	192.9	0.392073	10.5349	0.0214125	3.45398	0.00702029	2038	641	968299	10760	232215	826858	975994
516	52.834	0.102392	63.8504	0.123741	0	0	181.6	0.351938	0.175096	0.000339333	16.3105	0.0316095	10778	8018	163142	11749	49875	25771	214705
749	0	0	0	0	110.951	0.148132	151.5	0.20227	7.65316	0.0102178	6.71608	0.00896673	47264	4551	175883	23295	174581	48718	291800
1430	205.723	0.143863	118.396	0.0827947	110.951	0.0775882	0	0	2.45134	0.00171422	6.52419	0.00456237	0	1585	729337	434583	297278	2289569	2279184
622	8.58156	0.0137967	0	0	0	0	6.9	0.0149675	0	0	5.56475	0.00894655	712	7933	164413	59164	246193	87091	596256
595	338.992	0.569734	203.695	0.342345	88.65	0.148992	385	0.647059	34.399	0.0578135	14.9673	0.0251551	4367	8284	158247	22912	155610	265410	193408
895	0	0	0	0	0	0	499.9	1.22225	11.0238	0.012317	38.1378	0.042612	66791	26569	918791	66275	918564	2214254	1189258
897	0	0	299.202	0.333559	191.841	0.21387	69	0.0769231	4.713	0.00525418	7.67552	0.00855688	23128	6014	193324	167735	300752	195462	291215
799	185.407	0.232048	0	0	0	0	63.2	0.0790989	10.2942	0.0128838	7.00391	0.00876585	0	0	1378354	389834	1841065	2172761	2397525
565	157.837	0.279358	243.245	0.430523	38.2331	0.0676692	0	0	11.2718	0.0199501	33.8203	0.0598589	24702	7428	303578	130181	365508	789280	350253
1134	282.274	0.248919	527.128	0.464839	0	0	138.2	0.121869	5.3842	0.00474797	18.0375	0.0159061	17997	199199	941909	18940	998970	1288038	1080990
458	108.269	0.236396	100.986	0.220493	25.1792	0.0549764	413.5	0.902838	10.8851	0.0237667	10.9376	0.0238813	3411310	43086	481547	481567	479519	1996536	463319
659	0	0	0	0	0	0	377.5	1.58613	0	0	6.71608	0.0101913	214368	43459	242122	87109	97145	65521	1621851
1254	228.946	0.182572	432.98	0.345279	0	0	0	0	12.5923	0.0100417	13.72	0.010941	0	4387	636433	40974	1208434	2074152	1249385
313	0	0	0	0	110.951	0.354476	0	0	3.59676	0.0114912	8.34713	0.0266682	3939	2014	401372	82606	2959930	11535210	7816118
789	65.977	0.0836211	235.865	0.298942	0	0	74	0.0937896	0	0	7.67552	0.00972816	39297	2778	2967	3147	92420	189710	95383
745	0	0	0	0	0	0	0	0	0	0	0	0	0	973416	1417887	948367	1416673	1747574	1425423
587	0	0	175.119	0.29833	0	0	0.4	0.000894855	0	0	0.527692	0.000898964	22365	4061	83545	7780	317683	6869	634277
386	65.2817	0.169123	0	0	0	0	74.6	0.193264	1.39347	0.00361003	0	0	47717	5160	19324	19190	621642	165186	761251
676	61.2751	0.0906437	160.436	0.237331	45.254	0.0669438	188.6	0.278994	12.4902	0.0184766	18.805	0.0278181	43060	9777	9357	9417	8991	8483	18318
642	137.919	0.214827	0	0	69.6314	0.10846	114.1	0.177726	8.2295	0.0128185	7.67552	0.0119556	21663	0	535348	216019	1823197	2459992	2020770
913	0	0	0	0	95.6103	0.104721	0	0	5.47174	0.00599315	12.1369	0.0132934	12825	33	1360	341	333	114922	10607
308	0	0	0	0	93.052	0.302117	141	0.457792	9.22902	0.0299643	0	0	571519	7769	28374	19253	83071	71394	7993
693	0.91946	0.00132678	0	0	66.5707	0.0960616	347.4	0.501299	6.31075	0.00910642	6.71608	0.00969131	0	7031	6782	6541	21436	80155	25298
2473	455.393	0.184146	538.384	0.217705	0	0	3873.8	1.56644	41.9939	0.0169809	96.2319	0.038913	4845	9156	92840	59000	247422	248493	1571908
708	105.738	0.149347	95.1139	0.134342	0	0	233.7	0.330085	9.91481	0.014004	29.3109	0.0413996	0	2164	28107	28087	27947	36857	167538
511	0	0	0	0	0	0	0	0	7.60209	0.0148769	8.97076	0.0175553	1332	1197	208283	25669	205407	113828	310238
1134	1230.24	1.08487	71.3354	0.062906	110.951	0.0978405	785.3	0.692504	32.4584	0.028623	50.8504	0.0448416	14844	0	8301	7988	109839	2560717	793795
746	70.8852	0.0950203	237.79	0.318753	89.1581	0.119515	72.2	0.0967828	10.1993	0.013672	6.04447	0.00810251	565	24037	52028	52023	52176	289291	742929
431	0	0	92.1416	0.213786	0	0	3.7	0.0126712	5.18722	0.0120353	7.67552	0.0178086	0	20879	934872	63203	1623107	12871915	6479295
1953	0	0	0	0	0	0	0	0	0	0	0	0	447	1047	47779	36900	109674	3880582	337609
607	105.738	0.174198	118.892	0.195869	43.3407	0.0714015	0	0	7.83554	0.0129086	7.67552	0.012645	22044	1862	7508	2571	6345	551431	44285
409	0	0	0	0	0	0	0	0	0	0	0	0	0	2354	975467	13241	73713	414916	929558
571	243.657	0.42672	68.3443	0.119692	0	0	139.7	0.244658	8.63807	0.015128	21.1077	0.0369662	20106	588	56974	19665	721603	124387	729042
429	253.46	0.590815	184.165	0.429289	64.7822	0.151007	467.4	1.08951	3.54569	0.00826502	0.287832	0.000670937	3279	1433	18365	15725	18103	5593	28505
314	44.1341	0.140554	0	0	0	0	49	0.156051	12.1254	0.0386159	15.0632	0.047972	4991	6853	96290	22721	273824	75501	1230269
617	105.738	0.171374	160.52	0.260162	0	0	325.6	0.527715	7.9158	0.0128295	13.4322	0.0217701	0	4139	1286732	20271	1286033	1110347	1940700
1095	0	0	118.892	0.108578	0	0	0	0	4.47224	0.00408424	20.2442	0.0184878	482	2594	2011898	22963	1943069	6179660	2016343
986	148.953	0.151067	0	0	84.5562	0.0857568	12	0.0121704	6.43478	0.00652614	44.3261	0.0449555	0	4123	67681	6119	175149	25611	407803
513	27.5838	0.0537696	0	0	0	0	454.3	0.885575	7.2373	0.0141078	0	0	6085	586	3522685	29928	1441984	8413697	8602398
2740	918.165	0.335097	236.214	0.0862095	0	0	5842.5	2.1323	85.7241	0.0312862	107.361	0.039183	0	4657	1622913	711984	1622468	2584545	2033584
751	256.411	0.341427	0	0	55.8581	0.0743783	0	0	4.66923	0.00621735	10.6978	0.0142447	0	758	59978	1016	67934	21678	144559
357	105.738	0.296185	0	0	91.0564	0.25506	88.1	0.246779	2.61185	0.0073161	7.67552	0.0215001	2948	9613	159674	48250	693374	2179996	1802651
564	1.83892	0.0032605	113.939	0.202019	0	0	0	0	13.1103	0.0232453	0	0	2485	10537	19995	20015	20457	263863	709813
826	0	0	0	0	0	0	86.7	0.12547	4.72029	0.00571464	13.1923	0.0159713	25059	1053	5069	5069	4491	120368	13884
283	0	0	0	0	0	0	0	0	7.20812	0.0254704	2.63846	0.00932318	9306	9350	160145	49729	1452801	689552	2063467
874	0	0	62.3984	0.071394	0	0	0	0	6.0554	0.00692838	8.44307	0.00966027	12905	8263	83163	11695	69542	1203108	475338
528	161.382	0.305648	17.1575	0.0324954	0	0	168.7	0.319508	8.12737	0.0153927	18.5652	0.0351613	0	0	5069	0	50657	80706	3288
766	9.1946	0.0120034	0	0	0	0	0	0	1.06517	0.00139056	6.66811	0.0087051	5330	3207	242542	32102	242279	9489646	2584925
589	0	0	260.424	0.442145	240.997	0.409162	1436.1	2.4382	29.4672	0.0500292	6.71608	0.0114025	1003	200	65032	11935	39756	1138961	133315
685	168.334	0.245743	43.7948	0.0639339	110.951	0.161972	1751	2.5562	122.341	0.1786	33.1007	0.0483222	15523	3029	15084	14444	61336	778462	137985
678	0	0	80.2524	0.118366	0	0	37.4	0.0551622	10.068	0.0148496	0	0	5912	1887	339084	17304	96307	869232	963969
1002	419.387	0.41855	0	0	123.881	0.123634	215.8	0.215369	10.9143	0.0108925	8.82685	0.00880923	4543	6457	15920	13733	14866	81730	12292
501	0	0	39.0993	0.0780426	13.0081	0.0259642	12.7	0.0253493	5.09237	0.0101644	0	0	6635	7747	9305	50258	202666	1322283	3266281
626	189.409	0.30257	118.892	0.189924	0	0	741.3	1.18419	4.61815	0.00737724	8.73091	0.0139471	21892	2440	34318	28128	34088	926757	53869
399	105.738	0.265007	237.801	0.595992	138.495	0.347105	170.4	0.427068	7.93039	0.0198757	14.3436	0.035949	5357	47463	598074	216414	641781	1158122	606411
565	66.4304	0.117576	233.841	0.413879	0	0	144.4	0.255575	9.81267	0.0173676	27.8238	0.0492456	271477	132855	5942090	32063	510223	22728051	6288570
1661	836.318	0.503503	410.308	0.247025	110.951	0.0667978	70.5	0.0424443	40.7463	0.0245312	83.5193	0.0502825	0	18090	332272	206470	331935	235928	334612
566	48.5041	0.0856962	118.892	0.210057	52.6952	0.093101	125.2	0.221201	5.64684	0.00997674	19.5246	0.0344958	186386	291415	605597	479795	605260	509253	607937
349	0	0	0	0	0	0	0	0	1.16731	0.00334472	0	0	8025	6754	186175	40703	694440	1201004	2284498
1063	694.628	0.65346	491.676	0.462536	187.59	0.176472	955.8	0.899153	10.5568	0.00993116	7.67552	0.00722062	4844	7206	22644	41827	582416	1012095	546170
820	0	0	0	0	0	0	0	0	2.1887	0.00266915	14.3916	0.0175507	7416	12836	788189	87275	1357066	1451274	1776705
643	126.417	0.196605	97.277	0.151286	82.4219	0.128183	0	0	5.85841	0.00911106	7.48363	0.0116386	1147	1885	4764	4784	106130	313956	800
889	78.9805	0.0888419	6.43266	0.00723584	95.9494	0.10793	58.9	0.0662542	2.20329	0.00247839	22.0671	0.0248224	5444	3247	606960	36919	605365	2677518	603622
546	648.222	1.18722	0	0	0.46179	0.000845769	243.1	0.445238	15.9192	0.029156	0	0	88	2752	5249	1388	28878	254931	18475
656	42.2492	0.0644043	0	0	127.216	0.193927	395.2	0.602439	6.5661	0.0100093	0.71958	0.00109692	10153	3076	210480	8670	712454	7529070	624349
656	174.801	0.266464	350.111	0.533706	0	0	0	0	14.4746	0.0220649	0	0	7189	332	14746	2320	43962	2360052	3775
452	0	0	87.6482	0.193912	0	0	0	0	3.85211	0.00852237	0	0	4614	12353	24634	17961	31003	134944	230685
798	0	0	0	0	0	0	0	0	0	0	0	0	326857	122798	183650	122890	245625	1019535	890968
849	86.6778	0.102094	122.434	0.14421	0	0	706.9	0.832627	7.71881	0.00909165	16.4064	0.0193244	1605	10100	66936	27346	143497	122117	279592
417	620.985	1.48917	0	0	0	0	261.7	0.627578	10.2212	0.0245113	18.9969	0.0455562	7416	272	33375	20940	32433	603230	6067
824	78.5795	0.0953635	177.208	0.215058	65.6072	0.0796204	213.2	0.258738	13.7377	0.016672	41.4478	0.0503007	347734	149253	4846622	98477	584354	21632583	5193102
511	79.7066	0.155982	320.328	0.626865	42.6562	0.0834759	185.1	0.362231	4.25337	0.00832363	8.82685	0.0172737	2121	586	18377	18368	187341	5094926	817388
431	99.3017	0.230398	305.166	0.708042	185.934	0.4314	418.2	0.970302	4.81514	0.011172	7.67552	0.0178086	38739	117227	138514	77682	344156	192979	415276
617	0	0	73.2343	0.118694	9.5544	0.0154853	192.6	0.312156	7.29566	0.0118244	7.67552	0.0124401	0	1810	333605	8653	122311	3084907	389359
803	36.7784	0.0458012	173.811	0.216452	335.189	0.417422	153.3	0.190909	4.64734	0.00578747	0	0	5673	7716	822654	56047	1676823	2067927	1681881
1087	69.9987	0.0643962	104.014	0.0956892	0	0	988.3	0.9092	209.802	0.19301	132.978	0.122335	21360	6281	74889	41049	229471	230542	1553957
1528	0	0	0	0	0	0	0	0	0	0	0	0	8494	1237	8759	8759	8309	93040	15215
721	129.101	0.179059	388.864	0.539339	35.4405	0.0491546	326.4	0.452705	15.6054	0.0216441	11.993	0.0166338	2318	54	28651	28651	29589	30428	21209
402	81.4947	0.202723	0	0	85.5181	0.212732	471.2	1.17214	9.38223	0.0233389	10.1221	0.0251793	13334	5168	73776	34074	73538	384191	44595
548	10.5624	0.0192745	13.3604	0.0243803	16.6236	0.030335	7.9	0.0144161	7.58749	0.0138458	11.8971	0.02171	21417	1428	2757	2761	112233	579067	111354
830	67.5918	0.0814359	547.409	0.659529	73.1959	0.0881878	192.1	0.231446	8.49945	0.0102403	0	0	10353	7326	7990	1330	7754	30017	454458
584	0	0	0	0	0	0	0	0	0	0	0	0	18336	3338	3894	3894	3469	41177	31216
809	304.342	0.376196	0	0	0	0	72.5	0.0896168	20.5227	0.025368	5.61272	0.00693785	9563	8819	528873	163950	1039569	2100355	1642847
